period_id,variant,m5_pattern_quality_group,anchor_aligned_bucket,anchor_flip_entry_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_flip_pullback,high_quality,anchor_aligned,anchor_flip_entry_direction,26,6,0.23076923076923078,-110.19,168.35000000000002,-278.54,0.60440152222302,-4.8229999999999995,-0.18549999999999997,0.587520418722793,144.87,1.4487,-0.7606129633464485,4,0.15384615384615385,5,0.19230769230769232,17,0.6538461538461539,0.5250076923076924,0.5731307692307692,0.46153846153846156,0.23076923076923078,0.19230769230769232,0.15384615384615385,0.0,USDJPY:16|EURUSD:4|GBPJPY:3|EURJPY:2|AUDJPY:1,LONG:13|SHORT:13,london_newyork_overlap:8|london:7|tokyo:7|new_york:4
full2025_validation,anchor_flip_pullback,low_quality,anchor_aligned,anchor_flip_entry_direction,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,anchor_range_blocked,high_quality,anchor_aligned,anchor_flip_entry_direction,41,10,0.24390243902439024,-172.14999999999998,215.62,-387.76999999999987,0.556051267503933,-7.732600000000001,-0.18860000000000002,0.5506235689296466,208.53999999999996,2.0854,-0.8255011029059174,4,0.0975609756097561,6,0.14634146341463414,31,0.7560975609756098,0.5252536585365853,0.5580243902439024,0.43902439024390244,0.21951219512195122,0.1951219512195122,0.12195121951219512,0.0,USDJPY:21|EURUSD:7|EURJPY:5|GBPJPY:3|GBPUSD:3|AUDJPY:2,SHORT:30|LONG:11,london_newyork_overlap:19|london:15|new_york:4|tokyo:3
full2025_validation,anchor_range_blocked,high_quality,anchor_aligned,no_anchor_flip_entry,136,23,0.16911764705882354,-702.3900000000001,603.2600000000001,-1305.6500000000005,0.462038065331444,-30.71339999999999,-0.2258338235294117,0.4662094639570515,702.3900000000001,7.023900000000001,-1.0,16,0.11764705882352941,19,0.13970588235294118,101,0.7426470588235294,0.567845588235294,0.5706147058823527,0.4485294117647059,0.29411764705882354,0.22058823529411764,0.11764705882352941,0.0,USDJPY:77|EURUSD:20|GBPUSD:14|EURJPY:13|GBPJPY:8|AUDJPY:4,SHORT:84|LONG:52,london_newyork_overlap:48|new_york:36|london:29|tokyo:23
full2025_validation,anchor_range_blocked,high_quality,anchor_not_aligned,no_anchor_flip_entry,71,17,0.23943661971830985,-279.0799999999999,325.43000000000006,-604.5100000000001,0.5383368347918148,-12.094,-0.17033802816901408,0.5458897654352046,299.8299999999999,2.998299999999999,-0.9307941166661108,6,0.08450704225352113,9,0.1267605633802817,56,0.7887323943661971,0.5155225352112678,0.5372408450704229,0.38028169014084506,0.28169014084507044,0.19718309859154928,0.09859154929577464,0.0,USDJPY:40|EURJPY:9|EURUSD:9|GBPJPY:6|GBPUSD:4|AUDJPY:3,LONG:42|SHORT:29,london_newyork_overlap:31|london:20|new_york:15|tokyo:5
full2025_validation,anchor_range_blocked,low_quality,anchor_aligned,anchor_flip_entry_direction,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,anchor_range_blocked,low_quality,anchor_aligned,no_anchor_flip_entry,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,london_newyork_overlap:1
full2025_validation,anchor_range_light_only,high_quality,anchor_aligned,anchor_flip_entry_direction,41,10,0.24390243902439024,-172.14999999999998,215.62,-387.76999999999987,0.556051267503933,-7.732600000000001,-0.18860000000000002,0.5506235689296466,208.53999999999996,2.0854,-0.8255011029059174,4,0.0975609756097561,6,0.14634146341463414,31,0.7560975609756098,0.5252536585365853,0.5580243902439024,0.43902439024390244,0.21951219512195122,0.1951219512195122,0.12195121951219512,0.0,USDJPY:21|EURUSD:7|EURJPY:5|GBPJPY:3|GBPUSD:3|AUDJPY:2,SHORT:30|LONG:11,london_newyork_overlap:19|london:15|new_york:4|tokyo:3
full2025_validation,anchor_range_light_only,high_quality,anchor_aligned,no_anchor_flip_entry,135,23,0.17037037037037037,-753.5100000000003,577.4100000000001,-1330.9200000000005,0.4338427553872508,-33.05719999999999,-0.24486814814814806,0.4369418549789561,753.5100000000003,7.535100000000003,-1.0,18,0.13333333333333333,18,0.13333333333333333,99,0.7333333333333333,0.5672940740740738,0.5851762962962962,0.4666666666666667,0.2962962962962963,0.21481481481481482,0.1111111111111111,0.0,USDJPY:78|EURUSD:20|GBPUSD:13|EURJPY:12|GBPJPY:8|AUDJPY:4,SHORT:85|LONG:50,london_newyork_overlap:50|new_york:35|london:27|tokyo:23
full2025_validation,anchor_range_light_only,high_quality,anchor_not_aligned,no_anchor_flip_entry,79,22,0.27848101265822783,-215.85999999999987,439.03,-654.8900000000001,0.6703873933026919,-9.274300000000004,-0.11739620253164562,0.6783453738931992,247.09999999999988,2.4709999999999988,-0.873573452043707,7,0.08860759493670886,12,0.1518987341772152,60,0.759493670886076,0.5496582278481014,0.5327354430379749,0.4050632911392405,0.3037974683544304,0.22784810126582278,0.11392405063291139,0.0,USDJPY:44|EURUSD:11|EURJPY:10|GBPJPY:7|GBPUSD:4|AUDJPY:3,LONG:45|SHORT:34,london_newyork_overlap:33|london:23|new_york:16|tokyo:7
full2025_validation,anchor_range_light_only,low_quality,anchor_aligned,anchor_flip_entry_direction,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,anchor_range_light_only,low_quality,anchor_aligned,no_anchor_flip_entry,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,london_newyork_overlap:1
full2025_validation,base,unknown,anchor_not_aligned,no_anchor_flip_entry,318,77,0.24213836477987422,-1144.89,1647.43,-2792.3199999999993,0.5899861047444421,-50.320699999999974,-0.15824119496855338,0.5936911578994966,1179.96,11.7996,-0.9702786535136785,33,0.10377358490566038,49,0.1540880503144654,236,0.7421383647798742,0.5970767295597484,0.5698836477987422,0.4968553459119497,0.31761006289308175,0.24528301886792453,0.12578616352201258,0.0031446540880503146,USDJPY:184|EURUSD:44|EURJPY:27|GBPUSD:25|GBPJPY:23|AUDJPY:15,SHORT:183|LONG:135,london_newyork_overlap:130|new_york:76|london:72|tokyo:40
full2025_validation,light,high_quality,anchor_not_aligned,no_anchor_flip_entry,47,17,0.3617021276595745,110.79,479.3800000000001,-368.5899999999999,1.3005778778588681,4.4956,0.09565106382978722,1.2971217078087314,123.71,1.2371,0.8955622019238543,6,0.1276595744680851,14,0.2978723404255319,27,0.574468085106383,0.7733042553191489,0.48855106382978736,0.6382978723404256,0.46808510638297873,0.3829787234042553,0.23404255319148937,0.0,USDJPY:28|EURUSD:9|EURJPY:6|GBPJPY:4,SHORT:33|LONG:14,london_newyork_overlap:18|london:12|new_york:11|tokyo:6
full2025_validation,light,low_quality,anchor_not_aligned,no_anchor_flip_entry,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,light,medium_quality,anchor_not_aligned,no_anchor_flip_entry,2,1,0.5,-8.29,17.19,-25.48,0.674646781789639,-0.30489999999999995,-0.15244999999999997,0.6951,25.48,0.25479999999999997,-0.325353218210361,1,0.5,0,0.0,1,0.5,0.6890999999999999,0.7012,0.5,0.5,0.5,0.0,0.0,USDJPY:2,SHORT:2,london:1|tokyo:1
full2025_validation,light_and_anchor,high_quality,anchor_aligned,no_anchor_flip_entry,12,3,0.25,-56.89000000000001,68.38,-125.27000000000001,0.5458609403688033,-2.3178,-0.19315000000000002,0.5499679630312798,87.96000000000001,0.8796,-0.6467712596634835,2,0.16666666666666666,2,0.16666666666666666,8,0.6666666666666666,0.6635333333333334,0.620875,0.75,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0,USDJPY:8|EURJPY:2|EURUSD:1|GBPJPY:1,SHORT:10|LONG:2,london_newyork_overlap:5|new_york:3|tokyo:3|london:1
full2025_validation,light_and_anchor,medium_quality,anchor_aligned,no_anchor_flip_entry,1,0,0.0,-24.6,0,-24.6,0.0,-1.0,-1.0,0.0,24.6,0.246,-1.0,1,1.0,0,0.0,0,0.0,0.0794,1.0,0.0,0.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,london:1
full2025_validation,light_or_anchor_exhaustion,high_quality,anchor_aligned,anchor_flip_entry_direction,67,17,0.2537313432835821,-219.55,420.51000000000005,-640.0600000000001,0.6569852826297534,-9.224100000000002,-0.13767313432835823,0.6554468981592161,319.44,3.1944,-0.6872965189080892,5,0.07462686567164178,13,0.19402985074626866,49,0.7313432835820896,0.620344776119403,0.5285567164179104,0.5074626865671642,0.34328358208955223,0.22388059701492538,0.1791044776119403,0.0,USDJPY:36|EURUSD:9|EURJPY:7|GBPJPY:6|GBPUSD:5|AUDJPY:4,SHORT:44|LONG:23,london_newyork_overlap:29|london:20|tokyo:11|new_york:7
full2025_validation,light_or_anchor_exhaustion,high_quality,anchor_aligned,no_anchor_flip_entry,10,3,0.3,-37.599999999999994,68.38,-105.98,0.6452160785053783,-1.5844999999999998,-0.15844999999999998,0.6412723568032601,70.25999999999999,0.7025999999999999,-0.5351551380586393,2,0.2,2,0.2,6,0.6,0.72941,0.65406,0.8,0.4,0.2,0.1,0.0,USDJPY:7|EURJPY:2|EURUSD:1,SHORT:8|LONG:2,london_newyork_overlap:5|new_york:3|london:1|tokyo:1
full2025_validation,light_or_anchor_exhaustion,high_quality,anchor_not_aligned,no_anchor_flip_entry,26,9,0.34615384615384615,32.77,240.55999999999997,-207.79,1.1577073006400693,1.6668000000000012,0.06410769230769235,1.194177471778562,136.13,1.3613,0.24072577683097043,3,0.11538461538461539,7,0.2692307692307692,16,0.6153846153846154,0.7192884615384615,0.45454615384615377,0.5384615384615384,0.4230769230769231,0.34615384615384615,0.23076923076923078,0.0,USDJPY:12|EURUSD:7|GBPJPY:4|EURJPY:3,SHORT:17|LONG:9,london_newyork_overlap:9|new_york:8|london:6|tokyo:3
full2025_validation,light_or_anchor_exhaustion,low_quality,anchor_aligned,anchor_flip_entry_direction,3,1,0.3333333333333333,6.699999999999999,31.79,-25.09,1.2670386608210442,0.22469999999999996,0.07489999999999998,1.2084028937117417,25.09,0.2509,0.2670386608210442,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.7715333333333333,0.6661,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,USDJPY:3,SHORT:3,london_newyork_overlap:2|tokyo:1
full2025_validation,light_or_anchor_exhaustion,medium_quality,anchor_aligned,no_anchor_flip_entry,1,0,0.0,-24.6,0,-24.6,0.0,-1.0,-1.0,0.0,24.6,0.246,-1.0,1,1.0,0,0.0,0,0.0,0.0794,1.0,0.0,0.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,london:1
full2025_validation,light_or_anchor_exhaustion,medium_quality,anchor_not_aligned,no_anchor_flip_entry,1,1,1.0,16.45,16.45,0,inf,0.6951,0.6951,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2988,0.4024,1.0,1.0,1.0,0.0,0.0,USDJPY:1,SHORT:1,tokyo:1
full2025_validation,light_or_anchor_flip,high_quality,anchor_aligned,anchor_flip_entry_direction,105,28,0.26666666666666666,-298.71999999999986,642.0600000000001,-940.7800000000001,0.6824762431174132,-12.506999999999996,-0.11911428571428567,0.6859770565150914,335.18999999999994,3.351899999999999,-0.8911960380679612,7,0.06666666666666667,19,0.18095238095238095,79,0.7523809523809524,0.5767409523809522,0.5405438095238094,0.47619047619047616,0.26666666666666666,0.21904761904761905,0.1619047619047619,0.009523809523809525,USDJPY:63|EURUSD:14|GBPJPY:9|EURJPY:7|GBPUSD:7|AUDJPY:5,SHORT:63|LONG:42,london_newyork_overlap:48|london:28|tokyo:17|new_york:12
full2025_validation,light_or_anchor_flip,high_quality,anchor_aligned,no_anchor_flip_entry,10,3,0.3,-38.79,66.67,-105.46,0.6321828181300968,-1.5844999999999998,-0.15844999999999998,0.6412723568032601,70.25999999999999,0.7025999999999999,-0.5520922288642187,2,0.2,2,0.2,6,0.6,0.72941,0.65406,0.8,0.4,0.2,0.1,0.0,USDJPY:7|EURJPY:2|EURUSD:1,SHORT:8|LONG:2,london_newyork_overlap:5|new_york:3|london:1|tokyo:1
full2025_validation,light_or_anchor_flip,high_quality,anchor_not_aligned,no_anchor_flip_entry,24,9,0.375,67.43,238.43999999999997,-171.01,1.3943044266417168,2.985800000000001,0.12440833333333338,1.4109898278021717,106.75,1.0675000000000001,0.6316627634660422,2,0.08333333333333333,7,0.2916666666666667,15,0.625,0.7519208333333333,0.4354916666666666,0.5833333333333334,0.4583333333333333,0.375,0.25,0.0,USDJPY:10|EURUSD:7|GBPJPY:4|EURJPY:3,SHORT:16|LONG:8,london_newyork_overlap:8|new_york:7|london:6|tokyo:3
full2025_validation,light_or_anchor_flip,low_quality,anchor_aligned,anchor_flip_entry_direction,4,2,0.5,11.989999999999997,36.019999999999996,-24.03,1.4989596337910942,0.39720000000000005,0.09930000000000001,1.3683917640511964,24.03,0.2403,0.4989596337910943,0,0.0,1,0.25,3,0.75,0.78165,0.62215,0.75,0.75,0.25,0.25,0.0,USDJPY:3|EURJPY:1,SHORT:4,london_newyork_overlap:2|london:1|tokyo:1
full2025_validation,light_or_anchor_flip,medium_quality,anchor_aligned,no_anchor_flip_entry,1,0,0.0,-23.72,0,-23.72,0.0,-1.0,-1.0,0.0,23.72,0.2372,-1.0,1,1.0,0,0.0,0,0.0,0.0794,1.0,0.0,0.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,london:1
full2025_validation,light_or_anchor_flip,medium_quality,anchor_not_aligned,no_anchor_flip_entry,1,1,1.0,16.45,16.45,0,inf,0.6951,0.6951,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2988,0.4024,1.0,1.0,1.0,0.0,0.0,USDJPY:1,SHORT:1,tokyo:1
full2025_validation,light_or_anchor_m5pattern,high_quality,anchor_aligned,anchor_flip_entry_direction,105,28,0.26666666666666666,-298.71999999999986,642.0600000000001,-940.7800000000001,0.6824762431174132,-12.506999999999996,-0.11911428571428567,0.6859770565150914,335.18999999999994,3.351899999999999,-0.8911960380679612,7,0.06666666666666667,19,0.18095238095238095,79,0.7523809523809524,0.5767409523809522,0.5405438095238094,0.47619047619047616,0.26666666666666666,0.21904761904761905,0.1619047619047619,0.009523809523809525,USDJPY:63|EURUSD:14|GBPJPY:9|EURJPY:7|GBPUSD:7|AUDJPY:5,SHORT:63|LONG:42,london_newyork_overlap:48|london:28|tokyo:17|new_york:12
full2025_validation,light_or_anchor_m5pattern,high_quality,anchor_aligned,no_anchor_flip_entry,10,3,0.3,-37.08,68.38,-105.46,0.6483974966812062,-1.5844999999999998,-0.15844999999999998,0.6412723568032601,70.25999999999999,0.7025999999999999,-0.5277540563620837,2,0.2,2,0.2,6,0.6,0.72941,0.65406,0.8,0.4,0.2,0.1,0.0,USDJPY:7|EURJPY:2|EURUSD:1,SHORT:8|LONG:2,london_newyork_overlap:5|new_york:3|london:1|tokyo:1
full2025_validation,light_or_anchor_m5pattern,high_quality,anchor_not_aligned,no_anchor_flip_entry,24,9,0.375,69.67,240.67999999999998,-171.01,1.4074030758435179,2.985800000000001,0.12440833333333338,1.4109898278021717,106.75,1.0675000000000001,0.6526463700234192,2,0.08333333333333333,7,0.2916666666666667,15,0.625,0.7519208333333333,0.4354916666666666,0.5833333333333334,0.4583333333333333,0.375,0.25,0.0,USDJPY:10|EURUSD:7|GBPJPY:4|EURJPY:3,SHORT:16|LONG:8,london_newyork_overlap:8|new_york:7|london:6|tokyo:3
full2025_validation,light_or_anchor_m5pattern,low_quality,anchor_aligned,anchor_flip_entry_direction,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,light_or_anchor_m5pattern,medium_quality,anchor_aligned,no_anchor_flip_entry,1,0,0.0,-23.72,0,-23.72,0.0,-1.0,-1.0,0.0,23.72,0.2372,-1.0,1,1.0,0,0.0,0,0.0,0.0794,1.0,0.0,0.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,london:1
full2025_validation,light_or_anchor_m5pattern,medium_quality,anchor_not_aligned,no_anchor_flip_entry,1,1,1.0,16.45,16.45,0,inf,0.6951,0.6951,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2988,0.4024,1.0,1.0,1.0,0.0,0.0,USDJPY:1,SHORT:1,tokyo:1
full2025_validation,one_anchor_flip_pullback,high_quality,anchor_aligned,anchor_flip_entry_direction,22,5,0.22727272727272727,-82.64000000000001,160.54000000000002,-243.18,0.660169421827453,-3.6722,-0.16691818181818183,0.6410537119397879,128.7,1.287,-0.6421134421134422,4,0.18181818181818182,5,0.22727272727272727,13,0.5909090909090909,0.5484954545454547,0.5763863636363635,0.45454545454545453,0.22727272727272727,0.22727272727272727,0.18181818181818182,0.0,USDJPY:14|EURUSD:3|EURJPY:2|GBPJPY:2|AUDJPY:1,LONG:11|SHORT:11,london_newyork_overlap:8|london:6|tokyo:5|new_york:3
full2025_validation,one_anchor_flip_pullback,low_quality,anchor_aligned,anchor_flip_entry_direction,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,one_light_anchor_diag,high_quality,anchor_aligned,anchor_flip_entry_direction,8,4,0.5,87.60999999999999,130.22,-42.61,3.0560901196902135,3.5123,0.4390375,3.030113866250505,34.88,0.3488,2.511754587155963,1,0.125,4,0.5,3,0.375,0.9214875,0.47283749999999997,0.75,0.625,0.625,0.375,0.0,USDJPY:7|EURUSD:1,SHORT:5|LONG:3,london:3|london_newyork_overlap:3|tokyo:2
full2025_validation,one_light_anchor_diag,high_quality,anchor_aligned,no_anchor_flip_entry,8,3,0.375,-23.600000000000005,70.28999999999999,-93.88999999999999,0.7486420279049952,-1.003,-0.125375,0.7384956329031418,67.68,0.6768000000000001,-0.3486997635933807,2,0.25,2,0.25,4,0.5,0.7261250000000001,0.742875,0.75,0.375,0.25,0.125,0.0,USDJPY:5|EURJPY:2|EURUSD:1,SHORT:6|LONG:2,london_newyork_overlap:4|new_york:2|london:1|tokyo:1
full2025_validation,one_light_anchor_diag,high_quality,anchor_not_aligned,no_anchor_flip_entry,17,7,0.4117647058823529,71.68,183.7,-112.02,1.6398857346902338,2.9565,0.17391176470588235,1.6348507622933215,50.959999999999994,0.5095999999999999,1.406593406593407,1,0.058823529411764705,5,0.29411764705882354,11,0.6470588235294118,0.7190647058823529,0.42300588235294123,0.5294117647058824,0.4117647058823529,0.4117647058823529,0.23529411764705882,0.0,USDJPY:6|EURUSD:5|GBPJPY:4|EURJPY:2,SHORT:10|LONG:7,new_york:7|london_newyork_overlap:6|london:3|tokyo:1
full2025_validation,one_light_anchor_diag,low_quality,anchor_aligned,anchor_flip_entry_direction,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,one_light_anchor_diag,medium_quality,anchor_not_aligned,no_anchor_flip_entry,1,1,1.0,16.45,16.45,0,inf,0.6951,0.6951,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2988,0.4024,1.0,1.0,1.0,0.0,0.0,USDJPY:1,SHORT:1,tokyo:1
full2025_validation,one_light_or_anchor,high_quality,anchor_aligned,anchor_flip_entry_direction,42,7,0.16666666666666666,-238.35,181.68999999999997,-420.0399999999999,0.4325540424721455,-9.963900000000002,-0.23723571428571436,0.4322596452441867,245.48,2.4548,-0.9709548639400358,3,0.07142857142857142,5,0.11904761904761904,34,0.8095238095238095,0.4980833333333334,0.5512166666666666,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.11904761904761904,0.0,USDJPY:27|EURUSD:4|GBPUSD:4|AUDJPY:3|EURJPY:2|GBPJPY:2,SHORT:27|LONG:15,london_newyork_overlap:15|london:12|tokyo:9|new_york:6
full2025_validation,one_light_or_anchor,high_quality,anchor_aligned,no_anchor_flip_entry,7,3,0.42857142857142855,-8.830000000000005,69.93,-78.75999999999999,0.8878872524123923,-0.40690000000000004,-0.05812857142857143,0.8743903191949127,52.55,0.5255,-0.1680304471931495,2,0.2857142857142857,2,0.2857142857142857,3,0.42857142857142855,0.7795428571428571,0.7237428571428571,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,USDJPY:5|EURJPY:1|EURUSD:1,SHORT:5|LONG:2,london_newyork_overlap:4|london:1|new_york:1|tokyo:1
