period_id,variant,m15_n_state,range_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_flip_pullback,range_n,range_n,11,2,0.18181818181818182,-57.76,39.11,-96.87,0.4037369670692681,-2.4288000000000003,-0.22080000000000002,0.4007845459255421,84.47,0.8447,-0.6837930626257843,1,0.09090909090909091,1,0.09090909090909091,9,0.8181818181818182,0.5238363636363637,0.4882818181818182,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,USDJPY:6|EURUSD:2|GBPJPY:2|AUDJPY:1,SHORT:6|LONG:5,new_york:4|london_newyork_overlap:3|tokyo:3|london:1
full2025_validation,anchor_flip_pullback,rising_n,not_range_n,8,2,0.25,-45.95000000000001,64.44,-110.39,0.5837485279463719,-2.0262,-0.253275,0.5621772294129087,65.99000000000001,0.6599,-0.6963176238824065,2,0.25,2,0.25,4,0.5,0.49022499999999997,0.752975,0.375,0.25,0.25,0.125,0.0,USDJPY:5|EURJPY:1|EURUSD:1|GBPJPY:1,SHORT:8,london:3|tokyo:3|london_newyork_overlap:2
full2025_validation,anchor_range_blocked,falling_n,not_range_n,135,23,0.17037037037037037,-773.9000000000002,529.67,-1303.5700000000004,0.4063226370659035,-33.981300000000005,-0.25171333333333334,0.40980198380925426,795.4600000000003,7.954600000000002,-0.9728961858547255,18,0.13333333333333333,16,0.11851851851851852,101,0.7481481481481481,0.5460059259259256,0.5708518518518517,0.43703703703703706,0.2740740740740741,0.2,0.0962962962962963,0.0,USDJPY:72|EURUSD:23|EURJPY:13|GBPUSD:13|GBPJPY:8|AUDJPY:6,SHORT:90|LONG:45,london_newyork_overlap:62|new_york:30|london:27|tokyo:16
full2025_validation,anchor_range_blocked,rising_n,not_range_n,115,28,0.24347826086956523,-372.8999999999999,646.43,-1019.3300000000004,0.6341714655705215,-16.3279,-0.14198173913043477,0.6361389668850561,387.05999999999995,3.8705999999999996,-0.9634165245698341,9,0.0782608695652174,19,0.16521739130434782,87,0.7565217391304347,0.5563008695652175,0.5517973913043478,0.4260869565217391,0.2956521739130435,0.23478260869565218,0.1391304347826087,0.0,USDJPY:68|EURJPY:14|EURUSD:13|GBPJPY:9|GBPUSD:8|AUDJPY:3,LONG:61|SHORT:54,london_newyork_overlap:38|london:37|new_york:25|tokyo:15
full2025_validation,anchor_range_light_only,falling_n,not_range_n,133,22,0.16541353383458646,-799.5300000000004,499.22,-1298.7500000000002,0.38438498556304135,-35.1815,-0.26452255639097744,0.38703169074819715,821.0900000000004,8.210900000000004,-0.9737422207066218,18,0.13533834586466165,15,0.11278195488721804,100,0.7518796992481203,0.540976691729323,0.577360902255639,0.43609022556390975,0.2706766917293233,0.19548872180451127,0.09022556390977443,0.0,USDJPY:71|EURUSD:22|EURJPY:13|GBPUSD:13|GBPJPY:8|AUDJPY:6,SHORT:88|LONG:45,london_newyork_overlap:61|new_york:30|london:26|tokyo:16
full2025_validation,anchor_range_light_only,range_n,range_n,14,6,0.42857142857142855,-10.11,118.2,-128.31,0.9212064531213467,-0.40029999999999943,-0.028592857142857104,0.9288962307719634,81.8,0.818,-0.12359413202933985,3,0.21428571428571427,3,0.21428571428571427,8,0.5714285714285714,0.6793214285714285,0.5971142857142858,0.5714285714285714,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.0,USDJPY:8|EURUSD:3|GBPJPY:2|EURJPY:1,SHORT:10|LONG:4,london_newyork_overlap:5|london:4|new_york:3|tokyo:2
full2025_validation,anchor_range_light_only,rising_n,not_range_n,110,28,0.2545454545454545,-325.05999999999983,646.43,-971.4900000000005,0.6654005702580569,-14.251499999999995,-0.12955909090909087,0.6670023552722584,339.21999999999986,3.3921999999999985,-0.9582571782324154,9,0.08181818181818182,19,0.17272727272727273,82,0.7454545454545455,0.5673054545454547,0.5519118181818182,0.44545454545454544,0.3090909090909091,0.24545454545454545,0.14545454545454545,0.0,USDJPY:66|EURJPY:13|EURUSD:13|GBPJPY:8|GBPUSD:7|AUDJPY:3,LONG:58|SHORT:52,london_newyork_overlap:38|london:35|new_york:22|tokyo:15
full2025_validation,base,unknown,not_range_n,318,77,0.24213836477987422,-1144.89,1647.43,-2792.3199999999993,0.5899861047444421,-50.320699999999974,-0.15824119496855338,0.5936911578994966,1179.96,11.7996,-0.9702786535136785,33,0.10377358490566038,49,0.1540880503144654,236,0.7421383647798742,0.5970767295597484,0.5698836477987422,0.4968553459119497,0.31761006289308175,0.24528301886792453,0.12578616352201258,0.0031446540880503146,USDJPY:184|EURUSD:44|EURJPY:27|GBPUSD:25|GBPJPY:23|AUDJPY:15,SHORT:183|LONG:135,london_newyork_overlap:130|new_york:76|london:72|tokyo:40
full2025_validation,light,unknown,not_range_n,50,19,0.38,134.29000000000002,528.3600000000001,-394.06999999999994,1.3407770193112905,5.493600000000001,0.10987200000000001,1.340572207929079,123.71,1.2371,1.085522593161426,7,0.14,15,0.3,28,0.56,0.780528,0.5037440000000001,0.64,0.48,0.4,0.24,0.0,USDJPY:31|EURUSD:9|EURJPY:6|GBPJPY:4,SHORT:36|LONG:14,london_newyork_overlap:19|london:13|new_york:11|tokyo:7
full2025_validation,light_and_anchor,falling_n,not_range_n,6,1,0.16666666666666666,-34.27,32.36,-66.63000000000001,0.4856671169143028,-1.4148999999999998,-0.23581666666666665,0.4838203640874102,57.120000000000005,0.5712,-0.5999649859943977,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0.6353333333333333,0.5810666666666667,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,USDJPY:4|EURJPY:2,SHORT:6,london_newyork_overlap:2|new_york:2|london:1|tokyo:1
full2025_validation,light_and_anchor,range_n,range_n,5,1,0.2,-67.52,4.95,-72.47,0.06830412584517732,-2.7548,-0.55096,0.07051757878399352,67.52,0.6751999999999999,-1.0,2,0.4,0,0.0,3,0.6,0.4654999999999999,0.79888,0.6,0.2,0.0,0.0,0.0,USDJPY:3|EURUSD:1|GBPJPY:1,SHORT:4|LONG:1,london_newyork_overlap:3|london:1|tokyo:1
full2025_validation,light_and_anchor,rising_n,not_range_n,2,1,0.5,20.3,31.07,-10.77,2.8848653667595174,0.8518999999999999,0.42594999999999994,2.9126627750336773,10.77,0.1077,1.8848653667595172,0,0.0,1,0.5,1,0.5,0.9511499999999999,0.48485,1.0,0.5,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:1|tokyo:1
full2025_validation,light_or_anchor_exhaustion,falling_n,not_range_n,28,5,0.17857142857142858,-136.87000000000003,137.53,-274.3999999999999,0.5012026239067057,-5.899100000000001,-0.21068214285714287,0.48768519965956264,174.35999999999999,1.7436,-0.7849850883230102,2,0.07142857142857142,4,0.14285714285714285,22,0.7857142857142857,0.5325392857142857,0.5549428571428572,0.4642857142857143,0.25,0.14285714285714285,0.14285714285714285,0.0,USDJPY:15|EURJPY:5|EURUSD:5|AUDJPY:1|GBPJPY:1|GBPUSD:1,LONG:19|SHORT:9,london_newyork_overlap:13|london:8|new_york:4|tokyo:3
full2025_validation,light_or_anchor_exhaustion,range_n,range_n,41,16,0.3902439024390244,-12.86000000000001,327.60999999999996,-340.46999999999997,0.9622286838781684,-0.2671,-0.006514634146341463,0.9812250463926223,75.35,0.7535,-0.17067020570670222,4,0.0975609756097561,9,0.21951219512195122,28,0.6829268292682927,0.7126829268292684,0.5102414634146341,0.6097560975609756,0.43902439024390244,0.2926829268292683,0.1951219512195122,0.0,USDJPY:24|EURUSD:7|GBPJPY:4|GBPUSD:3|EURJPY:2|AUDJPY:1,SHORT:30|LONG:11,london_newyork_overlap:16|tokyo:10|new_york:8|london:7
full2025_validation,light_or_anchor_exhaustion,rising_n,not_range_n,39,10,0.2564102564102564,-76.10000000000001,312.54999999999995,-388.6499999999999,0.8041940048887174,-3.0557999999999996,-0.07835384615384615,0.8103083312124054,176.05,1.7605000000000002,-0.4322635614882136,5,0.1282051282051282,10,0.2564102564102564,24,0.6153846153846154,0.695394871794872,0.5311410256410254,0.5384615384615384,0.41025641025641024,0.3076923076923077,0.20512820512820512,0.0,USDJPY:21|EURJPY:5|EURUSD:5|GBPJPY:5|AUDJPY:2|GBPUSD:1,SHORT:35|LONG:4,london_newyork_overlap:16|london:13|new_york:6|tokyo:4
full2025_validation,light_or_anchor_flip,falling_n,not_range_n,40,11,0.275,-95.32,240.22000000000003,-335.53999999999985,0.715920605590988,-4.0075,-0.10018750000000001,0.7197474055218327,172.85999999999999,1.7286,-0.5514289020016199,2,0.05,7,0.175,31,0.775,0.5547524999999999,0.527455,0.5,0.25,0.225,0.175,0.0,USDJPY:23|EURUSD:7|EURJPY:5|GBPJPY:2|GBPUSD:2|AUDJPY:1,LONG:31|SHORT:9,london_newyork_overlap:18|london:10|tokyo:7|new_york:5
full2025_validation,light_or_anchor_flip,range_n,range_n,56,19,0.3392857142857143,-28.71000000000001,421.7099999999999,-450.42,0.936259491141601,-1.0834999999999981,-0.019348214285714253,0.9431999874185482,122.90000000000002,1.2290000000000003,-0.23360455655004073,4,0.07142857142857142,12,0.21428571428571427,40,0.7142857142857143,0.6742857142857143,0.5349785714285715,0.5892857142857143,0.375,0.26785714285714285,0.17857142857142858,0.017857142857142856,USDJPY:34|EURUSD:9|GBPJPY:5|GBPUSD:4|AUDJPY:2|EURJPY:2,SHORT:38|LONG:18,london_newyork_overlap:24|tokyo:12|london:10|new_york:10
full2025_validation,light_or_anchor_flip,rising_n,not_range_n,49,13,0.2653061224489796,-141.33,337.71,-479.03999999999996,0.7049724448897796,-5.922400000000001,-0.12086530612244901,0.7070018948107913,182.29000000000002,1.8229000000000002,-0.7753030884853804,6,0.12244897959183673,10,0.20408163265306123,33,0.673469387755102,0.6214836734693879,0.5425204081632653,0.46938775510204084,0.32653061224489793,0.24489795918367346,0.16326530612244897,0.0,USDJPY:28|EURJPY:6|EURUSD:6|GBPJPY:6|AUDJPY:2|GBPUSD:1,SHORT:46|LONG:3,london_newyork_overlap:21|london:17|new_york:7|tokyo:4
full2025_validation,light_or_anchor_m5pattern,falling_n,not_range_n,40,11,0.275,-91.36999999999996,244.17000000000002,-335.53999999999985,0.7276926744948445,-4.0075,-0.10018750000000001,0.7197474055218327,172.85999999999999,1.7286,-0.528578040032396,2,0.05,7,0.175,31,0.775,0.5547524999999999,0.527455,0.5,0.25,0.225,0.175,0.0,USDJPY:23|EURUSD:7|EURJPY:5|GBPJPY:2|GBPUSD:2|AUDJPY:1,LONG:31|SHORT:9,london_newyork_overlap:18|london:10|tokyo:7|new_york:5
full2025_validation,light_or_anchor_m5pattern,range_n,range_n,54,19,0.35185185185185186,-4.680000000000046,421.7099999999999,-426.39000000000004,0.9890241328361357,-0.005299999999999305,-9.814814814813529e-05,0.9997055146548133,107.45,1.0745,-0.04355514192647786,4,0.07407407407407407,12,0.2222222222222222,38,0.7037037037037037,0.6805240740740741,0.5330259259259259,0.5925925925925926,0.37037037037037035,0.2777777777777778,0.18518518518518517,0.018518518518518517,USDJPY:32|EURUSD:9|GBPJPY:5|GBPUSD:4|AUDJPY:2|EURJPY:2,SHORT:36|LONG:18,london_newyork_overlap:23|tokyo:11|london:10|new_york:10
full2025_validation,light_or_anchor_m5pattern,rising_n,not_range_n,48,12,0.25,-145.56,333.48,-479.03999999999996,0.6961422845691384,-6.094900000000002,-0.12697708333333338,0.6984678253212029,186.52,1.8652000000000002,-0.7803988848380871,6,0.125,10,0.20833333333333334,32,0.6666666666666666,0.6175145833333335,0.5436083333333334,0.4583333333333333,0.3125,0.25,0.16666666666666666,0.0,USDJPY:28|EURUSD:6|GBPJPY:6|EURJPY:5|AUDJPY:2|GBPUSD:1,SHORT:45|LONG:3,london_newyork_overlap:21|london:16|new_york:7|tokyo:4
full2025_validation,one_anchor_flip_pullback,falling_n,not_range_n,8,3,0.375,24.089999999999996,96.59,-72.5,1.3322758620689656,0.9349000000000001,0.11686250000000001,1.3104433006807241,40.57,0.4057,0.593788513680059,1,0.125,3,0.375,4,0.5,0.6586375,0.541175,0.5,0.375,0.375,0.375,0.0,USDJPY:6|EURJPY:1|EURUSD:1,LONG:8,london_newyork_overlap:4|london:3|tokyo:1
full2025_validation,one_anchor_flip_pullback,range_n,range_n,8,1,0.125,-46.38,31.3,-77.68,0.4029351184346035,-1.9624000000000001,-0.24530000000000002,0.4008853610135857,65.28,0.6528,-0.7104779411764706,1,0.125,1,0.125,6,0.75,0.5354125,0.4985,0.5,0.125,0.125,0.125,0.0,USDJPY:5|AUDJPY:1|EURUSD:1|GBPJPY:1,SHORT:5|LONG:3,london_newyork_overlap:3|new_york:3|london:1|tokyo:1
full2025_validation,one_anchor_flip_pullback,rising_n,not_range_n,7,2,0.2857142857142857,-28.560000000000002,64.44,-93.0,0.6929032258064516,-1.3418,-0.1916857142857143,0.6597438823380246,48.6,0.486,-0.5876543209876544,2,0.2857142857142857,2,0.2857142857142857,3,0.42857142857142855,0.5453428571428571,0.7408571428571429,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,USDJPY:4|EURJPY:1|EURUSD:1|GBPJPY:1,SHORT:7,tokyo:3|london:2|london_newyork_overlap:2
full2025_validation,one_light_anchor_diag,falling_n,not_range_n,10,4,0.4,44.58,130.10999999999999,-85.53,1.5212206243423358,1.7505000000000002,0.17505,1.4986185091292337,59.47,0.5947,0.7496216579788129,1,0.1,4,0.4,5,0.5,0.7031500000000002,0.60255,0.6,0.4,0.4,0.4,0.0,USDJPY:4|EURJPY:3|EURUSD:2|GBPJPY:1,LONG:6|SHORT:4,london_newyork_overlap:5|london:2|new_york:2|tokyo:1
full2025_validation,one_light_anchor_diag,range_n,range_n,13,7,0.5384615384615384,41.959999999999994,143.3,-101.34,1.4140517071245313,1.7629,0.1356076923076923,1.4252563020142321,54.82,0.5482,0.7654140824516599,2,0.15384615384615385,3,0.23076923076923078,8,0.6153846153846154,0.7791846153846153,0.5360307692307692,0.6923076923076923,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.0,USDJPY:7|EURUSD:3|GBPJPY:2|EURJPY:1,SHORT:9|LONG:4,london_newyork_overlap:5|london:3|new_york:3|tokyo:2
full2025_validation,one_light_anchor_diag,rising_n,not_range_n,12,5,0.4166666666666667,97.39,159.04,-61.64999999999999,2.5797242497972426,3.9503999999999992,0.32919999999999994,2.53927680798005,33.61,0.3361,2.89764950907468,1,0.08333333333333333,5,0.4166666666666667,6,0.5,0.9038166666666668,0.42901666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.25,0.0,USDJPY:9|EURUSD:2|GBPJPY:1,SHORT:10|LONG:2,london_newyork_overlap:4|new_york:4|london:2|tokyo:2
full2025_validation,one_light_or_anchor,falling_n,not_range_n,13,3,0.23076923076923078,2.54999999999999,96.03,-93.47999999999999,1.027278562259307,0.011200000000000432,0.0008615384615384947,1.0028547396324525,59.86000000000001,0.5986000000000001,0.04259939859672552,0,0.0,3,0.23076923076923078,10,0.7692307692307693,0.4707692307692308,0.4661923076923078,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,USDJPY:7|EURUSD:3|EURJPY:2|GBPUSD:1,LONG:11|SHORT:2,london_newyork_overlap:7|london:3|tokyo:2|new_york:1
full2025_validation,one_light_or_anchor,range_n,range_n,28,8,0.2857142857142857,-88.23999999999998,167.88,-256.11999999999995,0.6554739965641107,-3.4880999999999993,-0.12457499999999998,0.6740123924075474,128.04999999999998,1.2805,-0.6891058180398282,3,0.10714285714285714,4,0.14285714285714285,21,0.75,0.6335857142857143,0.5586821428571428,0.5714285714285714,0.35714285714285715,0.21428571428571427,0.10714285714285714,0.0,USDJPY:18|EURUSD:4|GBPUSD:3|AUDJPY:1|EURJPY:1|GBPJPY:1,SHORT:19|LONG:9,london_newyork_overlap:10|tokyo:7|new_york:6|london:5
full2025_validation,one_light_or_anchor,rising_n,not_range_n,24,7,0.2916666666666667,-33.219999999999985,184.64000000000001,-217.86,0.8475167538786377,-1.4508,-0.060450000000000004,0.8391895187213195,113.58999999999999,1.1359,-0.2924553217712826,2,0.08333333333333333,5,0.20833333333333334,17,0.7083333333333334,0.6683624999999999,0.5303416666666666,0.5,0.3333333333333333,0.2916666666666667,0.16666666666666666,0.0,USDJPY:16|GBPJPY:3|AUDJPY:2|EURUSD:2|EURJPY:1,SHORT:22|LONG:2,london:8|london_newyork_overlap:7|new_york:6|tokyo:3
q1_quick,anchor_aligned,falling_n,not_range_n,29,4,0.13793103448275862,-252.48,91.6,-344.08,0.266217158800279,-10.538899999999998,-0.36341034482758616,0.27159188300019355,265.57,2.6557,-0.9507097940279399,6,0.20689655172413793,2,0.06896551724137931,21,0.7241379310344828,0.5216206896551725,0.5992103448275863,0.41379310344827586,0.27586206896551724,0.1724137931034483,0.06896551724137931,0.0,USDJPY:14|EURUSD:5|GBPUSD:4|EURJPY:3|GBPJPY:2|AUDJPY:1,SHORT:29,london_newyork_overlap:10|new_york:9|tokyo:6|london:4
q1_quick,anchor_aligned,range_n,range_n,26,10,0.38461538461538464,41.18,217.31000000000003,-176.13000000000002,1.2338045761653325,1.9875999999999998,0.07644615384615384,1.2695708783160637,61.33,0.6133,0.6714495353008316,2,0.07692307692307693,7,0.2692307692307692,17,0.6538461538461539,0.7125846153846151,0.45926153846153844,0.6153846153846154,0.38461538461538464,0.34615384615384615,0.23076923076923078,0.0,USDJPY:14|EURJPY:6|GBPJPY:3|AUDJPY:1|EURUSD:1|GBPUSD:1,LONG:14|SHORT:12,london:8|london_newyork_overlap:8|new_york:6|tokyo:4
q1_quick,anchor_aligned,rising_n,not_range_n,17,3,0.17647058823529413,-100.35,67.24000000000001,-167.59,0.4012172563995466,-4.220199999999999,-0.24824705882352938,0.40631638179644086,141.94,1.4194,-0.7069888685360011,1,0.058823529411764705,2,0.11764705882352941,14,0.8235294117647058,0.6099294117647058,0.6104294117647059,0.5294117647058824,0.35294117647058826,0.35294117647058826,0.058823529411764705,0.0,USDJPY:11|EURJPY:2|EURUSD:2|GBPJPY:1|GBPUSD:1,LONG:17,london_newyork_overlap:7|tokyo:5|new_york:3|london:2
q1_quick,anchor_diag,falling_n,not_range_n,36,7,0.19444444444444445,-272.62000000000006,130.95,-403.56999999999994,0.32447902470451223,-11.5465,-0.3207361111111111,0.3310952507849703,285.71000000000004,2.8571000000000004,-0.9541843127646915,7,0.19444444444444445,3,0.08333333333333333,26,0.7222222222222222,0.49316111111111127,0.6123388888888889,0.4166666666666667,0.25,0.1388888888888889,0.08333333333333333,0.0,USDJPY:19|EURUSD:7|EURJPY:3|GBPUSD:3|AUDJPY:2|GBPJPY:2,SHORT:26|LONG:10,london_newyork_overlap:14|new_york:10|tokyo:7|london:5
q1_quick,anchor_diag,range_n,range_n,38,12,0.3157894736842105,-117.94000000000001,180.82,-298.76,0.6052349712143527,-4.919300000000001,-0.12945526315789477,0.6158597532406683,129.68,1.2968,-0.9094694632942628,5,0.13157894736842105,5,0.13157894736842105,28,0.7368421052631579,0.6335394736842107,0.5078184210526316,0.5789473684210527,0.2894736842105263,0.21052631578947367,0.13157894736842105,0.0,USDJPY:22|GBPJPY:7|EURJPY:4|EURUSD:2|GBPUSD:2|AUDJPY:1,SHORT:22|LONG:16,london_newyork_overlap:12|new_york:12|london:7|tokyo:7
q1_quick,anchor_diag,rising_n,not_range_n,33,7,0.21212121212121213,-171.34000000000003,160.28,-331.62,0.48332428683432843,-7.256800000000003,-0.21990303030303038,0.4864950926626992,203.05,2.0305,-0.8438315685791679,4,0.12121212121212122,5,0.15151515151515152,24,0.7272727272727273,0.5720969696969698,0.6102363636363636,0.45454545454545453,0.3333333333333333,0.2727272727272727,0.12121212121212122,0.0,USDJPY:20|GBPJPY:5|EURJPY:4|EURUSD:2|AUDJPY:1|GBPUSD:1,SHORT:17|LONG:16,london_newyork_overlap:12|london:9|tokyo:7|new_york:5
q1_quick,anchor_flip,falling_n,not_range_n,6,3,0.5,6.099999999999998,45.5,-39.4,1.1548223350253808,0.18809999999999993,0.03134999999999999,1.1136143996134331,27.21,0.2721,0.22418228592429246,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0.6388166666666667,0.51955,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,USDJPY:4|EURJPY:1|EURUSD:1,LONG:5|SHORT:1,london:2|london_newyork_overlap:2|tokyo:2
q1_quick,anchor_flip,range_n,range_n,11,2,0.18181818181818182,-62.580000000000005,34.69,-97.27,0.3566361673691786,-2.6793000000000005,-0.2435727272727273,0.3490682928014382,85.14,0.8514,-0.7350246652572234,1,0.09090909090909091,1,0.09090909090909091,9,0.8181818181818182,0.516090909090909,0.5212727272727272,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,USDJPY:9|EURUSD:2,SHORT:7|LONG:4,london_newyork_overlap:5|tokyo:4|new_york:2
