time,event,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,top_context_tf,structure_tf,primary_entry_tf,secondary_entry_tf,use_secondary_entry_tf,htf_alignment_mode,htf_permission_mode,allowed_direction,top_context_direction_state,structure_direction_state,h4_direction_state,h1_direction_state,rejected_by_htf_permission,candidate_long_detected,candidate_short_detected,selected_candidate_direction,selected_candidate_timeframe,selected_candidate_pattern,primary_best_pattern,primary_best_score,secondary_best_pattern,secondary_best_score,m15_best_pattern,m15_best_score,m5_best_pattern,m5_best_score,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,transcript_context_mode,transcript_context_passed,transcript_stage,transcript_reject_reason,top_sma75_state,structure_sma75_state,primary_sma75_state,structure_break_age_bars,structure_break_level,primary_break_age_bars,primary_break_level,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_price,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,retest_reference_distance_atr,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,obstacle_block_reason,obstacle_count_before_target,hard_obstacle_count_before_target,soft_obstacle_count_before_target,target_reward_multiple,target_price,base_pattern_score,target_room_score,retest_score,fib_source_tf,fib_impulse_high,fib_impulse_low,fib_retrace_ratio,fib_zone,fib_score,fib_required_pass,entry_price,stop_loss_price,initial_risk_price_distance,take_profit,reward_r,atr,spread_points,time_bucket,time_score_removed_flag,candidate_orderable_before_session_selection,rejected_before_selection_reason,session_consumed_reason,score,final_score,exit_type,result_r,break_even_triggered,failure_type,session_invalidated,invalidation_reason,reason,run_id,period_id,from_date,to_date,preset,tester_ini,log_folder,note,InpTranscriptContextMode,InpTranscriptRequireStructureBreak,InpTranscriptRequireSmaReclaim,InpTranscriptRequirePriorImpulse,InpTranscriptUsePrimaryFailureExit,InpRetestToleranceATR,InpBreakBufferATR,InpTargetRewardMultiple,InpMaxHoldBars
2025.01.02 03:05:00,signal,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.01.02 03:00:00,3,0,9,tokyo,2025.01.02 00:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,sweep_low_reclaim,sweep_reclaim_retest,157.36900000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_down_ll_lh,no_ordered_dow_wave3_break,dow_trend_down_ll_lh,no_ordered_dow_wave3_break,false,true,false,LONG,PERIOD_M5,sweep_low_reclaim,sweep_low_reclaim,3.400,none,0.000,sweep_low_reclaim,3.400,none,0.000,LONG,true,PERIOD_H1_SHORT_dow_trend_down_ll_lh|PERIOD_M15_NONE_no_ordered_dow_wave3_break,true,h1_counter_m15_reversal,true,top_SHORT_dow_trend_down_ll_lh|structure_NONE_no_ordered_dow_wave3_break|structure_break_recent_confirmed_swing_break_retest|primary_break_recent_confirmed_swing_break_continuation,none,above_75sma_flat_or_falling,above_75sma_rising,above_75sma_rising,0,157.37400000,0,157.37400000,157.56300000,157.54200000,157.56300000,recent_rejection_zone,0.00800000,0.0283,session_high|opening_range_high|neckline_level,157.53100000,0.2363,false,true,true,false,not_blocked,4,2,2,1.40,157.95200000,3.400,-0.300,0.200,PERIOD_M15,157.76900000,157.16200000,0.3526,outside,0.000,true,157.55500000,157.27200000,0.28300000,157.95200000,1.403,0.10157143,24.00,0-30,true,false,none,not_consumed,4.050,4.050,none,0.0000,false,sweep_reclaim_failed,false,not_invalidated,spread_too_high,c6_jan_counter_m15break_diagnostic_sma,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c6_jan_counter_m15break_diagnostic_sma.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c6_jan_counter_m15break_diagnostic_sma.ini,fx_session_reversal_transcript_c6_jan_counter_m15break_diagnostic_sma,M15 break is diagnostic only; keeps H1 counter-adjustment and 75SMA context.,1,false,true,false,false,0.28,0.08,1.40,30
2025.01.03 19:05:00,signal,session_reversal_pullback_all_symbols_first120,GBPJPY,SHORT,2025.01.03 19:00:00,19,16,1,new_york,2025.01.03 16:00,0,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,195.22500000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,ordered_dow_wave3_break_above_swing_high,dow_range_or_transition,ordered_dow_wave3_break_above_swing_high,false,false,true,SHORT,PERIOD_M5,double_top,double_top,4.200,none,0.000,double_top,4.200,none,0.000,SHORT,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_LONG_ordered_dow_wave3_break_above_swing_high,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_LONG_ordered_dow_wave3_break_above_swing_high|structure_break_recent_confirmed_swing_break_continuation|primary_break_recent_confirmed_swing_break_retest,none,below_75sma_falling,above_75sma_rising,below_75sma_flat_or_rising,0,195.45300000,0,194.99500000,195.05500000,194.97700000,194.82300000,structure_confirmed_swing_low,0.15500000,0.4755,session_low|opening_range_low|neckline_level,194.97700000,0.0092,false,true,true,false,not_blocked,3,2,1,1.40,194.52200000,4.200,-0.300,0.200,PERIOD_M15,195.05500000,194.82300000,0.6681,deep_618_786,0.000,true,194.97800000,195.30400000,0.32600000,194.52200000,1.399,0.10864286,38.00,0-30,true,false,none,not_consumed,4.850,4.850,none,0.0000,false,neckline_retest_failed,false,not_invalidated,spread_too_high,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30
2025.01.03 19:05:00,blocked,session_reversal_pullback_all_symbols_first120,GBPJPY,SHORT,2025.01.03 19:00:00,19,16,1,new_york,2025.01.03 16:00,0,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,195.22500000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,ordered_dow_wave3_break_above_swing_high,dow_range_or_transition,ordered_dow_wave3_break_above_swing_high,false,false,true,SHORT,PERIOD_M5,double_top,double_top,4.200,none,0.000,double_top,4.200,none,0.000,SHORT,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_LONG_ordered_dow_wave3_break_above_swing_high,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_LONG_ordered_dow_wave3_break_above_swing_high|structure_break_recent_confirmed_swing_break_continuation|primary_break_recent_confirmed_swing_break_retest,none,below_75sma_falling,above_75sma_rising,below_75sma_flat_or_rising,0,195.45300000,0,194.99500000,195.05500000,194.97700000,194.82300000,structure_confirmed_swing_low,0.15500000,0.4755,session_low|opening_range_low|neckline_level,194.97700000,0.0092,false,true,true,false,not_blocked,3,2,1,1.40,194.52200000,4.200,-0.300,0.200,PERIOD_M15,195.05500000,194.82300000,0.6681,deep_618_786,0.000,true,194.97800000,195.30400000,0.32600000,194.52200000,1.399,0.10864286,38.00,0-30,true,false,none,blocked_spread_too_high,4.850,4.850,none,0.0000,false,neckline_retest_failed,false,not_invalidated,spread_too_high,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30
2025.01.03 19:05:00,signal,session_reversal_pullback_all_symbols_first120,AUDJPY,SHORT,2025.01.03 19:00:00,19,16,1,new_york,2025.01.03 16:00,0,first_120min,true,true,3,AUDJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,neckline_break_retest,97.59500000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,structure_trend_bias_dow_trend_down_ll_lh,dow_range_or_transition,structure_trend_bias_dow_trend_down_ll_lh,false,false,true,SHORT,PERIOD_M5,head_and_shoulders,head_and_shoulders,4.500,none,0.000,head_and_shoulders,4.500,none,0.000,SHORT,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_SHORT_structure_trend_bias_dow_trend_down_ll_lh,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_SHORT_structure_trend_bias_dow_trend_down_ll_lh|structure_break_recent_confirmed_swing_break_continuation|primary_break_recent_confirmed_swing_break_continuation,none,above_75sma_flat_or_falling,below_75sma_falling,below_75sma_falling,0,97.66900000,0,97.67800000,97.56500000,97.53400000,97.53400000,structure_confirmed_swing_low,0.00500000,0.0292,session_low|opening_range_low|neckline_level,97.53900000,0.0000,false,true,true,false,not_blocked,4,2,2,1.40,97.30000000,4.500,-0.300,0.200,PERIOD_M15,97.83200000,97.53400000,0.0168,outside,0.000,true,97.53900000,97.71000000,0.17100000,97.30000000,1.398,0.05692857,28.00,0-30,true,false,none,not_consumed,5.150,5.150,none,0.0000,false,neckline_retest_failed,false,not_invalidated,spread_too_high,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30
2025.01.03 19:05:00,blocked,session_reversal_pullback_all_symbols_first120,AUDJPY,SHORT,2025.01.03 19:00:00,19,16,1,new_york,2025.01.03 16:00,0,first_120min,true,true,3,AUDJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,neckline_break_retest,97.59500000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,structure_trend_bias_dow_trend_down_ll_lh,dow_range_or_transition,structure_trend_bias_dow_trend_down_ll_lh,false,false,true,SHORT,PERIOD_M5,head_and_shoulders,head_and_shoulders,4.500,none,0.000,head_and_shoulders,4.500,none,0.000,SHORT,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_SHORT_structure_trend_bias_dow_trend_down_ll_lh,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_SHORT_structure_trend_bias_dow_trend_down_ll_lh|structure_break_recent_confirmed_swing_break_continuation|primary_break_recent_confirmed_swing_break_continuation,none,above_75sma_flat_or_falling,below_75sma_falling,below_75sma_falling,0,97.66900000,0,97.67800000,97.56500000,97.53400000,97.53400000,structure_confirmed_swing_low,0.00500000,0.0292,session_low|opening_range_low|neckline_level,97.53900000,0.0000,false,true,true,false,not_blocked,4,2,2,1.40,97.30000000,4.500,-0.300,0.200,PERIOD_M15,97.83200000,97.53400000,0.0168,outside,0.000,true,97.53900000,97.71000000,0.17100000,97.30000000,1.398,0.05692857,28.00,0-30,true,false,none,blocked_spread_too_high,5.150,5.150,none,0.0000,false,neckline_retest_failed,false,not_invalidated,spread_too_high,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30
2025.01.03 19:10:00,signal,session_reversal_pullback_all_symbols_first120,EURJPY,SHORT,2025.01.03 19:05:00,19,16,1,new_york,2025.01.03 16:00,5,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,neckline_break_retest,161.74600000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_up_hh_hl,structure_trend_bias_dow_trend_up_hh_hl,dow_trend_up_hh_hl,structure_trend_bias_dow_trend_up_hh_hl,false,true,true,SHORT,PERIOD_M5,head_and_shoulders,head_and_shoulders,4.500,none,0.000,head_and_shoulders,4.500,none,0.000,SHORT,true,PERIOD_H1_LONG_dow_trend_up_hh_hl|PERIOD_M15_LONG_structure_trend_bias_dow_trend_up_hh_hl,true,h1_counter_m15_reversal,true,top_LONG_dow_trend_up_hh_hl|structure_LONG_structure_trend_bias_dow_trend_up_hh_hl|structure_break_recent_confirmed_swing_break_continuation|primary_break_recent_confirmed_swing_break_retest,none,below_75sma_falling,above_75sma_rising,below_75sma_falling,0,162.01800000,1,161.72100000,161.74600000,161.72100000,161.72100000,structure_confirmed_swing_low,0.00500000,0.0193,neckline_level,161.74600000,0.2318,false,true,true,false,not_blocked,8,5,3,1.40,161.36400000,4.500,-0.300,0.200,PERIOD_M15,162.06300000,161.72100000,0.0146,outside,0.000,true,161.72600000,161.98500000,0.25900000,161.36400000,1.398,0.08628571,31.00,0-30,true,false,none,not_consumed,5.150,5.150,none,0.0000,false,neckline_retest_failed,false,not_invalidated,spread_too_high,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30
2025.01.03 19:10:00,blocked,session_reversal_pullback_all_symbols_first120,EURJPY,SHORT,2025.01.03 19:05:00,19,16,1,new_york,2025.01.03 16:00,5,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,neckline_break_retest,161.74600000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_up_hh_hl,structure_trend_bias_dow_trend_up_hh_hl,dow_trend_up_hh_hl,structure_trend_bias_dow_trend_up_hh_hl,false,true,true,SHORT,PERIOD_M5,head_and_shoulders,head_and_shoulders,4.500,none,0.000,head_and_shoulders,4.500,none,0.000,SHORT,true,PERIOD_H1_LONG_dow_trend_up_hh_hl|PERIOD_M15_LONG_structure_trend_bias_dow_trend_up_hh_hl,true,h1_counter_m15_reversal,true,top_LONG_dow_trend_up_hh_hl|structure_LONG_structure_trend_bias_dow_trend_up_hh_hl|structure_break_recent_confirmed_swing_break_continuation|primary_break_recent_confirmed_swing_break_retest,none,below_75sma_falling,above_75sma_rising,below_75sma_falling,0,162.01800000,1,161.72100000,161.74600000,161.72100000,161.72100000,structure_confirmed_swing_low,0.00500000,0.0193,neckline_level,161.74600000,0.2318,false,true,true,false,not_blocked,8,5,3,1.40,161.36400000,4.500,-0.300,0.200,PERIOD_M15,162.06300000,161.72100000,0.0146,outside,0.000,true,161.72600000,161.98500000,0.25900000,161.36400000,1.398,0.08628571,31.00,0-30,true,false,none,blocked_spread_too_high,5.150,5.150,none,0.0000,false,neckline_retest_failed,false,not_invalidated,spread_too_high,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30
2025.01.03 19:25:00,signal,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.01.03 19:20:00,19,16,1,new_york,2025.01.03 16:00,20,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,sweep_low_reclaim,sweep_reclaim_retest,156.90900000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_down_ll_lh,break_below_without_lower_pullback,dow_trend_down_ll_lh,break_below_without_lower_pullback,false,true,false,LONG,PERIOD_M5,sweep_low_reclaim,sweep_low_reclaim,3.400,none,0.000,sweep_low_reclaim,3.400,none,0.000,LONG,false,PERIOD_H1_SHORT_dow_trend_down_ll_lh|PERIOD_M15_NONE_break_below_without_lower_pullback,true,h1_counter_m15_reversal,true,top_SHORT_dow_trend_down_ll_lh|structure_NONE_break_below_without_lower_pullback|structure_break_recent_confirmed_swing_break_failed|primary_break_recent_confirmed_swing_break_failed,none,above_75sma_flat_or_falling,below_75sma_falling,below_75sma_falling,-1,0.00000000,-1,0.00000000,157.03300000,156.93100000,157.03300000,top_context_confirmed_swing_low,0.05000000,0.3788,neckline_level,156.90900000,1.0107,false,true,true,false,not_blocked,3,2,1,1.40,157.16800000,3.400,-0.300,0.200,PERIOD_M15,157.48700000,157.11100000,1.3404,outside,0.000,true,156.98300000,156.85100000,0.13200000,157.16800000,1.402,0.07321429,16.00,0-30,true,false,none,not_consumed,3.300,3.300,none,0.0000,false,opposite_break_first,true,opposite_break_first,spread_too_high,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30
2025.01.03 19:25:00,blocked,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.01.03 19:20:00,19,16,1,new_york,2025.01.03 16:00,20,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,sweep_low_reclaim,sweep_reclaim_retest,156.90900000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_down_ll_lh,break_below_without_lower_pullback,dow_trend_down_ll_lh,break_below_without_lower_pullback,false,true,false,LONG,PERIOD_M5,sweep_low_reclaim,sweep_low_reclaim,3.400,none,0.000,sweep_low_reclaim,3.400,none,0.000,LONG,false,PERIOD_H1_SHORT_dow_trend_down_ll_lh|PERIOD_M15_NONE_break_below_without_lower_pullback,true,h1_counter_m15_reversal,true,top_SHORT_dow_trend_down_ll_lh|structure_NONE_break_below_without_lower_pullback|structure_break_recent_confirmed_swing_break_failed|primary_break_recent_confirmed_swing_break_failed,none,above_75sma_flat_or_falling,below_75sma_falling,below_75sma_falling,-1,0.00000000,-1,0.00000000,157.03300000,156.93100000,157.03300000,top_context_confirmed_swing_low,0.05000000,0.3788,neckline_level,156.90900000,1.0107,false,true,true,false,not_blocked,3,2,1,1.40,157.16800000,3.400,-0.300,0.200,PERIOD_M15,157.48700000,157.11100000,1.3404,outside,0.000,true,156.98300000,156.85100000,0.13200000,157.16800000,1.402,0.07321429,16.00,0-30,true,false,none,blocked_spread_too_high,3.300,3.300,none,0.0000,false,opposite_break_first,true,opposite_break_first,spread_too_high,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30
2025.01.03 19:55:00,signal,session_reversal_pullback_all_symbols_first120,GBPUSD,LONG,2025.01.03 19:50:00,19,16,1,new_york,2025.01.03 16:00,50,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,neckline_break_retest,1.24167000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_down_ll_lh,structure_trend_bias_dow_trend_down_ll_lh,dow_trend_down_ll_lh,structure_trend_bias_dow_trend_down_ll_lh,false,true,true,LONG,PERIOD_M5,inverse_head_and_shoulders,inverse_head_and_shoulders,4.500,none,0.000,inverse_head_and_shoulders,4.500,none,0.000,LONG,true,PERIOD_H1_SHORT_dow_trend_down_ll_lh|PERIOD_M15_SHORT_structure_trend_bias_dow_trend_down_ll_lh,true,h1_counter_m15_reversal,true,top_SHORT_dow_trend_down_ll_lh|structure_SHORT_structure_trend_bias_dow_trend_down_ll_lh|structure_break_recent_confirmed_swing_break_continuation|primary_break_recent_confirmed_swing_break_retest,none,below_75sma_falling,above_75sma_rising,above_75sma_rising,0,1.24162000,0,1.24167000,1.24211000,1.24169000,1.24211000,wick_cluster_zone,0.00002000,0.0136,neckline_level,1.24167000,0.8559,false,true,true,false,not_blocked,7,2,5,1.40,1.24415000,4.500,-0.300,0.200,PERIOD_M15,1.24162000,1.23870000,-0.1610,outside,0.000,true,1.24209000,1.24062000,0.00147000,1.24415000,1.401,0.00049071,20.00,30-60,true,false,none,not_consumed,5.150,5.150,none,0.0000,false,neckline_retest_failed,false,not_invalidated,spread_too_high,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30
2025.01.03 19:55:00,blocked,session_reversal_pullback_all_symbols_first120,GBPUSD,LONG,2025.01.03 19:50:00,19,16,1,new_york,2025.01.03 16:00,50,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,neckline_break_retest,1.24167000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_down_ll_lh,structure_trend_bias_dow_trend_down_ll_lh,dow_trend_down_ll_lh,structure_trend_bias_dow_trend_down_ll_lh,false,true,true,LONG,PERIOD_M5,inverse_head_and_shoulders,inverse_head_and_shoulders,4.500,none,0.000,inverse_head_and_shoulders,4.500,none,0.000,LONG,true,PERIOD_H1_SHORT_dow_trend_down_ll_lh|PERIOD_M15_SHORT_structure_trend_bias_dow_trend_down_ll_lh,true,h1_counter_m15_reversal,true,top_SHORT_dow_trend_down_ll_lh|structure_SHORT_structure_trend_bias_dow_trend_down_ll_lh|structure_break_recent_confirmed_swing_break_continuation|primary_break_recent_confirmed_swing_break_retest,none,below_75sma_falling,above_75sma_rising,above_75sma_rising,0,1.24162000,0,1.24167000,1.24211000,1.24169000,1.24211000,wick_cluster_zone,0.00002000,0.0136,neckline_level,1.24167000,0.8559,false,true,true,false,not_blocked,7,2,5,1.40,1.24415000,4.500,-0.300,0.200,PERIOD_M15,1.24162000,1.23870000,-0.1610,outside,0.000,true,1.24209000,1.24062000,0.00147000,1.24415000,1.401,0.00049071,20.00,30-60,true,false,none,blocked_spread_too_high,5.150,5.150,none,0.0000,false,neckline_retest_failed,false,not_invalidated,spread_too_high,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30
