period_id,variant,month,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,base,2025-11,6,1,0.16666666666666666,-50.019999999999996,15.17,-65.19,0.23270440251572327,-2.3458,-0.3909666666666667,0.22787268358513546,65.19,0.6518999999999999,-0.7672955974842767,2,0.3333333333333333,0,0.0,4,0.6666666666666666,0.44821666666666665,0.5564166666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
full2025_validation,base,2025-12,5,2,0.4,7.1300000000000034,35.07,-27.939999999999998,1.2551896921975663,0.3209000000000001,0.06418000000000001,1.2467322774104261,27.939999999999998,0.2794,0.2551896921975664,0,0.0,1,0.2,4,0.8,0.5548,0.42469999999999997,0.6,0.2,0.2,0.2,0.0
full2025_validation,light,2025-01,4,3,0.75,78.87,97.13,-18.26,5.3192771084337345,3.1576,0.7894,5.183914138068107,18.26,0.1826,4.3192771084337345,0,0.0,3,0.75,1,0.25,1.0802749999999999,0.6806749999999999,0.75,0.75,0.75,0.5,0.0
full2025_validation,light,2025-02,5,1,0.2,-11.180000000000003,33.16,-44.34,0.7478574650428506,-0.5128000000000001,-0.10256000000000003,0.7172006838360999,22.96,0.22960000000000003,-0.4869337979094078,0,0.0,1,0.2,4,0.8,0.72844,0.40123999999999993,0.8,0.6,0.2,0.2,0.0
full2025_validation,light,2025-03,9,2,0.2222222222222222,-43.120000000000005,43.68,-86.80000000000001,0.5032258064516129,-1.7949000000000002,-0.19943333333333335,0.49639460172273503,47.260000000000005,0.4726,-0.912399492170969,2,0.2222222222222222,1,0.1111111111111111,6,0.6666666666666666,0.625588888888889,0.5609666666666666,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0
full2025_validation,light,2025-04,12,4,0.3333333333333333,4.459999999999997,123.33,-118.87,1.0375199798098762,0.34209999999999985,0.02850833333333332,1.069756535214714,57.63,0.5763,0.07739024813465203,2,0.16666666666666666,4,0.3333333333333333,6,0.5,0.6621250000000001,0.5221583333333334,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,light,2025-05,5,2,0.4,-1.589999999999999,36.11,-37.7,0.9578249336870026,-0.00789999999999999,-0.001579999999999998,0.9947878867849839,30.57,0.30569999999999997,-0.05201177625122666,1,0.2,1,0.2,3,0.6,0.9367599999999999,0.5492,0.8,0.8,0.6,0.0,0.0
full2025_validation,light,2025-06,2,1,0.5,24.77,32.36,-7.59,4.263504611330698,1.0203,0.51015,4.3354037267080745,7.59,0.0759,3.2635046113306982,0,0.0,1,0.5,1,0.5,0.7239,0.30535,0.5,0.5,0.5,0.5,0.0
full2025_validation,light,2025-07,5,3,0.6,44.95,96.27,-51.32,1.8758768511301636,1.824,0.3648,1.8722264728385618,26.21,0.2621,1.714994276993514,2,0.4,3,0.6,0,0.0,1.0438399999999999,0.66612,1.0,0.6,0.6,0.4,0.0
full2025_validation,light,2025-08,1,0,0.0,-4.68,0,-4.68,0.0,-0.1873,-0.1873,0.0,4.68,0.0468,-1.0,0,0.0,0,0.0,1,1.0,0.2049,0.265,0.0,0.0,0.0,0.0,0.0
full2025_validation,light,2025-09,3,1,0.3333333333333333,8.8,15.47,-6.67,2.3193403298350828,0.3479,0.11596666666666666,2.264631043256997,3.41,0.0341,2.5806451612903225,0,0.0,0,0.0,3,1.0,0.7450666666666667,0.16326666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,light,2025-10,4,2,0.5,33.01,50.849999999999994,-17.84,2.8503363228699548,1.3046,0.32615,2.814464534075104,9.94,0.09939999999999999,3.3209255533199196,0,0.0,1,0.25,3,0.75,0.9241,0.4254,0.75,0.5,0.5,0.25,0.0
full2025_validation,light_and_wave1,2025-01,1,0,0.0,-25.27,0,-25.27,0.0,-1.037,-1.037,0.0,25.27,0.25270000000000004,-1.0,1,1.0,0,0.0,0,0.0,0.5648,1.037,1.0,0.0,0.0,0.0,0.0
full2025_validation,light_and_wave1,2025-03,1,0,0.0,-3.74,0,-3.74,0.0,-0.1474,-0.1474,0.0,3.74,0.0374,-1.0,0,0.0,0,0.0,1,1.0,1.2628,0.4744,1.0,1.0,1.0,0.0,0.0
full2025_validation,light_and_wave1,2025-04,2,1,0.5,15.39,30.5,-15.11,2.018530774321641,0.7107999999999999,0.35539999999999994,2.1994600067499155,15.11,0.15109999999999998,1.0185307743216414,0,0.0,1,0.5,1,0.5,0.98135,0.42795,1.0,0.5,0.5,0.5,0.0
full2025_validation,light_and_wave1,2025-06,1,0,0.0,-7.59,0,-7.59,0.0,-0.3059,-0.3059,0.0,7.59,0.0759,-1.0,0,0.0,0,0.0,1,1.0,0.1216,0.3059,0.0,0.0,0.0,0.0,0.0
full2025_validation,light_and_wave1,2025-07,1,0,0.0,-17.02,0,-17.02,0.0,-0.6882,-0.6882,0.0,17.02,0.1702,-1.0,0,0.0,0,0.0,1,1.0,0.4551,0.6882,0.0,0.0,0.0,0.0,0.0
full2025_validation,light_and_wave1,2025-10,1,0,0.0,-10.42,0,-10.42,0.0,-0.4454,-0.4454,0.0,10.42,0.1042,-1.0,0,0.0,0,0.0,1,1.0,0.605,0.4454,1.0,0.0,0.0,0.0,0.0
full2025_validation,light_or_wave1,2025-01,7,5,0.7142857142857143,88.66999999999999,132.32999999999998,-43.66,3.030920751259734,3.5523999999999996,0.5074857142857142,2.984137622877569,25.4,0.25399999999999995,3.4909448818897633,1,0.14285714285714285,4,0.5714285714285714,2,0.2857142857142857,0.9008571428571429,0.5886142857142856,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0
full2025_validation,light_or_wave1,2025-02,8,1,0.125,-39.85,31.32,-71.17,0.44007306449346634,-1.6106000000000003,-0.20132500000000003,0.4467383463295661,40.14,0.40140000000000003,-0.9927752864972597,0,0.0,1,0.125,7,0.875,0.5769125,0.4348625,0.625,0.375,0.125,0.125,0.0
full2025_validation,light_or_wave1,2025-03,12,3,0.25,-83.96,44.0,-127.95999999999998,0.3438574554548297,-3.4043999999999994,-0.28369999999999995,0.35209820154153587,85.89,0.8589,-0.9775293980672953,3,0.25,1,0.08333333333333333,8,0.6666666666666666,0.61365,0.5631999999999999,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0
full2025_validation,light_or_wave1,2025-04,25,7,0.28,-56.280000000000015,192.89000000000001,-249.17000000000004,0.7741301119717461,-2.305299999999999,-0.09221199999999996,0.7787216479012489,113.30000000000001,1.1330000000000002,-0.4967343336275376,5,0.2,6,0.24,14,0.56,0.6487080000000001,0.537168,0.48,0.36,0.32,0.24,0.0
full2025_validation,light_or_wave1,2025-05,9,4,0.4444444444444444,1.3199999999999994,65.26,-63.94,1.0206443540819519,0.10620000000000004,0.011800000000000005,1.0409864536297324,56.81,0.5681,0.02323534588980812,1,0.1111111111111111,1,0.1111111111111111,7,0.7777777777777778,0.7726777777777778,0.5759555555555556,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.0,0.0
full2025_validation,light_or_wave1,2025-06,2,1,0.5,25.31,32.36,-7.05,4.590070921985816,1.0203,0.51015,4.3354037267080745,7.05,0.07050000000000001,3.5900709219858156,0,0.0,1,0.5,1,0.5,0.7239,0.30535,0.5,0.5,0.5,0.5,0.0
full2025_validation,light_or_wave1,2025-07,8,3,0.375,20.57,96.27,-75.69999999999999,1.2717305151915457,0.7521,0.0940125,1.2377730707217602,32.81,0.3281,0.6269430051813472,2,0.25,3,0.375,3,0.375,0.8391625,0.5769375000000001,0.75,0.5,0.375,0.25,0.0
full2025_validation,light_or_wave1,2025-08,4,0,0.0,-25.150000000000002,0,-25.150000000000002,0.0,-1.0827,-0.270675,0.0,25.150000000000002,0.25150000000000006,-1.0,0,0.0,0,0.0,4,1.0,0.48680000000000007,0.359425,0.5,0.0,0.0,0.0,0.0
full2025_validation,light_or_wave1,2025-09,5,2,0.4,17.7,46.97,-29.27,1.6047147249743765,0.7434000000000001,0.14868,1.6237623762376239,25.86,0.2586,0.6844547563805105,0,0.0,1,0.2,4,0.8,0.7235199999999999,0.37750000000000006,0.6,0.4,0.4,0.2,0.0
full2025_validation,light_or_wave1,2025-10,5,0,0.0,-68.3,0,-68.3,0.0,-2.8453999999999997,-0.5690799999999999,0.0,68.3,0.683,-1.0,0,0.0,0,0.0,5,1.0,0.6075799999999999,0.5785600000000001,0.6,0.2,0.2,0.0,0.0
full2025_validation,light_or_wave1,2025-11,1,0,0.0,-5.04,0,-5.04,0.0,-0.2156,-0.2156,0.0,5.04,0.0504,-1.0,0,0.0,0,0.0,1,1.0,0.1737,0.2305,0.0,0.0,0.0,0.0,0.0
full2025_validation,light_or_wave1,2025-12,1,0,0.0,-19.11,0,-19.11,0.0,-0.8056,-0.8056,0.0,19.11,0.1911,-1.0,0,0.0,0,0.0,1,1.0,0.1296,0.8102,0.0,0.0,0.0,0.0,0.0
full2025_validation,light_or_wave1_exhaustion,2025-01,5,4,0.8,82.01999999999998,100.28,-18.26,5.491785323110624,3.2872,0.65744,5.355638001855041,18.26,0.1826,4.491785323110623,0,0.0,3,0.6,2,0.4,0.9879200000000001,0.6001,0.8,0.6,0.6,0.4,0.0
full2025_validation,light_or_wave1_exhaustion,2025-02,7,1,0.14285714285714285,-30.770000000000003,33.16,-63.93,0.5186923197246989,-1.3365000000000002,-0.19092857142857148,0.49317406143344716,32.9,0.329,-0.9352583586626141,0,0.0,1,0.14285714285714285,6,0.8571428571428571,0.6164285714285714,0.43284285714285714,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0
full2025_validation,light_or_wave1_exhaustion,2025-03,10,2,0.2,-76.66,41.96,-118.62,0.35373461473613216,-3.1054,-0.31054,0.36294260041849585,76.66,0.7666000000000001,-1.0,3,0.3,1,0.1,6,0.6,0.5525200000000001,0.60612,0.4,0.3,0.1,0.1,0.0
full2025_validation,light_or_wave1_exhaustion,2025-04,21,7,0.3333333333333333,25.170000000000005,218.16,-192.98999999999998,1.1304212653505363,1.134700000000001,0.05403333333333338,1.1414432270047241,67.27,0.6727,0.37416381745205896,3,0.14285714285714285,7,0.3333333333333333,11,0.5238095238095238,0.6820095238095238,0.5119000000000001,0.47619047619047616,0.38095238095238093,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,light_or_wave1_exhaustion,2025-05,6,3,0.5,3.8500000000000014,41.55,-37.7,1.1021220159151193,0.2126,0.03543333333333334,1.140265223988916,30.57,0.30569999999999997,0.1259404645076873,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0.90925,0.5646166666666667,0.8333333333333334,0.6666666666666666,0.5,0.0,0.0
full2025_validation,light_or_wave1_exhaustion,2025-06,2,1,0.5,24.77,32.36,-7.59,4.263504611330698,1.0203,0.51015,4.3354037267080745,7.59,0.0759,3.2635046113306982,0,0.0,1,0.5,1,0.5,0.7239,0.30535,0.5,0.5,0.5,0.5,0.0
full2025_validation,light_or_wave1_exhaustion,2025-07,6,3,0.5,34.67,96.27,-61.6,1.5628246753246753,1.399,0.23316666666666666,1.5559971385422462,26.21,0.2621,1.3227775658145746,2,0.3333333333333333,3,0.5,1,0.16666666666666666,0.9177833333333334,0.6259333333333333,0.8333333333333334,0.5,0.5,0.3333333333333333,0.0
full2025_validation,light_or_wave1_exhaustion,2025-08,3,0,0.0,-19.77,0,-19.77,0.0,-0.8068,-0.2689333333333333,0.0,19.77,0.19770000000000001,-1.0,0,0.0,0,0.0,3,1.0,0.2717,0.3753333333333333,0.0,0.0,0.0,0.0,0.0
full2025_validation,light_or_wave1_exhaustion,2025-09,3,1,0.3333333333333333,8.8,15.47,-6.67,2.3193403298350828,0.3479,0.11596666666666666,2.264631043256997,3.41,0.0341,2.5806451612903225,0,0.0,0,0.0,3,1.0,0.7450666666666667,0.16326666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,light_or_wave1_exhaustion,2025-10,3,1,0.3333333333333333,-1.3900000000000006,16.45,-17.84,0.9220852017937219,-0.023899999999999977,-0.007966666666666658,0.9667593880389429,9.94,0.09939999999999999,-0.13983903420523144,0,0.0,0,0.0,3,1.0,0.7893,0.3896,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,light_or_wave1_exhaustion,2025-11,1,0,0.0,-6.54,0,-6.54,0.0,-0.2946,-0.2946,0.0,6.54,0.0654,-1.0,0,0.0,0,0.0,1,1.0,0.0568,0.3081,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,2025-01,7,5,0.7142857142857143,88.66999999999999,132.32999999999998,-43.66,3.030920751259734,3.5523999999999996,0.5074857142857142,2.984137622877569,25.4,0.25399999999999995,3.4909448818897633,1,0.14285714285714285,4,0.5714285714285714,2,0.2857142857142857,0.9008571428571429,0.5886142857142856,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0
full2025_validation,one_light_or_wave1,2025-02,5,0,0.0,-52.99,0,-52.99,0.0,-2.1817,-0.43634000000000006,0.0,52.99,0.5299,-1.0,0,0.0,0,0.0,5,1.0,0.3337800000000001,0.5279,0.4,0.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,2025-03,5,2,0.4,-32.94,13.030000000000001,-45.97,0.2834457254731347,-1.3259,-0.26518,0.29209823812066205,45.97,0.45969999999999994,-0.7165542745268653,1,0.2,0,0.0,4,0.8,0.6211,0.5473,0.6,0.4,0.2,0.2,0.0
full2025_validation,one_light_or_wave1,2025-04,12,3,0.25,-33.47,92.82,-126.28999999999999,0.7349750574075541,-1.3152,-0.10959999999999999,0.7484459575770327,45.57,0.45570000000000005,-0.7344744349352644,2,0.16666666666666666,3,0.25,7,0.5833333333333334,0.56485,0.5260750000000001,0.5,0.25,0.25,0.25,0.0
full2025_validation,one_light_or_wave1,2025-05,8,4,0.5,26.110000000000003,65.26,-39.15,1.6669220945083016,1.1062,0.138275,1.6952422852114888,32.019999999999996,0.32019999999999993,0.815427857589007,0,0.0,1,0.125,7,0.875,0.8593375,0.52295,0.75,0.625,0.5,0.0,0.0
full2025_validation,one_light_or_wave1,2025-06,2,1,0.5,24.77,32.36,-7.59,4.263504611330698,1.0203,0.51015,4.3354037267080745,7.59,0.0759,3.2635046113306982,0,0.0,1,0.5,1,0.5,0.7239,0.30535,0.5,0.5,0.5,0.5,0.0
full2025_validation,one_light_or_wave1,2025-07,6,3,0.5,38.55,96.27,-57.72,1.6678794178794178,1.5373,0.2562166666666667,1.6464948063417302,26.21,0.2621,1.4708126669210224,2,0.3333333333333333,3,0.5,1,0.16666666666666666,1.0036833333333333,0.6166333333333334,1.0,0.6666666666666666,0.5,0.3333333333333333,0.0
full2025_validation,one_light_or_wave1,2025-08,4,0,0.0,-26.68,0,-26.68,0.0,-1.0827,-0.270675,0.0,26.68,0.2668,-1.0,0,0.0,0,0.0,4,1.0,0.48680000000000007,0.359425,0.5,0.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,2025-09,2,1,0.5,12.06,15.47,-3.41,4.536656891495602,0.4824,0.2412,4.431009957325747,3.41,0.0341,3.536656891495601,0,0.0,0,0.0,2,1.0,0.8613,0.17765,0.5,0.5,0.5,0.0,0.0
full2025_validation,one_light_or_wave1,2025-10,2,0,0.0,-42.68,0,-42.68,0.0,-1.7524,-0.8762,0.0,42.68,0.4268,-1.0,0,0.0,0,0.0,2,1.0,0.6890999999999999,0.8762,0.5,0.5,0.5,0.0,0.0
full2025_validation,one_light_wave1_diag,2025-01,4,3,0.75,78.87,97.13,-18.26,5.3192771084337345,3.1576,0.7894,5.183914138068107,18.26,0.1826,4.3192771084337345,0,0.0,3,0.75,1,0.25,1.0802749999999999,0.6806749999999999,0.75,0.75,0.75,0.5,0.0
full2025_validation,one_light_wave1_diag,2025-02,2,0,0.0,-26.04,0,-26.04,0.0,-1.0839,-0.54195,0.0,26.04,0.2604,-1.0,0,0.0,0,0.0,2,1.0,0.3479,0.5834,0.5,0.0,0.0,0.0,0.0
full2025_validation,one_light_wave1_diag,2025-03,4,2,0.5,25.580000000000002,43.39,-17.810000000000002,2.4362717574396404,1.0457999999999998,0.26144999999999996,2.4456732098424103,17.81,0.17809999999999998,1.4362717574396409,0,0.0,1,0.25,3,0.75,0.5872999999999999,0.4484,0.5,0.25,0.25,0.25,0.0
full2025_validation,one_light_wave1_diag,2025-04,9,2,0.2222222222222222,-45.94,61.25,-107.19,0.5714152439593245,-1.8108,-0.2012,0.5903074730197515,52.72,0.5272,-0.8713960546282246,2,0.2222222222222222,2,0.2222222222222222,5,0.5555555555555556,0.5349333333333334,0.5795777777777779,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0
full2025_validation,one_light_wave1_diag,2025-05,4,2,0.5,24.25,36.47,-12.219999999999999,2.984451718494272,0.9921,0.248025,2.923792902850494,7.13,0.0713,3.4011220196353436,0,0.0,1,0.25,3,0.75,1.1511,0.4365,1.0,1.0,0.75,0.0,0.0
full2025_validation,one_light_wave1_diag,2025-06,2,1,0.5,24.77,32.36,-7.59,4.263504611330698,1.0203,0.51015,4.3354037267080745,7.59,0.0759,3.2635046113306982,0,0.0,1,0.5,1,0.5,0.7239,0.30535,0.5,0.5,0.5,0.5,0.0
full2025_validation,one_light_wave1_diag,2025-07,5,3,0.6,44.95,96.27,-51.32,1.8758768511301636,1.824,0.3648,1.8722264728385618,26.21,0.2621,1.714994276993514,2,0.4,3,0.6,0,0.0,1.0438399999999999,0.66612,1.0,0.6,0.6,0.4,0.0
full2025_validation,one_light_wave1_diag,2025-08,1,0,0.0,-4.68,0,-4.68,0.0,-0.1873,-0.1873,0.0,4.68,0.0468,-1.0,0,0.0,0,0.0,1,1.0,0.2049,0.265,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_wave1_diag,2025-09,2,1,0.5,12.06,15.47,-3.41,4.536656891495602,0.4824,0.2412,4.431009957325747,3.41,0.0341,3.536656891495601,0,0.0,0,0.0,2,1.0,0.8613,0.17765,0.5,0.5,0.5,0.0,0.0
full2025_validation,one_light_wave1_diag,2025-10,2,2,1.0,50.11,50.11,0,inf,2.0236,1.0118,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.31365,0.4676,1.0,1.0,1.0,0.5,0.0
full2025_validation,one_wave1_only,2025-01,5,2,0.4,-3.7999999999999976,35.199999999999996,-38.99999999999999,0.9025641025641026,-0.16440000000000005,-0.032880000000000006,0.8969214370806946,32.239999999999995,0.32239999999999996,-0.1178660049627791,1,0.2,1,0.2,3,0.6,0.5237,0.44770000000000004,0.4,0.2,0.2,0.2,0.0
full2025_validation,one_wave1_only,2025-02,3,0,0.0,-26.369999999999997,0,-26.369999999999997,0.0,-1.0978,-0.3659333333333334,0.0,26.369999999999997,0.26369999999999993,-1.0,0,0.0,0,0.0,3,1.0,0.3243666666666667,0.49089999999999995,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,one_wave1_only,2025-03,4,1,0.25,-43.019999999999996,1.96,-44.98,0.043574922187638955,-1.7758,-0.44395,0.04357192869068778,44.98,0.4497999999999999,-0.9564250778123611,1,0.25,0,0.0,3,0.75,0.6257750000000001,0.5507500000000001,0.5,0.5,0.25,0.25,0.0
full2025_validation,one_wave1_only,2025-04,12,4,0.3333333333333333,2.9300000000000015,99.97,-97.04,1.0301937345424566,0.1694000000000001,0.014116666666666675,1.042344706911636,44.22,0.4422,0.06625961103573047,2,0.16666666666666666,3,0.25,7,0.5833333333333334,0.776675,0.4879333333333333,0.6666666666666666,0.5,0.4166666666666667,0.25,0.0
full2025_validation,one_wave1_only,2025-05,4,2,0.5,0.5399999999999983,26.78,-26.240000000000002,1.0205792682926829,0.11410000000000006,0.028525000000000016,1.1061000557931933,26.240000000000002,0.2624,0.02057926829268286,0,0.0,0,0.0,4,1.0,0.5675749999999999,0.6094,0.5,0.25,0.25,0.0,0.0
full2025_validation,one_wave1_only,2025-06,1,0,0.0,-7.59,0,-7.59,0.0,-0.3059,-0.3059,0.0,7.59,0.0759,-1.0,0,0.0,0,0.0,1,1.0,0.1216,0.3059,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_wave1_only,2025-07,2,0,0.0,-16.32,0,-16.32,0.0,-0.7117,-0.35585,0.0,16.32,0.1632,-1.0,0,0.0,0,0.0,2,1.0,0.5451999999999999,0.3971,0.5,0.5,0.0,0.0,0.0
full2025_validation,one_wave1_only,2025-08,3,0,0.0,-20.830000000000002,0,-20.830000000000002,0.0,-0.8954,-0.29846666666666666,0.0,20.830000000000002,0.2083,-1.0,0,0.0,0,0.0,3,1.0,0.5807666666666668,0.39089999999999997,0.6666666666666666,0.0,0.0,0.0,0.0
full2025_validation,one_wave1_only,2025-09,2,0,0.0,-28.44,0,-28.44,0.0,-1.2199,-0.60995,0.0,28.44,0.28440000000000004,-1.0,0,0.0,0,0.0,2,1.0,0.10750000000000001,0.60995,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_wave1_only,2025-10,2,0,0.0,-42.019999999999996,0,-42.019999999999996,0.0,-1.7524,-0.8762,0.0,42.019999999999996,0.4202,-1.0,0,0.0,0,0.0,2,1.0,0.6890999999999999,0.8762,0.5,0.5,0.5,0.0,0.0
full2025_validation,wave1_diag,2025-01,31,9,0.2903225806451613,-156.71000000000004,166.32000000000002,-323.03,0.514874779432251,-6.2808,-0.20260645161290322,0.5305724343595147,180.94000000000003,1.8094000000000003,-0.8660882060351498,7,0.22580645161290322,5,0.16129032258064516,19,0.6129032258064516,0.6011387096774192,0.6186677419354837,0.5483870967741935,0.2903225806451613,0.22580645161290322,0.12903225806451613,0.0
full2025_validation,wave1_diag,2025-02,29,4,0.13793103448275862,-277.85999999999996,42.470000000000006,-320.33,0.1325820247869385,-11.959200000000001,-0.41238620689655175,0.12996158770806654,277.85999999999996,2.7785999999999995,-1.0,4,0.13793103448275862,1,0.034482758620689655,24,0.8275862068965517,0.40250689655172417,0.5725448275862071,0.3103448275862069,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.0
full2025_validation,wave1_diag,2025-03,48,13,0.2708333333333333,-136.87,263.25999999999993,-400.12999999999994,0.6579361707445079,-5.8870000000000005,-0.12264583333333334,0.66319198114287,199.91,1.9990999999999999,-0.6846580961432644,5,0.10416666666666667,7,0.14583333333333334,36,0.75,0.6343958333333336,0.5461458333333334,0.5416666666666666,0.3958333333333333,0.2708333333333333,0.14583333333333334,0.0
full2025_validation,wave1_diag,2025-04,91,26,0.2857142857142857,-119.37000000000002,641.1199999999999,-760.4900000000002,0.8430354113795049,-5.465199999999999,-0.06005714285714285,0.8403920400450918,201.49,2.0149,-0.5924363491984714,9,0.0989010989010989,21,0.23076923076923078,61,0.6703296703296703,0.706868131868132,0.5850802197802196,0.5824175824175825,0.4175824175824176,0.3516483516483517,0.18681318681318682,0.0
full2025_validation,wave1_diag,2025-05,21,5,0.23809523809523808,-103.34,70.6,-173.94000000000003,0.4058870875014372,-4.6653,-0.22215714285714286,0.4062842016849499,112.80000000000001,1.1280000000000001,-0.9161347517730496,1,0.047619047619047616,1,0.047619047619047616,19,0.9047619047619048,0.5613428571428571,0.5644476190476191,0.47619047619047616,0.3333333333333333,0.23809523809523808,0.047619047619047616,0.0
