time,event,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_price,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,obstacle_block_reason,obstacle_count_before_target,hard_obstacle_count_before_target,soft_obstacle_count_before_target,target_reward_multiple,target_price,entry_price,stop_loss_price,initial_risk_price_distance,take_profit,reward_r,atr,spread_points,score,result_r,failure_type,session_invalidated,invalidation_reason,reason
2025.01.06 12:00:00,signal,london_first120_reference,AUDJPY,LONG,2025.01.06 11:45:00,11,8,17,london,2025.01.06 07:00,105,first_120min,false,true,3,AUDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,98.48900000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,98.54700000,98.48900000,98.54700000,failed_breakout_level,0.01600000,0.1882,opening_range_high|neckline_level,98.48900000,false,true,true,false,not_blocked,4,2,2,1.50,98.65800000,98.53100000,98.44600000,0.08500000,98.65800000,1.494,0.08650000,28.00,4.200,0.0000,neckline_retest_failed,false,not_invalidated,spread_too_high
2025.01.06 12:00:00,blocked,london_first120_reference,AUDJPY,LONG,2025.01.06 11:45:00,11,8,17,london,2025.01.06 07:00,105,first_120min,false,true,3,AUDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,98.48900000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,98.54700000,98.48900000,98.54700000,failed_breakout_level,0.01600000,0.1882,opening_range_high|neckline_level,98.48900000,false,true,true,false,not_blocked,4,2,2,1.50,98.65800000,98.53100000,98.44600000,0.08500000,98.65800000,1.494,0.08650000,28.00,4.200,0.0000,neckline_retest_failed,false,not_invalidated,spread_too_high
2025.01.07 12:00:00,signal,london_first120_reference,AUDJPY,LONG,2025.01.07 11:45:00,11,8,17,london,2025.01.07 07:00,105,first_120min,false,true,3,AUDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,98.98400000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,99.10200000,99.01600000,99.10200000,current_day_high,0.04200000,0.1556,opening_range_high|neckline_level,98.98400000,false,true,true,false,not_blocked,2,1,1,1.50,99.46600000,99.06000000,98.79000000,0.27000000,99.46600000,1.504,0.09692857,28.00,4.500,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.07 12:00:00,blocked,london_first120_reference,AUDJPY,LONG,2025.01.07 11:45:00,11,8,17,london,2025.01.07 07:00,105,first_120min,false,true,3,AUDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,98.98400000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,99.10200000,99.01600000,99.10200000,current_day_high,0.04200000,0.1556,opening_range_high|neckline_level,98.98400000,false,true,true,false,not_blocked,2,1,1,1.50,99.46600000,99.06000000,98.79000000,0.27000000,99.46600000,1.504,0.09692857,28.00,4.500,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.09 10:45:00,signal,london_first120_reference,GBPJPY,SHORT,2025.01.09 10:30:00,10,7,16,london,2025.01.09 07:00,30,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,194.36100000,PERIOD_M15,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,194.12900000,194.00000000,194.00000000,round_number,0.12500000,0.1598,neckline_level,194.36100000,false,true,true,false,not_blocked,7,4,3,1.50,192.95200000,194.12500000,194.90700000,0.78200000,192.95200000,1.500,0.29021429,38.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.09 10:45:00,blocked,london_first120_reference,GBPJPY,SHORT,2025.01.09 10:30:00,10,7,16,london,2025.01.09 07:00,30,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,194.36100000,PERIOD_M15,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,194.12900000,194.00000000,194.00000000,round_number,0.12500000,0.1598,neckline_level,194.36100000,false,true,true,false,not_blocked,7,4,3,1.50,192.95200000,194.12500000,194.90700000,0.78200000,192.95200000,1.500,0.29021429,38.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.13 10:45:00,signal,london_first120_reference,AUDJPY,SHORT,2025.01.13 10:30:00,10,7,16,london,2025.01.13 07:00,30,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,sweep_high_reclaim,sweep_reclaim_retest,96.96200000,PERIOD_M15,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,96.95450000,96.79300000,96.79300000,h1_confirmed_swing_low,0.06600000,0.4314,neckline_level,96.96200000,false,true,true,false,not_blocked,8,6,2,1.50,96.63000000,96.85900000,97.01200000,0.15300000,96.63000000,1.497,0.12021429,28.00,3.600,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.13 10:45:00,blocked,london_first120_reference,AUDJPY,SHORT,2025.01.13 10:30:00,10,7,16,london,2025.01.13 07:00,30,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,sweep_high_reclaim,sweep_reclaim_retest,96.96200000,PERIOD_M15,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,96.95450000,96.79300000,96.79300000,h1_confirmed_swing_low,0.06600000,0.4314,neckline_level,96.96200000,false,true,true,false,not_blocked,8,6,2,1.50,96.63000000,96.85900000,97.01200000,0.15300000,96.63000000,1.497,0.12021429,28.00,3.600,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.15 12:00:00,signal,london_first120_reference,USDJPY,SHORT,2025.01.15 11:45:00,11,8,17,london,2025.01.15 07:00,105,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,156.85900000,PERIOD_M15,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,156.89000000,156.85900000,156.83400000,pre_session_low,0.02700000,0.1765,neckline_level,156.85900000,false,true,true,false,not_blocked,6,3,3,1.50,156.63200000,156.86100000,157.01400000,0.15300000,156.63200000,1.497,0.16450000,16.00,4.200,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.15 12:00:00,blocked,london_first120_reference,USDJPY,SHORT,2025.01.15 11:45:00,11,8,17,london,2025.01.15 07:00,105,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,156.85900000,PERIOD_M15,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,156.89000000,156.85900000,156.83400000,pre_session_low,0.02700000,0.1765,neckline_level,156.85900000,false,true,true,false,not_blocked,6,3,3,1.50,156.63200000,156.86100000,157.01400000,0.15300000,156.63200000,1.497,0.16450000,16.00,4.200,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
