entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_alignment_mode,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode
2025.01.09 10:15:00,2025.01.09 10:58:05,london_first120_reference,EURJPY,SHORT,2025.01.09 10:00:00,10,7,16,london,2025.01.09 07:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,162.83500000,PERIOD_M15,htf_soft_alignment,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,162.83500000,162.82800000,162.82800000,previous_day_low,0.0095,neckline_level,162.83500000,false,true,true,false,1.50,162.51400000,162.83000000,163.04200000,163.04100000,162.51400000,0.21100000,-1.0047,163.04100000,163.04100000,true,false,none,0.0000,,-1,0.3886,1.0047,full_sl,true,false,false,false,-1.0047,0.0000,-24.13,0.00,0.00,-24.13,0.180,1.498,2,0.15371429,30.00,5.000,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,2,time_30min_and_0_5r_break_even
2025.01.13 10:15:00,2025.01.13 11:27:06,london_first120_reference,USDJPY,LONG,2025.01.13 10:00:00,10,7,16,london,2025.01.13 07:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,157.47000000,PERIOD_M5,htf_soft_alignment,NONE,false,H4_NONE_break_below_without_lower_pullback|H1_NONE_no_confirmed_wave3_break,true,157.54100000,157.47000000,157.54100000,pre_session_high,0.0150,session_high|opening_range_high|neckline_level,157.54900000,false,true,true,false,1.50,157.93700000,157.53700000,157.26500000,157.27000000,157.93700000,0.26700000,-1.0187,157.27000000,157.27000000,true,false,none,0.0000,,-1,0.4682,1.0187,full_sl,true,false,false,false,-1.0187,0.0000,-24.21,0.00,0.00,-24.21,0.140,1.498,4,0.13285714,17.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,4,time_30min_and_0_5r_break_even
2025.01.14 10:15:00,2025.01.14 15:01:16,london_first120_reference,EURJPY,LONG,2025.01.14 10:00:00,10,7,16,london,2025.01.14 07:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,161.60200000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,161.76700000,161.63300000,161.76700000,previous_day_high,0.2974,session_high|opening_range_high|neckline_level,161.63300000,false,true,true,false,1.50,162.23600000,161.65100000,161.64400000,161.26100000,162.23600000,0.39000000,-0.0179,161.26100000,161.26100000,true,true,time_30min_0_5r_close,0.6436,2025.01.14 11:00:00,4,0.6462,0.6282,break_even,false,true,false,false,0.6436,-0.6615,-0.45,0.00,0.00,-0.45,0.100,1.500,19,0.15992857,30.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,6,time_30min_and_0_5r_break_even
2025.01.16 10:15:00,2025.01.16 11:59:01,london_first120_reference,USDJPY,SHORT,2025.01.16 10:00:00,10,7,16,london,2025.01.16 07:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,156.04100000,PERIOD_M15,htf_soft_alignment,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,156.01900000,155.95700000,155.95700000,session_low,0.2049,neckline_level,156.04100000,false,true,false,false,1.50,155.64100000,156.00700000,155.63200000,156.25100000,155.64100000,0.24400000,1.5369,156.25100000,156.25100000,true,true,time_30min_0_5r_close,0.6352,2025.01.16 11:00:00,4,1.5369,0.9016,tp,false,false,true,false,0.6352,0.9016,38.55,0.00,0.00,38.55,0.160,1.500,6,0.13414286,18.00,5.000,other,false,not_invalidated,DEAL_REASON_TP,8,time_30min_and_0_5r_break_even
2025.01.17 10:15:00,2025.01.17 11:34:56,london_first120_reference,GBPJPY,SHORT,2025.01.17 10:00:00,10,7,16,london,2025.01.17 07:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,189.60100000,PERIOD_M15,htf_soft_alignment,SHORT,false,H4_NONE_break_below_without_lower_pullback|H1_SHORT_confirmed_break_below_swing_low,true,189.50500000,189.35600000,189.35600000,failed_breakout_level,0.2161,neckline_level,189.60100000,false,true,true,false,1.50,188.58900000,189.48500000,190.08200000,190.08200000,188.58900000,0.59700000,-1.0000,190.08200000,190.08200000,true,false,none,0.0000,,-1,0.2781,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-23.02,0.00,0.00,-23.02,0.060,1.501,5,0.19907143,38.00,5.000,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,10,time_30min_and_0_5r_break_even
2025.01.20 10:15:00,2025.01.20 13:06:10,london_first120_reference,USDJPY,LONG,2025.01.20 10:00:00,10,7,16,london,2025.01.20 07:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,156.09300000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,156.19828571,156.10500000,156.19828571,recent_equal_highs,0.4077,session_high|opening_range_high|neckline_level,156.10500000,false,true,true,false,1.50,156.40800000,156.12000000,156.40800000,155.92800000,156.40800000,0.19200000,1.5000,155.92800000,155.92800000,true,true,time_30min_0_5r_close,0.5938,2025.01.20 11:00:00,4,1.5000,0.9427,tp,false,false,true,false,0.5938,0.9062,36.83,0.00,0.00,36.83,0.200,1.500,11,0.11042857,16.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,12,time_30min_and_0_5r_break_even
2025.01.21 10:15:00,2025.01.21 15:10:07,london_first120_reference,USDJPY,LONG,2025.01.21 10:00:00,10,7,16,london,2025.01.21 07:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,155.62100000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,155.74300000,155.64200000,155.74300000,pre_session_high,0.2064,neckline_level,155.62100000,false,true,true,false,1.50,156.10600000,155.68500000,155.67700000,155.40400000,156.10600000,0.28100000,-0.0285,155.40400000,155.40400000,true,true,time_30min_0_5r_close,0.5836,2025.01.21 11:00:00,4,0.6868,0.2811,break_even,false,true,false,false,0.5836,-0.6121,-0.67,0.00,0.00,-0.67,0.130,1.498,19,0.12771429,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,14,time_30min_and_0_5r_break_even
2025.01.22 10:15:00,2025.01.22 10:29:48,london_first120_reference,USDJPY,LONG,2025.01.22 10:00:00,10,7,16,london,2025.01.22 07:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,155.96900000,PERIOD_M15,htf_soft_alignment,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,156.06400000,155.97800000,156.06400000,pre_session_high,0.2227,neckline_level,155.96900000,false,true,true,false,1.50,156.33400000,156.01700000,155.80600000,155.80600000,156.33400000,0.21100000,-1.0000,155.80600000,155.80600000,true,false,none,0.0000,,-1,0.4076,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-24.38,0.00,0.00,-24.38,0.180,1.502,0,0.11278571,19.00,5.000,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,16,time_30min_and_0_5r_break_even
2025.01.24 10:15:00,2025.01.24 11:21:58,london_first120_reference,GBPUSD,LONG,2025.01.24 10:00:00,10,7,16,london,2025.01.24 07:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.23991000,PERIOD_M15,htf_soft_alignment,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.24132000,1.24035000,1.24132000,failed_breakout_level,0.4947,session_high|opening_range_high|neckline_level,1.24035000,false,true,true,false,1.50,1.24320000,1.24039000,1.24321000,1.23851000,1.24320000,0.00188000,1.5000,1.23851000,1.23851000,true,false,none,0.0000,,-1,1.5000,1.1277,tp,false,false,true,false,1.5000,0.0000,36.66,0.00,0.00,36.66,0.130,1.495,4,0.00108929,20.00,5.500,other,false,not_invalidated,DEAL_REASON_TP,18,time_30min_and_0_5r_break_even
2025.01.28 10:15:00,2025.01.28 11:31:09,london_first120_reference,USDJPY,SHORT,2025.01.28 10:00:00,10,7,16,london,2025.01.28 07:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,155.75700000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_break_above_without_higher_pullback,true,155.75700000,155.66400000,155.66400000,pre_session_low,0.1823,neckline_level,155.75700000,false,true,true,false,1.50,155.39600000,155.70100000,155.39500000,155.90400000,155.39600000,0.20300000,1.5074,155.90400000,155.90400000,true,true,time_30min_0_5r_close,0.6256,2025.01.28 11:15:00,5,1.5074,1.0985,tp,false,false,true,false,0.6256,0.8818,37.41,0.00,0.00,37.41,0.190,1.502,5,0.14614286,17.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,20,time_30min_and_0_5r_break_even
2025.01.30 10:15:00,2025.01.30 11:47:02,london_first120_reference,USDJPY,SHORT,2025.01.30 10:00:00,10,7,16,london,2025.01.30 07:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,154.49900000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,154.53655556,154.49900000,154.40800000,wick_cluster_zone,0.4670,session_low|opening_range_low|neckline_level,154.49900000,false,true,true,false,1.50,154.20400000,154.50000000,154.50200000,154.69700000,154.20400000,0.19700000,-0.0102,154.69700000,154.69700000,true,true,time_30min_0_5r_close,0.5279,2025.01.30 11:00:00,4,0.5330,0.7157,break_even,false,true,false,false,0.5279,-0.5381,-0.25,0.00,0.00,-0.25,0.190,1.503,6,0.13992857,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,22,time_30min_and_0_5r_break_even
2025.02.03 10:15:00,2025.02.03 11:53:08,london_first120_reference,EURJPY,SHORT,2025.02.03 10:00:00,10,7,16,london,2025.02.03 07:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,159.12900000,PERIOD_M15,htf_soft_alignment,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,159.12900000,159.08961538,159.08961538,recent_equal_lows,0.0046,neckline_level,159.12900000,false,true,true,false,1.50,158.63500000,159.09100000,158.63400000,159.39500000,158.63500000,0.30400000,1.5033,159.39500000,159.39500000,true,true,time_30min_0_5r_close,0.8158,2025.02.03 11:30:00,6,1.5033,0.8816,tp,false,false,true,false,0.8158,0.6875,35.49,0.00,0.00,35.49,0.120,1.500,6,0.17635714,30.00,5.000,other,false,not_invalidated,DEAL_REASON_TP,24,time_30min_and_0_5r_break_even
2025.02.04 10:15:00,2025.02.04 16:15:00,london_first120_reference,USDJPY,LONG,2025.02.04 10:00:00,10,7,16,london,2025.02.04 07:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,155.38300000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,155.87500000,155.46800000,155.87500000,previous_day_high,0.8383,session_high|opening_range_high|neckline_level,155.46800000,false,true,true,false,1.50,156.18600000,155.48100000,155.17200000,155.01100000,156.18600000,0.47000000,-0.6574,155.01100000,155.01100000,true,false,none,0.0000,,-1,0.0745,0.8894,time,false,false,false,true,-0.6574,0.0000,-15.93,0.00,0.00,-15.93,0.080,1.500,24,0.16014286,17.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,26,time_30min_and_0_5r_break_even
2025.02.05 10:15:00,2025.02.05 11:25:10,london_first120_reference,USDJPY,SHORT,2025.02.05 10:00:00,10,7,16,london,2025.02.05 07:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,153.34300000,PERIOD_M15,htf_soft_alignment,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,153.27500000,153.23800000,153.23800000,recent_rejection_zone,0.1049,neckline_level,153.34300000,false,true,true,false,1.50,152.83900000,153.26800000,152.83400000,153.55400000,152.83900000,0.28600000,1.5175,153.55400000,153.55400000,true,true,time_30min_0_5r_close,0.7797,2025.02.05 10:45:00,3,1.5175,0.4161,tp,false,false,true,false,0.7797,0.7378,36.92,0.00,0.00,36.92,0.130,1.500,4,0.14450000,17.00,5.000,other,false,not_invalidated,DEAL_REASON_TP,28,time_30min_and_0_5r_break_even
