open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5,period,context,run,variant,scenario,strategy_mode,signal_mode,sl_mode,reward_r,trade_index,month,hour,fx_vs_xauusd,regime,session,entry_selection_mode,v4_signal_mode,thirdwave_sl_mode,reversal_signal_type,wave_audit_label,lower_tf_reversal_sl_status,structure_stage_fail_reason,execution_block_reason,sl_atr,risk_r,rr,spread_atr,entry_price,sl,tp,result_R,sl_points,tp_points,tp_atr,risk_amount
2026.01.05 07:55:00,2026.01.05 08:25:31,XAUUSD,LONG,0.05,4410.21,4422.05,2,3,0.0,0.0,59.2,59.2,10059.2,tp 4421.67,30.52,2026.01.05 07:55:00,2026.01.05 08:25:00,2026YTD,annual validation,C,v4_micro_or_candle_lower_tf_sl_1_2R,v4_micro_or_candle_lower_tf_sl_1_2R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,1,2026-01,07,XAUUSD,REGIME_TREND_UP,server_00_07,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,2.53,9.55,1.20,0.0530,4410.21,4400.66,4421.67,1.2398,955.0,1146.0,3.036,47.75
2026.01.05 20:20:00,2026.01.06 02:40:29,XAUUSD,LONG,0.03,4445.21,4431.78,4,5,0.0,-2.5,-40.29,-42.79,10016.41,sl 4431.81,380.48,2026.01.05 20:20:00,2026.01.06 02:40:00,2026YTD,annual validation,C,v4_micro_or_candle_lower_tf_sl_1_2R,v4_micro_or_candle_lower_tf_sl_1_2R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,2,2026-01,20,XAUUSD,REGIME_TREND_UP,server_16_23,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,micro_break,chasing_entry,valid,,,3.0,13.4,1.20,0.0448,4445.21,4431.81,4461.29,-1.0022,1340.0,1608.0,3.6,42.7
2026.01.08 11:20:00,2026.01.08 14:05:29,XAUUSD,SHORT,0.05,4426.41,4414.64,6,7,0.0,0.0,58.85,58.85,10075.26,tp 4415.07,165.48,2026.01.08 11:20:00,2026.01.08 14:05:00,2026YTD,annual validation,C,v4_micro_or_candle_lower_tf_sl_1_2R,v4_micro_or_candle_lower_tf_sl_1_2R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,3,2026-01,11,XAUUSD,REGIME_TREND_DOWN,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,1.92,9.45,1.20,0.0405,4426.41,4435.86,4415.07,1.2455,945.0,1134.0,2.304,47.25
2026.01.12 09:45:00,2026.01.12 11:22:08,XAUUSD,LONG,0.04,4583.98,4598.78,8,9,0.0,0.0,59.2,59.2,10134.46,tp 4598.70,97.13,2026.01.12 09:45:00,2026.01.12 11:20:00,2026YTD,annual validation,C,v4_micro_or_candle_lower_tf_sl_1_2R,v4_micro_or_candle_lower_tf_sl_1_2R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,4,2026-01,09,XAUUSD,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,3.04,12.27,1.20,0.0496,4583.98,4571.71,4598.70,1.2062,1227.0,1472.4,3.648,49.08
2026.01.13 19:25:00,2026.01.13 19:58:10,XAUUSD,LONG,0.02,4612.47,4592.2,10,11,0.0,0.0,-40.54,-40.54,10093.92,sl 4592.42,33.17,2026.01.13 19:25:00,2026.01.13 19:55:00,2026YTD,annual validation,C,v4_micro_or_candle_lower_tf_sl_1_2R,v4_micro_or_candle_lower_tf_sl_1_2R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,5,2026-01,19,XAUUSD,REGIME_TREND_UP,server_16_23,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,3.55,20.05,1.20,0.0336,4612.47,4592.42,4636.53,-1.011,2005.0,2406.0,4.26,40.1
2026.01.16 10:20:00,2026.01.16 11:25:44,XAUUSD,SHORT,0.09,4607.37,4601.22,12,13,0.0,0.0,55.35,55.35,10149.27,tp 4601.24,65.73,2026.01.16 10:20:00,2026.01.16 11:25:00,2026YTD,annual validation,C,v4_micro_or_candle_lower_tf_sl_1_2R,v4_micro_or_candle_lower_tf_sl_1_2R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,6,2026-01,10,XAUUSD,REGIME_TREND_DOWN,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,micro_break,unclear,valid,,,1.17,5.11,1.20,0.0458,4607.37,4612.48,4601.24,1.2035,511.0,613.2,1.404,45.99
2026.01.19 08:05:00,2026.01.20 06:21:30,XAUUSD,LONG,0.04,4670.1,4682.99,14,15,0.0,-3.34,51.56,48.22,10197.49,tp 4682.96,1336.5,2026.01.19 08:05:00,2026.01.20 06:20:00,2026YTD,annual validation,C,v4_micro_or_candle_lower_tf_sl_1_2R,v4_micro_or_candle_lower_tf_sl_1_2R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,7,2026-01,08,XAUUSD,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,2.82,10.72,1.20,0.0552,4670.10,4659.38,4682.96,1.2024,1072.0,1286.4,3.384,40.1
2026.01.20 15:40:00,2026.01.20 17:41:57,GBPUSD,LONG,0.32,1.3453,1.34718,16,17,0.0,0.0,60.16,60.16,10257.65,tp 1.34718,121.95,2026.01.20 15:40:00,2026.01.20 17:40:00,2026YTD,annual validation,C,v4_micro_or_candle_lower_tf_sl_1_2R,v4_micro_or_candle_lower_tf_sl_1_2R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,8,2026-01,15,FX,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,micro_break,third_wave_middle,valid,,,1.72,0.00157,1.20,0.1644,1.34530,1.34373,1.34718,1.1975,157.0,188.4,2.064,50.24
2026.01.23 21:10:00,2026.01.26 01:01:00,XAUUSD,LONG,0.02,4975.56,5010.75,18,19,0.0,-1.67,70.38,68.71,10326.36,tp 4997.06,3111.0,2026.01.23 21:10:00,2026.01.26 01:00:00,2026YTD,annual validation,C,v4_micro_or_candle_lower_tf_sl_1_2R,v4_micro_or_candle_lower_tf_sl_1_2R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,9,2026-01,21,XAUUSD,REGIME_TREND_UP,server_16_23,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,2.42,17.92,1.20,0.0284,4975.56,4957.64,4997.06,1.9637,1792.0,2150.4,2.904,34.99
2026.01.26 08:10:00,2026.01.26 08:45:06,XAUUSD,LONG,0.02,5071.85,5096.26,20,21,0.0,0.0,48.82,48.82,10375.18,tp 5095.99,35.1,2026.01.26 08:10:00,2026.01.26 08:45:00,2026YTD,annual validation,C,v4_micro_or_candle_lower_tf_sl_1_2R,v4_micro_or_candle_lower_tf_sl_1_2R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,10,2026-01,08,XAUUSD,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,micro_break,chasing_entry,valid,,,2.34,20.12,1.20,0.0233,5071.85,5051.73,5095.99,1.2132,2012.0,2414.4,2.808,40.24
