time,event,symbol,direction,session,entry_selection_mode,scan_interval,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,h4_impulse_pass,h4_pullback_zone_pass,h1_counter_trend_pass,neckline_pass,structure_sl_pass,rr_pass,spread_guard_pass,spread_guard_blocked,setup_pass,entry_pass,final_entry_pass,h4_impulse_high,h4_impulse_low,h4_fib_retracement_pct,h4_atr,h1_atr,m15_atr,spread_atr,spread_points,neckline_price,neckline_break_close_price,right_side_level,entry_price,sl,tp,volume,risk_r,rr,bars_since_right_side,distance_neckline_to_entry,distance_neckline_to_entry_atr,distance_right_side_to_entry,distance_right_side_to_entry_atr,sl_points,sl_atr,tp_points,tp_atr,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor,structural_bos_mode,structural_bos_state,m15_confirmation_type,h1_bos_level,h1_counter_nwave_high,h1_counter_nwave_low,distance_bos_to_entry,distance_bos_to_entry_atr,bars_since_bos
2025.02.04 08:04:59,final_entry_candidate,EURJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_StructuralBOS,clean_structural_bos,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_structural_bos,true,true,true,true,true,true,true,false,true,true,true,161.488,157.956,51.87,1.029,0.410,0.168,0.1781,30.0,159.995,159.788,160.131,159.853,160.161,159.237,0.25,0.308,2.00,7,0.142,0.84,0.278,1.65,308.0,1.83,616.0,3.66,139.36,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,dirty_breakout,breakout_bar_overextended,false,false,false,true,4.13,696.0,0.85,4.29,5.07,0.15,0.85,3,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,159.995,160.471,157.956,0.142,0.84,4
2025.02.04 08:04:59,order_sent,EURJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_StructuralBOS,clean_structural_bos,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_structural_bos,true,true,true,true,true,true,true,false,true,true,true,161.488,157.956,51.87,1.029,0.410,0.168,0.1781,30.0,159.995,159.788,160.131,159.853,160.161,159.237,0.25,0.308,2.00,7,0.142,0.84,0.278,1.65,308.0,1.83,616.0,3.66,139.36,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,dirty_breakout,breakout_bar_overextended,false,false,false,true,4.13,696.0,0.85,4.29,5.07,0.15,0.85,3,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,159.995,160.471,157.956,0.142,0.84,4
2025.02.04 08:19:59,final_entry_candidate,EURJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_StructuralBOS,clean_structural_bos,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_structural_bos,true,true,true,true,true,true,true,false,true,true,true,161.488,157.956,51.87,1.029,0.410,0.173,0.1735,30.0,159.995,159.862,160.131,159.820,160.161,159.138,0.22,0.341,2.00,8,0.175,1.01,0.311,1.80,341.0,1.97,682.0,3.94,133.99,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,dirty_breakout,breakout_bar_overextended,false,false,false,true,4.02,696.0,0.85,4.18,4.94,0.15,0.85,3,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,159.995,160.471,157.956,0.175,1.01,5
2025.02.04 08:19:59,order_blocked,EURJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_StructuralBOS,clean_structural_bos,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_structural_bos,true,true,true,true,true,true,true,false,true,true,true,161.488,157.956,51.87,1.029,0.410,0.173,0.1735,30.0,159.995,159.862,160.131,159.820,160.161,159.138,0.22,0.341,2.00,8,0.175,1.01,0.311,1.80,341.0,1.97,682.0,3.94,133.99,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,dirty_breakout,breakout_bar_overextended,false,false,false,true,4.02,696.0,0.85,4.18,4.94,0.15,0.85,3,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,159.995,160.471,157.956,0.175,1.01,5
2025.02.04 08:34:59,final_entry_candidate,EURJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_StructuralBOS,clean_structural_bos,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_structural_bos,true,true,true,true,true,true,true,false,true,true,true,161.488,157.956,51.87,1.029,0.410,0.173,0.1733,30.0,159.995,159.938,160.131,159.866,160.161,159.276,0.26,0.295,2.00,9,0.129,0.75,0.265,1.53,295.0,1.70,590.0,3.41,134.73,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,dirty_breakout,breakout_bar_overextended,false,false,false,true,4.02,696.0,0.85,4.17,4.93,0.15,0.85,3,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,159.995,160.471,157.956,0.129,0.75,6
2025.02.04 08:34:59,order_blocked,EURJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_StructuralBOS,clean_structural_bos,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_structural_bos,true,true,true,true,true,true,true,false,true,true,true,161.488,157.956,51.87,1.029,0.410,0.173,0.1733,30.0,159.995,159.938,160.131,159.866,160.161,159.276,0.26,0.295,2.00,9,0.129,0.75,0.265,1.53,295.0,1.70,590.0,3.41,134.73,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,dirty_breakout,breakout_bar_overextended,false,false,false,true,4.02,696.0,0.85,4.17,4.93,0.15,0.85,3,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,159.995,160.471,157.956,0.129,0.75,6
2025.02.04 08:49:59,final_entry_candidate,EURJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_StructuralBOS,clean_structural_bos,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_structural_bos,true,true,true,true,true,true,true,false,true,true,true,161.488,157.956,51.87,1.029,0.410,0.181,0.1656,30.0,159.995,159.741,160.131,159.824,160.161,159.150,0.22,0.337,2.00,10,0.171,0.94,0.307,1.69,337.0,1.86,674.0,3.72,128.94,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,dirty_breakout,breakout_bar_overextended,false,false,false,true,3.84,696.0,0.85,3.99,4.71,0.15,0.85,3,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,159.995,160.471,157.956,0.171,0.94,7
2025.02.04 08:49:59,order_blocked,EURJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_StructuralBOS,clean_structural_bos,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_structural_bos,true,true,true,true,true,true,true,false,true,true,true,161.488,157.956,51.87,1.029,0.410,0.181,0.1656,30.0,159.995,159.741,160.131,159.824,160.161,159.150,0.22,0.337,2.00,10,0.171,0.94,0.307,1.69,337.0,1.86,674.0,3.72,128.94,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,dirty_breakout,breakout_bar_overextended,false,false,false,true,3.84,696.0,0.85,3.99,4.71,0.15,0.85,3,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,159.995,160.471,157.956,0.171,0.94,7
2025.02.04 09:04:59,final_entry_candidate,EURJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_StructuralBOS,clean_structural_bos,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_structural_bos,true,true,true,true,true,true,true,false,true,true,true,161.488,157.956,51.87,1.029,0.370,0.194,0.1546,30.0,159.995,159.971,159.986,159.899,160.016,159.665,0.65,0.117,2.00,3,0.096,0.49,0.087,0.45,117.0,0.60,234.0,1.21,132.23,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,dirty_breakout,breakout_bar_overextended,false,false,false,true,3.59,696.0,0.85,3.72,4.40,0.15,0.85,4,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,159.995,160.471,157.956,0.096,0.49,8
2025.02.04 09:04:59,order_blocked,EURJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_StructuralBOS,clean_structural_bos,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_structural_bos,true,true,true,true,true,true,true,false,true,true,true,161.488,157.956,51.87,1.029,0.370,0.194,0.1546,30.0,159.995,159.971,159.986,159.899,160.016,159.665,0.65,0.117,2.00,3,0.096,0.49,0.087,0.45,117.0,0.60,234.0,1.21,132.23,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,dirty_breakout,breakout_bar_overextended,false,false,false,true,3.59,696.0,0.85,3.72,4.40,0.15,0.85,4,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,159.995,160.471,157.956,0.096,0.49,8
2025.02.10 18:19:59,blocked_candidate,EURJPY,SHORT,server_16_23,all_score_passing,300,Nested_NWave_StructuralBOS,late_entry,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,late_entry,true,true,true,true,true,true,false,true,true,false,false,158.003,155.570,48.17,0.713,0.250,0.125,0.2395,30.0,156.536,156.426,156.501,156.409,156.531,156.165,0.61,0.122,2.00,3,0.127,1.01,0.092,0.73,122.0,0.97,244.0,1.95,76.99,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,weak_breakout,route_to_retest_confirmation,true,false,true,false,0.12,15.0,0.95,1.76,1.84,0.00,1.00,0,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,156.536,157.406,155.570,0.127,1.01,9
2025.02.10 18:34:59,blocked_candidate,EURJPY,SHORT,server_16_23,all_score_passing,300,Nested_NWave_StructuralBOS,late_entry,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,late_entry,true,true,true,true,true,true,false,true,true,false,false,158.003,155.570,48.17,0.713,0.250,0.128,0.2341,30.0,156.536,156.413,156.501,156.366,156.531,156.036,0.45,0.165,2.00,4,0.170,1.33,0.135,1.05,165.0,1.29,330.0,2.58,69.60,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,dirty_breakout,entry_far_from_neckline,false,false,false,true,0.12,15.0,0.95,1.72,1.80,0.00,1.00,0,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,156.536,157.406,155.570,0.170,1.33,10
2025.02.10 18:49:59,blocked_candidate,EURJPY,SHORT,server_16_23,all_score_passing,300,Nested_NWave_StructuralBOS,late_entry,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,late_entry,true,true,true,true,true,true,false,true,true,false,false,158.003,155.570,48.17,0.713,0.250,0.129,0.2323,30.0,156.536,156.465,156.501,156.420,156.531,156.198,0.67,0.111,2.00,5,0.116,0.90,0.081,0.63,111.0,0.86,222.0,1.72,72.60,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,weak_breakout,route_to_retest_confirmation,true,false,true,false,0.12,15.0,0.95,1.70,1.79,0.00,1.00,0,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,156.536,157.406,155.570,0.116,0.90,11
2025.02.18 13:49:59,blocked_candidate,GBPJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_StructuralBOS,clean_structural_bos,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_structural_bos,true,true,true,true,true,true,false,true,true,false,false,192.485,190.616,42.75,0.617,0.297,0.166,0.2292,38.0,191.319,191.163,191.328,191.140,191.366,190.688,0.33,0.226,2.00,3,0.179,1.08,0.188,1.13,226.0,1.36,452.0,2.73,124.62,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,strong_breakout,instant_entry_quality,true,true,false,false,0.65,108.0,0.87,1.23,1.42,0.03,0.97,2,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,191.319,191.932,190.820,0.179,1.08,7
2025.02.18 14:04:59,blocked_candidate,GBPJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_StructuralBOS,clean_structural_bos,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_structural_bos,true,true,true,true,true,true,false,true,true,false,false,192.485,190.616,42.75,0.617,0.304,0.158,0.2400,38.0,191.319,191.239,191.328,191.236,191.366,190.976,0.57,0.130,2.00,4,0.083,0.52,0.092,0.58,130.0,0.82,260.0,1.64,129.40,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,strong_breakout,instant_entry_quality,true,true,false,false,0.68,108.0,0.87,1.29,1.48,0.03,0.97,2,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,191.319,191.932,190.820,0.083,0.52,8
2025.02.18 14:19:59,blocked_candidate,GBPJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_StructuralBOS,late_entry,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,late_entry,true,true,true,true,true,true,false,true,true,false,false,192.485,190.616,42.75,0.617,0.304,0.153,0.2478,38.0,191.319,191.309,191.328,191.239,191.366,190.985,0.59,0.127,2.00,5,0.080,0.52,0.089,0.58,127.0,0.83,254.0,1.66,81.43,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,strong_breakout,instant_entry_quality,true,true,false,false,0.70,108.0,0.87,1.33,1.53,0.03,0.97,2,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,191.319,191.932,190.820,0.080,0.52,9
2025.02.18 14:34:59,blocked_candidate,GBPJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_StructuralBOS,late_entry,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,late_entry,true,true,true,true,true,true,false,true,true,false,false,192.485,190.616,42.75,0.617,0.304,0.158,0.2397,38.0,191.319,191.151,191.328,191.151,191.366,190.721,0.34,0.215,2.00,6,0.168,1.06,0.177,1.12,215.0,1.36,430.0,2.71,70.90,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,strong_breakout,instant_entry_quality,true,true,false,false,0.68,108.0,0.87,1.29,1.48,0.03,0.97,2,false,not_evaluated,,0.00,false,false,false,true,h1_bos_confirmed,m15_retest_reclaim,191.319,191.932,190.820,0.168,1.06,10
