time,event,symbol,direction,entry_price,sl,tp,result_R,profit,regime,session,scan_interval,entry_selection_mode,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,wave_audit_label,wave_audit_reason,strategy_name
2025.02.04 14:09:59,v3_blocked_candidate,USDJPY,LONG,155.348,155.123,155.686,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,155.063,155.516,154.820,155.399,HH_HL,4,0.063,0.266,PERIOD_M15,155.063,155.516,155.139,83.22,3.15,3,false,155.139,3.72,46.14,PERIOD_M5,155.328,155.384,1,0.64,36.0,unclear,100.00,4.00,0.225,1.50,0.2846,v3_reclaim_chase_too_far,,true,,false,v3_reclaim_chase_too_far,35.00,false,1.65,2,0.71,unclear,,0,1,0.64,46.14,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.04 15:34:59,v3_blocked_candidate,USDJPY,LONG,155.365,155.213,155.593,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,155.063,155.516,154.820,155.399,HH_HL,5,0.062,0.265,PERIOD_M15,155.063,155.516,155.231,62.91,3.19,3,false,155.231,2.63,29.58,PERIOD_M5,155.341,155.367,1,0.04,2.0,early,100.00,2.98,0.152,1.50,0.3534,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,55.00,false,1.55,2,0.10,unclear,,0,1,0.04,29.58,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.04 21:59:59,v3_blocked_candidate,GBPUSD,LONG,1.24831,1.24685,1.25050,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.23951,1.24922,1.23782,1.24360,HH_HL,7,0.00055,0.00211,PERIOD_M15,1.23951,1.24922,1.24705,22.35,2.58,9,false,1.24705,3.21,12.98,PERIOD_M5,1.24851,1.24852,1,0.53,21.0,acceptable,100.00,3.72,0.00146,1.50,0.5091,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,0.00,false,1.09,2,0.64,unclear,,0,1,0.53,12.98,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.04 22:05:00,v3_blocked_candidate,AUDJPY,LONG,96.574,96.460,96.745,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,96.370,96.740,95.566,96.493,HH_HL,4,0.008,0.199,PERIOD_M15,96.370,96.740,96.488,68.11,3.41,3,false,96.488,2.81,23.24,PERIOD_M5,96.563,96.574,1,0.00,0.0,early,100.00,3.72,0.114,1.50,0.9138,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,35.00,false,0.85,4,0.26,unclear,,0,1,0.00,23.24,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.04 23:04:59,v3_blocked_candidate,GBPUSD,LONG,1.24858,1.24718,1.25068,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.23951,1.24922,1.23782,1.24360,HH_HL,9,0.00061,0.00193,PERIOD_M15,1.23951,1.24922,1.24738,18.95,2.74,7,false,1.24738,3.35,12.36,PERIOD_M5,1.24855,1.24876,1,0.50,18.0,acceptable,100.00,3.90,0.00140,1.50,0.5578,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,70.00,true,1.73,5,0.64,unclear,,0,1,0.50,12.36,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.04 23:57:59,v3_blocked_candidate,GBPUSD,LONG,1.24830,1.24716,1.25001,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.23951,1.24922,1.23782,1.24360,HH_HL,9,0.00061,0.00193,PERIOD_M15,1.23951,1.24922,1.24738,18.95,2.98,10,false,1.24738,3.43,9.47,PERIOD_M5,1.24811,1.24816,1,0.52,14.0,acceptable,100.00,4.24,0.00114,1.50,0.8191,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,0.00,false,1.04,1,0.37,unclear,,0,1,0.52,9.47,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.05 10:49:59,v3_blocked_candidate,USDJPY,SHORT,153.027,153.357,152.532,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,153.082,153.559,154.165,154.455,LL_LH,5,-0.234,0.273,PERIOD_M15,153.559,153.082,153.338,53.67,1.57,7,false,153.338,2.74,65.20,PERIOD_M5,153.186,153.009,1,0.16,18.0,early,100.00,2.91,0.330,1.50,0.1674,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,90.00,true,2.98,3,0.21,unclear,,0,1,0.16,65.20,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.05 11:00:00,v3_blocked_candidate,USDJPY,SHORT,153.045,153.356,152.579,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,153.082,153.559,154.165,154.455,LL_LH,5,-0.234,0.273,PERIOD_M15,153.559,153.082,153.338,53.67,1.57,7,false,153.338,2.73,61.43,PERIOD_M5,153.186,152.999,1,0.43,46.0,acceptable,100.00,2.90,0.311,1.50,0.1678,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,35.00,false,1.44,1,0.43,unclear,,0,1,0.43,61.43,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.05 19:09:59,v3_blocked_candidate,XAUUSD,LONG,2875.11,2862.84,2893.52,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,2858.55,2877.00,2839.74,2844.94,HH_HL,7,7.10,8.47,PERIOD_M15,2858.55,2877.00,2863.13,75.18,2.38,3,false,2863.13,3.62,64.93,PERIOD_M5,2871.53,2876.19,1,0.33,108.0,acceptable,100.00,3.70,12.27,1.50,0.0543,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,70.00,true,1.64,3,0.39,unclear,,0,1,0.33,64.93,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.05 19:19:59,v3_blocked_candidate,XAUUSD,LONG,2874.01,2862.86,2890.74,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,2858.55,2877.00,2839.74,2844.94,HH_HL,7,7.10,8.47,PERIOD_M15,2858.55,2877.00,2863.13,75.18,2.53,4,false,2863.13,3.43,58.97,PERIOD_M5,2871.53,2875.18,1,0.37,117.0,acceptable,100.00,3.51,11.15,1.50,0.0567,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,0.00,false,0.08,1,0.81,unclear,,0,1,0.37,58.97,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.06 01:09:59,v3_blocked_candidate,EURJPY,SHORT,158.653,158.763,158.488,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,158.488,158.915,158.836,159.589,LL_LH,8,-0.042,0.277,PERIOD_M15,158.915,158.488,158.731,56.91,2.75,3,false,158.731,1.45,18.27,PERIOD_M5,158.601,158.570,1,1.55,83.0,late,100.00,2.05,0.110,1.50,0.5957,v3_reclaim_chase_too_far,,true,,false,v3_reclaim_chase_too_far,35.00,false,2.03,1,1.71,unclear,,0,1,1.55,18.27,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.06 05:44:59,v3_blocked_candidate,USDJPY,SHORT,152.152,152.307,151.920,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,152.107,152.744,152.545,152.760,LL_LH,12,-0.261,0.313,PERIOD_M15,152.744,152.107,152.291,28.89,1.06,3,false,152.291,2.17,21.82,PERIOD_M5,152.132,152.093,1,0.92,59.0,late,100.00,2.42,0.155,1.50,0.2494,v3_reclaim_chase_too_far,,true,,false,v3_reclaim_chase_too_far,0.00,false,0.83,2,1.65,unclear,,0,1,0.92,21.82,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.06 10:34:59,v3_blocked_candidate,AUDJPY,SHORT,95.529,95.709,95.259,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,95.265,96.004,95.669,96.204,LL_LH,12,-0.075,0.177,PERIOD_M15,96.004,95.265,95.681,56.29,4.09,6,false,95.681,2.29,20.57,PERIOD_M5,95.565,95.495,1,0.51,34.0,acceptable,75.00,2.71,0.180,1.50,0.4211,v3_chasing_entry,,true,,false,v3_chasing_entry,0.00,false,0.00,1,1.32,unclear,,0,1,0.51,20.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.06 14:24:59,v3_blocked_candidate,AUDJPY,SHORT,95.449,95.581,95.251,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,95.265,95.681,95.669,96.004,LL_LH,9,-0.073,0.182,PERIOD_M15,95.681,95.265,95.553,69.23,3.72,3,false,95.553,2.53,25.00,PERIOD_M5,95.475,95.454,1,0.12,5.0,early,75.00,3.21,0.132,1.50,0.6817,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,0.00,false,0.00,1,0.61,unclear,,0,1,0.12,25.00,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.06 14:29:59,v3_blocked_candidate,AUDJPY,SHORT,95.461,95.581,95.281,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,95.265,95.681,95.669,96.004,LL_LH,9,-0.073,0.182,PERIOD_M15,95.681,95.265,95.553,69.23,3.72,3,false,95.553,2.22,22.12,PERIOD_M5,95.475,95.449,1,0.29,12.0,acceptable,100.00,2.90,0.120,1.50,0.6770,v3_chasing_entry,,true,,false,v3_chasing_entry,0.00,false,0.44,2,0.89,unclear,,0,1,0.29,22.12,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.06 17:44:59,v3_blocked_candidate,AUDJPY,SHORT,95.257,95.373,95.083,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,95.265,95.681,95.669,96.004,LL_LH,12,-0.101,0.181,PERIOD_M15,95.681,95.265,95.345,19.23,0.92,5,false,95.345,1.26,21.15,PERIOD_M5,95.206,95.195,1,0.89,62.0,unclear,75.00,1.66,0.116,1.50,0.4016,v3_reclaim_chase_too_far,,true,,false,v3_reclaim_chase_too_far,0.00,false,1.19,2,1.10,unclear,,0,1,0.89,21.15,0.00,0.00,late_entry,entry_far_from_reclaim_or_pullback,DowFractal_ThirdWave_V3_EntryTiming
2025.02.06 18:04:59,v3_blocked_candidate,GBPJPY,SHORT,188.456,188.756,188.006,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,188.233,190.585,189.883,190.949,LL_LH,9,-0.426,0.445,PERIOD_M15,190.585,188.233,188.718,20.62,1.78,3,false,188.718,1.57,11.14,PERIOD_M5,188.350,188.290,1,0.99,166.0,late,100.00,1.80,0.300,1.50,0.2276,v3_reclaim_chase_too_far,,true,,false,v3_reclaim_chase_too_far,70.00,true,1.68,3,1.16,unclear,,0,1,0.99,11.14,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.06 20:19:59,v3_blocked_candidate,GBPJPY,SHORT,188.710,189.126,188.086,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,188.233,190.585,189.883,190.949,LL_LH,11,-0.425,0.479,PERIOD_M15,190.585,188.233,189.088,36.35,3.41,4,false,189.088,3.66,16.07,PERIOD_M5,188.828,188.749,1,0.38,39.0,acceptable,100.00,4.02,0.416,1.50,0.3677,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,35.00,false,1.85,2,0.38,unclear,,0,1,0.38,16.07,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.06 20:19:59,v3_blocked_candidate,AUDJPY,SHORT,95.318,95.519,95.017,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,95.180,95.681,95.265,96.004,LL_LH,11,-0.119,0.168,PERIOD_M15,95.681,95.180,95.491,62.08,3.28,4,false,95.491,3.89,34.53,PERIOD_M5,95.395,95.322,1,0.09,4.0,early,100.00,4.52,0.201,1.50,0.6302,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,55.00,false,2.75,2,0.09,unclear,,0,1,0.09,34.53,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.06 20:24:59,v3_blocked_candidate,GBPJPY,SHORT,188.812,189.126,188.341,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,188.233,190.585,189.883,190.949,LL_LH,11,-0.425,0.479,PERIOD_M15,190.585,188.233,189.088,36.35,3.41,4,false,189.088,2.68,11.73,PERIOD_M5,188.828,188.710,1,0.99,102.0,late,100.00,3.05,0.314,1.50,0.3689,v3_reclaim_chase_too_far,,true,,false,v3_reclaim_chase_too_far,70.00,true,2.84,3,1.29,unclear,,0,1,0.99,11.73,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.06 20:24:59,v3_blocked_candidate,AUDJPY,SHORT,95.357,95.519,95.114,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,95.180,95.681,95.265,96.004,LL_LH,11,-0.119,0.168,PERIOD_M15,95.681,95.180,95.491,62.08,3.28,4,false,95.491,2.95,26.75,PERIOD_M5,95.395,95.318,1,0.86,39.0,unclear,100.00,3.56,0.162,1.50,0.6154,v3_reclaim_chase_too_far,,true,,false,v3_reclaim_chase_too_far,70.00,true,2.99,3,1.14,unclear,,0,1,0.86,26.75,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.06 20:34:59,v3_blocked_candidate,GBPJPY,SHORT,188.608,189.126,187.831,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,188.233,190.585,189.883,190.949,LL_LH,11,-0.425,0.479,PERIOD_M15,190.585,188.233,189.088,36.35,3.40,5,false,189.088,4.16,20.41,PERIOD_M5,188.828,188.640,1,0.28,32.0,acceptable,100.00,4.49,0.518,1.50,0.3292,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,0.00,false,0.94,1,0.28,unclear,,0,1,0.28,20.41,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.06 21:34:59,v3_blocked_candidate,GBPUSD,SHORT,1.24349,1.24566,1.24024,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,1.23595,1.25088,1.24969,1.25491,LL_LH,18,-0.00025,0.00267,PERIOD_M15,1.25088,1.23595,1.24546,63.70,8.28,3,false,1.24546,4.44,13.19,PERIOD_M5,1.24423,1.24373,1,0.54,24.0,acceptable,100.00,4.89,0.00217,1.50,0.4509,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,35.00,false,1.33,1,0.45,unclear,,0,1,0.54,13.19,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.06 21:39:59,v3_blocked_candidate,GBPUSD,SHORT,1.24357,1.24566,1.24044,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,1.23595,1.25088,1.24969,1.25491,LL_LH,18,-0.00025,0.00267,PERIOD_M15,1.25088,1.23595,1.24546,63.70,8.28,3,false,1.24546,4.20,12.66,PERIOD_M5,1.24423,1.24349,1,0.18,8.0,early,100.00,4.64,0.00209,1.50,0.4444,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,0.00,false,0.84,2,0.44,unclear,,0,1,0.18,12.66,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.06 21:49:59,v3_blocked_candidate,GBPUSD,SHORT,1.24367,1.24566,1.24069,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,1.23595,1.25088,1.24969,1.25491,LL_LH,18,-0.00025,0.00267,PERIOD_M15,1.25088,1.23595,1.24546,63.70,9.36,4,false,1.24546,4.02,11.99,PERIOD_M5,1.24423,1.24354,1,0.29,13.0,acceptable,75.00,4.46,0.00199,1.50,0.4487,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,0.00,false,0.43,1,0.94,unclear,,0,1,0.29,11.99,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.06 23:49:59,v3_blocked_candidate,EURJPY,SHORT,157.282,157.467,157.005,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,157.221,157.735,157.908,158.597,LL_LH,6,-0.294,0.310,PERIOD_M15,157.735,157.221,157.420,38.72,1.60,4,false,157.420,2.70,26.85,PERIOD_M5,157.277,157.263,1,0.37,19.0,acceptable,100.00,3.62,0.185,1.50,0.9190,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,0.00,false,0.55,1,0.68,unclear,,0,1,0.37,26.85,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2025.02.07 02:04:59,v3_blocked_candidate,GBPJPY,SHORT,188.071,188.325,187.690,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,188.054,189.088,188.233,190.585,LL_LH,7,-0.435,0.453,PERIOD_M15,189.088,188.054,188.284,22.24,1.67,4,false,188.284,2.11,20.60,PERIOD_M5,187.991,187.958,1,1.12,113.0,late,100.00,2.51,0.254,1.50,0.4059,v3_reclaim_chase_too_far,,true,,false,v3_reclaim_chase_too_far,70.00,true,1.51,6,1.35,unclear,,0,1,1.12,20.60,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
