entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,top_context_tf,structure_tf,primary_entry_tf,secondary_entry_tf,use_secondary_entry_tf,htf_alignment_mode,htf_permission_mode,allowed_direction,top_context_direction_state,structure_direction_state,h4_direction_state,h1_direction_state,rejected_by_htf_permission,candidate_long_detected,candidate_short_detected,selected_candidate_direction,selected_candidate_timeframe,selected_candidate_pattern,primary_best_pattern,primary_best_score,secondary_best_pattern,secondary_best_score,m15_best_pattern,m15_best_score,m5_best_pattern,m5_best_score,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,transcript_context_mode,transcript_context_passed,transcript_stage,transcript_reject_reason,top_sma75_state,structure_sma75_state,primary_sma75_state,structure_break_age_bars,structure_break_level,primary_break_age_bars,primary_break_level,nested_thirdwave_enabled,nested_thirdwave_mode,h1_context_direction,h1_context_impulse_direction,context_impulse_high,context_impulse_low,h1_context_fib_retrace_ratio,h1_context_fib_room_bucket,context_fib_room_score,m15_wave1_candidate,m15_wave1_direction,m15_wave1_break_type,m15_wave1_break_level,m15_wave1_age_bars,m15_wave1_high,m15_wave1_low,m15_wave2_candidate,m15_wave2_retrace_ratio,m15_wave2_fib_zone,m15_wave2_fib_score,m5_corrective_wave_detected,m5_corrective_direction,m5_corrective_swing_count,m5_corrective_123_detected,m5_corrective_invalidation,m5_invalidation_type,m5_invalidation_level,post_break_acceptance_pass,post_break_acceptance_bars,sma75_state,sma75_reclaim,sma75_granville_score,nested_score,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,retest_reference_distance_atr,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,base_pattern_score,target_room_score,retest_score,fib_source_tf,fib_impulse_high,fib_impulse_low,fib_retrace_ratio,fib_zone,fib_score,fib_required_pass,time_bucket,time_score_removed_flag,candidate_orderable_before_session_selection,rejected_before_selection_reason,session_consumed_reason,final_score,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode
2025.01.21 03:05:00,2025.01.21 03:06:56,tokyo_first120_reference,EURJPY,SHORT,2025.01.21 03:00:00,3,0,9,tokyo,2025.01.21 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_top,neckline_break_retest,161.69800000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,ordered_dow_wave3_break_below_swing_low,dow_range_or_transition,ordered_dow_wave3_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,double_top,double_top,4.200,none,0.000,double_top,4.200,none,0.000,SHORT,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_SHORT_ordered_dow_wave3_break_below_swing_low,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_SHORT_ordered_dow_wave3_break_below_swing_low|structure_break_recent_confirmed_swing_break_retest|primary_break_recent_confirmed_swing_break_continuation,none,above_75sma_rising,above_75sma_rising,below_75sma_falling,0,161.85800000,0,161.85800000,false,off,NONE,NONE,0.00000000,0.00000000,0.0000,none,0.000,false,NONE,none,0.00000000,-1,0.00000000,0.00000000,false,0.0000,none,0.000,false,NONE,0,false,false,none,0.00000000,false,1,none,false,0.000,0.000,161.69800000,161.58750000,161.58750000,recent_equal_lows,0.1900,neckline_level,161.69800000,0.4963,false,true,true,false,1.30,161.42100000,4.200,-0.300,0.200,PERIOD_M15,162.12700000,161.85800000,-0.8996,outside,0.000,true,0-30,true,false,none,order_sent,4.850,161.61600000,161.76900000,161.76600000,161.42100000,0.15000000,-1.0200,161.76600000,161.76600000,false,false,none,0.0000,,-1,0.4867,1.0200,full_sl,true,false,false,false,-1.0200,0.0000,-25.49,0.00,0.00,-25.49,0.260,1.300,0,0.16521429,30.00,4.850,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,2,no_break_even
2025.01.30 04:10:00,2025.01.30 06:05:00,tokyo_first120_reference,USDJPY,SHORT,2025.01.30 04:05:00,4,1,10,tokyo,2025.01.30 00:00,65,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,neckline_break_retest,154.57000000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,ordered_dow_wave3_break_below_swing_low,dow_range_or_transition,ordered_dow_wave3_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,head_and_shoulders,head_and_shoulders,4.500,none,0.000,head_and_shoulders,4.500,none,0.000,SHORT,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_SHORT_ordered_dow_wave3_break_below_swing_low,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_SHORT_ordered_dow_wave3_break_below_swing_low|structure_break_recent_confirmed_swing_break_continuation|primary_break_recent_confirmed_swing_break_continuation,none,below_75sma_falling,below_75sma_falling,below_75sma_falling,0,155.07700000,0,155.02700000,false,off,NONE,NONE,0.00000000,0.00000000,0.0000,none,0.000,false,NONE,none,0.00000000,-1,0.00000000,0.00000000,false,0.0000,none,0.000,false,NONE,0,false,false,none,0.00000000,false,1,none,false,0.000,0.000,154.49687500,154.46500000,154.46500000,failed_breakout_level,0.1111,opening_range_low|neckline_level,154.45000000,0.3321,false,true,true,false,1.30,154.20800000,4.500,-0.300,0.200,PERIOD_M15,155.23600000,155.07700000,-3.6981,outside,0.000,true,60-90,true,false,none,order_sent,5.150,154.48900000,154.51900000,154.70500000,154.20800000,0.21600000,-0.1389,154.70500000,154.70500000,false,false,none,0.0000,,-1,0.9954,0.2824,time,false,false,false,true,-0.1389,0.0000,-3.30,0.00,0.00,-3.30,0.170,1.301,23,0.11742857,20.00,5.150,neckline_retest_failed,false,not_invalidated,DEAL_REASON_EXPERT,4,no_break_even
2025.02.03 03:05:00,2025.02.03 03:15:00,tokyo_first120_reference,AUDJPY,SHORT,2025.02.03 03:00:00,3,0,9,tokyo,2025.02.03 00:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,neckline_break_retest,95.36500000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_up_hh_hl,ordered_dow_wave3_break_below_swing_low,dow_trend_up_hh_hl,ordered_dow_wave3_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,head_and_shoulders,head_and_shoulders,4.500,none,0.000,head_and_shoulders,4.500,none,0.000,SHORT,true,PERIOD_H1_LONG_dow_trend_up_hh_hl|PERIOD_M15_SHORT_ordered_dow_wave3_break_below_swing_low,true,h1_counter_m15_reversal,true,top_LONG_dow_trend_up_hh_hl|structure_SHORT_ordered_dow_wave3_break_below_swing_low|structure_break_recent_confirmed_swing_break_retest|primary_break_recent_confirmed_swing_break_failed,none,below_75sma_falling,below_75sma_falling,below_75sma_falling,0,95.27100000,-1,0.00000000,false,off,NONE,NONE,0.00000000,0.00000000,0.0000,none,0.000,false,NONE,none,0.00000000,-1,0.00000000,0.00000000,false,0.0000,none,0.000,false,NONE,0,false,false,none,0.00000000,false,1,none,false,0.000,0.000,95.33000000,95.30842857,95.30842857,recent_equal_lows,0.0308,neckline_level,95.36500000,0.3023,false,true,true,false,1.30,94.83100000,4.500,-0.300,0.200,PERIOD_M15,95.63800000,95.27100000,0.1335,outside,0.000,true,0-30,true,false,none,order_sent,4.950,95.32000000,95.46100000,95.69600000,94.83100000,0.37600000,-0.3750,95.69600000,95.69600000,false,false,none,0.0000,,-1,0.3484,0.3750,time,false,false,false,true,-0.3750,0.0000,-9.13,0.00,0.00,-9.13,0.100,1.301,2,0.14885714,28.00,4.950,neckline_retest_failed,false,not_invalidated,DEAL_REASON_EXPERT,6,no_break_even
2025.02.10 03:05:00,2025.02.10 05:35:00,tokyo_first120_reference,USDJPY,LONG,2025.02.10 03:00:00,3,0,9,tokyo,2025.02.10 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,neckline_break_retest,151.83600000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,ordered_dow_wave3_break_above_swing_high,dow_range_or_transition,ordered_dow_wave3_break_above_swing_high,false,true,false,LONG,PERIOD_M5,inverse_head_and_shoulders,inverse_head_and_shoulders,4.500,none,0.000,inverse_head_and_shoulders,4.500,none,0.000,LONG,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_LONG_ordered_dow_wave3_break_above_swing_high,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_LONG_ordered_dow_wave3_break_above_swing_high|structure_break_recent_confirmed_swing_break_retest|primary_break_recent_confirmed_swing_break_retest,none,below_75sma_falling,above_75sma_rising,above_75sma_rising,0,151.84900000,0,151.88100000,false,off,NONE,NONE,0.00000000,0.00000000,0.0000,none,0.000,false,NONE,none,0.00000000,-1,0.00000000,0.00000000,false,0.0000,none,0.000,false,NONE,0,false,false,none,0.00000000,false,1,none,false,0.000,0.000,152.01000000,151.90800000,152.01000000,current_day_high,0.0461,session_high|opening_range_high|neckline_level,152.01000000,0.1382,false,true,true,false,1.30,152.44600000,4.500,-0.300,0.200,PERIOD_M15,151.84900000,151.17400000,-0.2148,outside,0.000,true,0-30,true,false,none,order_sent,5.150,151.99400000,152.00800000,151.64700000,152.44600000,0.34700000,0.0403,151.64700000,151.64700000,false,false,none,0.0000,,-1,0.6052,0.3862,time,false,false,false,true,0.0403,0.0000,1.01,0.00,0.00,1.01,0.110,1.303,30,0.11578571,21.00,5.150,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,8,no_break_even
2025.03.03 03:05:00,2025.03.03 03:15:00,tokyo_first120_reference,USDJPY,SHORT,2025.03.03 03:00:00,3,0,9,tokyo,2025.03.03 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,neckline_break_retest,150.65300000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_up_hh_hl,structure_trend_bias_dow_trend_up_hh_hl,dow_trend_up_hh_hl,structure_trend_bias_dow_trend_up_hh_hl,false,true,true,SHORT,PERIOD_M5,head_and_shoulders,head_and_shoulders,4.500,none,0.000,head_and_shoulders,4.500,none,0.000,SHORT,false,PERIOD_H1_LONG_dow_trend_up_hh_hl|PERIOD_M15_LONG_structure_trend_bias_dow_trend_up_hh_hl,true,h1_counter_m15_reversal,true,top_LONG_dow_trend_up_hh_hl|structure_LONG_structure_trend_bias_dow_trend_up_hh_hl|structure_break_recent_confirmed_swing_break_failed|primary_break_recent_confirmed_swing_break_failed,none,above_75sma_rising,above_75sma_rising,below_75sma_flat_or_rising,-1,0.00000000,-1,0.00000000,false,off,NONE,NONE,0.00000000,0.00000000,0.0000,none,0.000,false,NONE,none,0.00000000,-1,0.00000000,0.00000000,false,0.0000,none,0.000,false,NONE,0,false,false,none,0.00000000,false,1,none,false,0.000,0.000,150.63700000,150.55300000,150.55300000,wick_cluster_zone,0.1128,neckline_level,150.65300000,0.5522,false,true,true,false,1.30,150.15300000,4.500,-0.300,0.200,PERIOD_M15,151.01400000,150.43300000,0.2719,outside,0.000,true,0-30,true,false,none,order_sent,4.600,150.59100000,150.68700000,150.92800000,150.15300000,0.33700000,-0.2849,150.92800000,150.92800000,false,false,none,0.0000,,-1,0.4896,0.3620,time,false,false,false,true,-0.2849,0.0000,-7.01,0.00,0.00,-7.01,0.110,1.300,2,0.11228571,17.00,4.600,neckline_retest_failed,false,not_invalidated,DEAL_REASON_EXPERT,10,no_break_even
2025.03.04 03:05:00,2025.03.04 03:27:43,tokyo_first120_reference,USDJPY,SHORT,2025.03.04 03:00:00,3,0,9,tokyo,2025.03.04 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,neckline_break_retest,149.21300000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,structure_trend_bias_dow_trend_down_ll_lh,dow_range_or_transition,structure_trend_bias_dow_trend_down_ll_lh,false,false,true,SHORT,PERIOD_M5,head_and_shoulders,head_and_shoulders,4.500,none,0.000,head_and_shoulders,4.500,none,0.000,SHORT,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_SHORT_structure_trend_bias_dow_trend_down_ll_lh,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_SHORT_structure_trend_bias_dow_trend_down_ll_lh|structure_break_recent_confirmed_swing_break_retest|primary_break_recent_confirmed_swing_break_retest,none,below_75sma_flat_or_rising,below_75sma_falling,below_75sma_falling,1,149.09000000,0,149.21200000,false,off,NONE,NONE,0.00000000,0.00000000,0.0000,none,0.000,false,NONE,none,0.00000000,-1,0.00000000,0.00000000,false,0.0000,none,0.000,false,NONE,0,false,false,none,0.00000000,false,1,none,false,0.000,0.000,149.21300000,149.12500000,149.11200000,recent_equal_lows,0.1066,session_low|opening_range_low|neckline_level,149.12500000,0.1323,false,true,true,false,1.30,148.73200000,4.500,-0.300,0.200,PERIOD_M15,149.61600000,149.09000000,0.1065,outside,0.000,true,0-30,true,false,none,order_sent,5.150,149.14600000,148.72300000,149.46500000,148.73200000,0.31900000,1.3260,149.46500000,149.46500000,false,false,none,0.0000,,-1,1.3260,0.3323,tp,false,false,true,false,1.3260,0.0000,31.29,0.00,0.00,31.29,0.110,1.298,4,0.15878571,15.00,5.150,other,false,not_invalidated,DEAL_REASON_TP,12,no_break_even
2025.03.05 03:05:00,2025.03.05 03:15:00,tokyo_first120_reference,USDJPY,LONG,2025.03.05 03:00:00,3,0,9,tokyo,2025.03.05 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,neckline_break_retest,149.87400000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_down_ll_lh,structure_trend_bias_dow_trend_up_hh_hl,dow_trend_down_ll_lh,structure_trend_bias_dow_trend_up_hh_hl,false,true,false,LONG,PERIOD_M5,inverse_head_and_shoulders,inverse_head_and_shoulders,4.500,none,0.000,inverse_head_and_shoulders,4.500,none,0.000,LONG,true,PERIOD_H1_SHORT_dow_trend_down_ll_lh|PERIOD_M15_LONG_structure_trend_bias_dow_trend_up_hh_hl,true,h1_counter_m15_reversal,true,top_SHORT_dow_trend_down_ll_lh|structure_LONG_structure_trend_bias_dow_trend_up_hh_hl|structure_break_recent_confirmed_swing_break_retest|primary_break_recent_confirmed_swing_break_retest,none,above_75sma_flat_or_falling,above_75sma_rising,above_75sma_rising,0,149.87100000,0,149.84500000,false,off,NONE,NONE,0.00000000,0.00000000,0.0000,none,0.000,false,NONE,none,0.00000000,-1,0.00000000,0.00000000,false,0.0000,none,0.000,false,NONE,0,false,false,none,0.00000000,false,1,none,false,0.000,0.000,149.91600000,149.87400000,149.91600000,pre_session_high,0.0396,session_high|opening_range_high|neckline_level,149.87400000,0.2103,false,true,true,false,1.30,150.32900000,4.500,-0.300,0.200,PERIOD_M15,149.96300000,149.66600000,0.2020,outside,0.000,true,0-30,true,false,none,order_sent,5.150,149.90300000,149.77800000,149.57500000,150.32900000,0.32800000,-0.3811,149.57500000,149.57500000,false,false,none,0.0000,,-1,0.1250,0.3872,time,false,false,false,true,-0.3811,0.0000,-9.18,0.00,0.00,-9.18,0.110,1.299,2,0.13792857,21.00,5.150,neckline_retest_failed,false,not_invalidated,DEAL_REASON_EXPERT,14,no_break_even
2025.03.07 03:05:00,2025.03.07 03:15:00,tokyo_first120_reference,USDJPY,LONG,2025.03.07 03:00:00,3,0,9,tokyo,2025.03.07 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,neckline_break_retest,147.92400000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,structure_trend_bias_dow_trend_up_hh_hl,dow_range_or_transition,structure_trend_bias_dow_trend_up_hh_hl,false,true,false,LONG,PERIOD_M5,inverse_head_and_shoulders,inverse_head_and_shoulders,4.500,none,0.000,inverse_head_and_shoulders,4.500,none,0.000,LONG,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_LONG_structure_trend_bias_dow_trend_up_hh_hl,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_LONG_structure_trend_bias_dow_trend_up_hh_hl|structure_break_recent_confirmed_swing_break_failed|primary_break_recent_confirmed_swing_break_retest,none,below_75sma_falling,above_75sma_flat_or_falling,above_75sma_rising,-1,0.00000000,0,147.84900000,false,off,NONE,NONE,0.00000000,0.00000000,0.0000,none,0.000,false,NONE,none,0.00000000,-1,0.00000000,0.00000000,false,0.0000,none,0.000,false,NONE,0,false,false,none,0.00000000,false,1,none,false,0.000,0.000,148.05300000,148.00760000,148.05300000,structure_confirmed_swing_high,0.1010,neckline_level,147.92400000,0.6125,false,true,true,false,1.30,148.51600000,4.500,-0.300,0.200,PERIOD_M15,148.05300000,147.75000000,0.1287,outside,0.000,true,0-30,true,false,none,order_sent,4.800,148.01400000,147.90300000,147.62800000,148.51600000,0.38600000,-0.2876,147.62800000,147.62800000,false,false,none,0.0000,,-1,0.2539,0.5389,time,false,false,false,true,-0.2876,0.0000,-6.75,0.00,0.00,-6.75,0.090,1.301,2,0.14692857,15.00,4.800,neckline_retest_failed,false,not_invalidated,DEAL_REASON_EXPERT,16,no_break_even
2025.04.09 03:05:00,2025.04.09 03:19:10,tokyo_first120_reference,AUDJPY,SHORT,2025.04.09 03:00:00,3,0,9,tokyo,2025.04.09 00:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_top,neckline_break_retest,86.84300000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_up_hh_hl,structure_trend_bias_dow_trend_down_ll_lh,dow_trend_up_hh_hl,structure_trend_bias_dow_trend_down_ll_lh,false,false,true,SHORT,PERIOD_M5,double_top,double_top,4.200,none,0.000,double_top,4.200,none,0.000,SHORT,true,PERIOD_H1_LONG_dow_trend_up_hh_hl|PERIOD_M15_SHORT_structure_trend_bias_dow_trend_down_ll_lh,true,h1_counter_m15_reversal,true,top_LONG_dow_trend_up_hh_hl|structure_SHORT_structure_trend_bias_dow_trend_down_ll_lh|structure_break_recent_confirmed_swing_break_retest|primary_break_recent_confirmed_swing_break_retest,none,below_75sma_falling,below_75sma_falling,below_75sma_falling,1,86.81900000,0,86.81900000,false,off,NONE,NONE,0.00000000,0.00000000,0.0000,none,0.000,false,NONE,none,0.00000000,-1,0.00000000,0.00000000,false,0.0000,none,0.000,false,NONE,0,false,false,none,0.00000000,false,1,none,false,0.000,0.000,86.63200000,86.54100000,86.54100000,session_low,0.1891,neckline_level,86.84300000,1.6102,false,true,true,false,1.30,86.09400000,4.200,-0.300,0.200,PERIOD_M15,87.32600000,86.81900000,-0.3984,outside,0.000,true,0-30,true,false,none,order_sent,4.850,86.61700000,86.07300000,87.01900000,86.09400000,0.40200000,1.3532,87.01900000,87.01900000,false,false,none,0.0000,,-1,1.3532,0.6493,tp,false,false,true,false,1.3532,0.0000,33.10,0.00,0.00,33.10,0.090,1.301,2,0.14035714,28.00,4.850,other,false,not_invalidated,DEAL_REASON_TP,18,no_break_even
2025.04.10 03:05:00,2025.04.10 03:23:39,tokyo_first120_reference,USDJPY,SHORT,2025.04.10 03:00:00,3,0,9,tokyo,2025.04.10 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,neckline_break_retest,147.42000000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,structure_trend_bias_dow_trend_down_ll_lh,dow_range_or_transition,structure_trend_bias_dow_trend_down_ll_lh,false,true,true,SHORT,PERIOD_M5,head_and_shoulders,head_and_shoulders,4.500,none,0.000,head_and_shoulders,4.500,none,0.000,SHORT,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_SHORT_structure_trend_bias_dow_trend_down_ll_lh,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_SHORT_structure_trend_bias_dow_trend_down_ll_lh|structure_break_no_recent_confirmed_swing_break|primary_break_no_recent_confirmed_swing_break,none,above_75sma_rising,above_75sma_rising,below_75sma_flat_or_rising,-1,0.00000000,-1,0.00000000,false,off,NONE,NONE,0.00000000,0.00000000,0.0000,none,0.000,false,NONE,none,0.00000000,-1,0.00000000,0.00000000,false,0.0000,none,0.000,false,NONE,0,false,false,none,0.00000000,false,1,none,false,0.000,0.000,147.42000000,147.40340000,147.40340000,recent_equal_lows,0.0658,neckline_level,147.42000000,0.0075,false,true,true,false,1.30,147.11100000,4.500,-0.300,0.200,PERIOD_M15,148.13800000,147.25100000,0.1894,outside,0.000,true,0-30,true,false,none,order_sent,4.600,147.41900000,147.11100000,147.65600000,147.11100000,0.23700000,1.2996,147.65600000,147.65600000,false,false,none,0.0000,,-1,1.2996,0.1561,tp,false,false,true,false,1.2996,0.0000,31.40,0.00,0.00,31.40,0.150,1.300,3,0.13407143,21.00,4.600,other,false,not_invalidated,DEAL_REASON_TP,20,no_break_even
