period_id,variant,session_label,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_diag_first_break,london,72,20,0.2777777777777778,-215.18000000000004,401.7,-616.88,0.6511801322785631,-9.659200000000002,-0.13415555555555558,0.6510858414368075,258.61,2.5861,-0.8320637253006459,6,0.08333333333333333,11,0.1527777777777778,55,0.7638888888888888,0.666727777777778,0.5796388888888889,0.5694444444444444,0.4305555555555556,0.3333333333333333,0.1388888888888889,0.0,USDJPY:44|EURJPY:8|EURUSD:7|GBPJPY:6|GBPUSD:4|AUDJPY:3,SHORT:43|LONG:29,london:72
full2025_validation,anchor_diag_first_break,london_newyork_overlap,130,22,0.16923076923076924,-725.9100000000005,580.7499999999999,-1306.6599999999999,0.44445379823366443,-32.00749999999998,-0.2462115384615383,0.44674624739858826,732.7200000000005,7.327200000000005,-0.9907058630854898,16,0.12307692307692308,19,0.14615384615384616,95,0.7307692307692307,0.5279307692307692,0.6044723076923078,0.4230769230769231,0.26153846153846155,0.2153846153846154,0.1076923076923077,0.0,USDJPY:69|EURUSD:26|GBPUSD:16|EURJPY:10|GBPJPY:7|AUDJPY:2,SHORT:78|LONG:52,london_newyork_overlap:130
full2025_validation,anchor_diag_first_break,new_york,76,22,0.2894736842105263,-186.62999999999997,381.99000000000007,-568.6200000000001,0.671784319932468,-8.086400000000003,-0.10640000000000004,0.6793032746251254,188.44999999999996,1.8844999999999996,-0.9903422658530114,7,0.09210526315789473,10,0.13157894736842105,59,0.7763157894736842,0.5561328947368421,0.48657500000000004,0.4605263157894737,0.25,0.15789473684210525,0.11842105263157894,0.0,USDJPY:41|EURUSD:11|AUDJPY:8|GBPJPY:6|EURJPY:5|GBPUSD:5,SHORT:39|LONG:37,new_york:76
full2025_validation,anchor_diag_first_break,tokyo,40,13,0.325,-17.169999999999995,282.99,-300.16,0.9427971748400853,-0.5675999999999992,-0.01418999999999998,0.956660176383003,64.45,0.6445000000000001,-0.26640806826997665,4,0.1,9,0.225,27,0.675,0.7742225000000003,0.5981974999999999,0.675,0.425,0.35,0.175,0.025,USDJPY:30|EURJPY:4|GBPJPY:4|AUDJPY:2,SHORT:23|LONG:17,tokyo:40
full2025_validation,anchor_flip_first_break,london,33,12,0.36363636363636365,17.450000000000003,295.03000000000003,-277.5799999999999,1.0628647597089131,0.8115000000000001,0.024590909090909094,1.0688015057482958,106.47999999999999,1.0648,0.1638805409466567,2,0.06060606060606061,8,0.24242424242424243,23,0.696969696969697,0.6945878787878789,0.5716939393939395,0.6060606060606061,0.3939393939393939,0.3333333333333333,0.24242424242424243,0.0,USDJPY:19|EURJPY:4|EURUSD:4|GBPJPY:4|GBPUSD:2,SHORT:22|LONG:11,london:33
full2025_validation,anchor_flip_first_break,london_newyork_overlap,53,11,0.20754716981132076,-166.25,317.46999999999997,-483.71999999999997,0.6563094352104523,-7.398200000000004,-0.1395886792452831,0.641203714930042,211.41,2.1141,-0.7863866420699116,3,0.05660377358490566,10,0.18867924528301888,40,0.7547169811320755,0.4746698113207548,0.5088150943396226,0.33962264150943394,0.20754716981132076,0.18867924528301888,0.1509433962264151,0.0,USDJPY:28|EURUSD:11|GBPUSD:5|EURJPY:4|GBPJPY:4|AUDJPY:1,SHORT:34|LONG:19,london_newyork_overlap:53
full2025_validation,anchor_flip_first_break,new_york,14,5,0.35714285714285715,-55.620000000000005,71.84,-127.46000000000001,0.5636278048015063,-2.1052999999999997,-0.15037857142857142,0.6003151459923302,82.32000000000001,0.8232000000000002,-0.6756559766763849,2,0.14285714285714285,2,0.14285714285714285,10,0.7142857142857143,0.6717714285714286,0.5377642857142857,0.6428571428571429,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.0,USDJPY:7|AUDJPY:3|EURUSD:3|GBPJPY:1,SHORT:9|LONG:5,new_york:14
full2025_validation,anchor_flip_first_break,tokyo,22,7,0.3181818181818182,-45.49,122.56,-168.05000000000004,0.729306753942279,-1.9093999999999998,-0.08679090909090909,0.7279824486423342,67.97,0.6797,-0.6692658525820215,1,0.045454545454545456,3,0.13636363636363635,18,0.8181818181818182,0.7495636363636362,0.5459318181818182,0.6818181818181818,0.4090909090909091,0.22727272727272727,0.13636363636363635,0.045454545454545456,USDJPY:18|EURJPY:2|AUDJPY:1|GBPJPY:1,SHORT:12|LONG:10,tokyo:22
full2025_validation,anchor_flip_first_break_fresh,london,33,12,0.36363636363636365,17.450000000000003,295.03000000000003,-277.5799999999999,1.0628647597089131,0.8115000000000001,0.024590909090909094,1.0688015057482958,106.47999999999999,1.0648,0.1638805409466567,2,0.06060606060606061,8,0.24242424242424243,23,0.696969696969697,0.6945878787878789,0.5716939393939395,0.6060606060606061,0.3939393939393939,0.3333333333333333,0.24242424242424243,0.0,USDJPY:19|EURJPY:4|EURUSD:4|GBPJPY:4|GBPUSD:2,SHORT:22|LONG:11,london:33
full2025_validation,anchor_flip_first_break_fresh,london_newyork_overlap,53,11,0.20754716981132076,-166.25,317.46999999999997,-483.71999999999997,0.6563094352104523,-7.398200000000004,-0.1395886792452831,0.641203714930042,211.41,2.1141,-0.7863866420699116,3,0.05660377358490566,10,0.18867924528301888,40,0.7547169811320755,0.4746698113207548,0.5088150943396226,0.33962264150943394,0.20754716981132076,0.18867924528301888,0.1509433962264151,0.0,USDJPY:28|EURUSD:11|GBPUSD:5|EURJPY:4|GBPJPY:4|AUDJPY:1,SHORT:34|LONG:19,london_newyork_overlap:53
