entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_alignment_mode,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode
2025.01.03 19:15:00,2025.01.06 01:15:00,session_reversal_pullback_clean_target_path_first120,GBPUSD,LONG,2025.01.03 19:00:00,19,16,1,new_york,2025.01.03 16:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.24162000,PERIOD_M15,htf_soft_alignment,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,1.24280000,1.24169000,1.24280000,current_day_high,0.0245,session_high|opening_range_high|neckline_level,1.24280000,false,false,true,false,1.50,1.24761000,1.24272000,1.24246000,1.23946000,1.24761000,0.00326000,-0.0798,1.23946000,1.23946000,true,false,none,0.0000,,-1,0.1810,0.3957,time,false,false,false,true,-0.0798,0.0000,-1.82,0.00,-0.08,-1.90,0.070,1.500,24,0.00108714,20.00,5.000,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,2,time_30min_and_0_5r_break_even
2025.01.07 03:15:00,2025.01.07 07:22:18,session_reversal_pullback_clean_target_path_first120,USDJPY,LONG,2025.01.07 03:00:00,3,0,9,tokyo,2025.01.07 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,158.21500000,PERIOD_M5,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_break_above_without_higher_pullback,true,158.29900000,158.21500000,158.29900000,current_day_high,0.0847,session_high|opening_range_high|neckline_level,158.29900000,false,false,true,false,1.50,158.71600000,158.27400000,157.97800000,157.97900000,158.71600000,0.29500000,-1.0034,157.97900000,157.97900000,true,false,none,0.0000,,-1,0.4576,1.0034,full_sl,true,false,false,false,-1.0034,0.0000,-24.36,0.00,0.00,-24.36,0.130,1.498,16,0.11964286,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,4,time_30min_and_0_5r_break_even
2025.01.22 19:15:00,2025.01.22 22:13:42,session_reversal_pullback_clean_target_path_first120,USDJPY,LONG,2025.01.22 19:00:00,19,16,1,new_york,2025.01.22 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,156.56900000,PERIOD_M5,htf_soft_alignment,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,157.00000000,156.63800000,0.00000000,none,0.0000,session_high|opening_range_high|neckline_level,156.63300000,true,false,false,false,1.50,156.93900000,156.64300000,156.44400000,156.44500000,156.93900000,0.19800000,-1.0051,156.44500000,156.44500000,true,false,none,0.0000,,-1,0.2828,1.0051,full_sl,true,false,false,false,-1.0051,0.0000,-24.17,0.00,0.00,-24.17,0.190,1.495,11,0.11957143,20.00,5.050,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,6,time_30min_and_0_5r_break_even
2025.01.24 19:15:00,2025.01.24 20:22:42,session_reversal_pullback_clean_target_path_first120,USDJPY,SHORT,2025.01.24 19:00:00,19,16,1,new_york,2025.01.24 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,155.54500000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,155.54500000,155.51000000,155.50000000,round_number,0.0871,session_low|opening_range_low|neckline_level,155.51000000,false,false,true,false,1.50,155.06200000,155.52700000,155.83900000,155.83700000,155.06200000,0.31000000,-1.0065,155.83700000,155.83700000,true,false,none,0.0000,,-1,0.0613,1.0065,full_sl,true,false,false,false,-1.0065,0.0000,-24.02,0.00,0.00,-24.02,0.120,1.500,4,0.18835714,19.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,8,time_30min_and_0_5r_break_even
2025.01.28 03:15:00,2025.01.28 09:15:00,session_reversal_pullback_clean_target_path_first120,EURJPY,LONG,2025.01.28 03:00:00,3,0,9,tokyo,2025.01.28 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,162.01100000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,162.50000000,162.37100000,162.50000000,round_number,0.2112,session_high|opening_range_high|neckline_level,162.37100000,false,false,true,false,1.50,163.18900000,162.38700000,162.53200000,161.85200000,163.18900000,0.53500000,0.2710,161.85200000,161.85200000,true,false,none,0.0000,,-1,0.5103,0.6449,time,false,false,false,true,0.2710,0.0000,6.51,0.00,0.00,6.51,0.070,1.499,24,0.17828571,30.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,10,time_30min_and_0_5r_break_even
2025.02.03 03:15:00,2025.02.03 04:45:23,session_reversal_pullback_clean_target_path_first120,USDJPY,LONG,2025.02.03 03:00:00,3,0,9,tokyo,2025.02.03 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,155.79500000,PERIOD_M5,htf_soft_alignment,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,155.87500000,155.79500000,155.87500000,current_day_high,0.1686,session_high|opening_range_high|neckline_level,155.79500000,false,false,true,false,1.50,156.22200000,155.83100000,155.55200000,155.57000000,156.22200000,0.26100000,-1.0690,155.57000000,155.57000000,true,false,none,0.0000,,-1,0.1686,1.0690,full_sl,true,false,false,false,-1.0690,0.0000,-25.11,0.00,0.00,-25.11,0.140,1.498,6,0.23214286,20.00,4.700,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,12,time_30min_and_0_5r_break_even
2025.02.10 16:15:00,2025.02.10 20:55:06,session_reversal_pullback_clean_target_path_first120,USDJPY,SHORT,2025.02.10 16:00:00,16,13,22,london_newyork_overlap,2025.02.10 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,151.76100000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,151.76100000,151.50000000,151.50000000,round_number,0.7349,session_low|opening_range_low|neckline_level,151.74400000,false,false,true,false,1.50,151.24600000,151.74400000,152.07600000,152.07600000,151.24600000,0.33200000,-1.0000,152.07600000,152.07600000,true,false,none,0.0000,,-1,0.5422,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-24.01,0.00,0.00,-24.01,0.110,1.500,18,0.11071429,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,14,time_30min_and_0_5r_break_even
2025.02.13 16:15:00,2025.02.13 17:12:24,session_reversal_pullback_clean_target_path_first120,USDJPY,SHORT,2025.02.13 16:00:00,16,13,22,london_newyork_overlap,2025.02.13 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,153.41700000,PERIOD_M5,htf_soft_alignment,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,153.41700000,153.38000000,153.38000000,current_day_low,0.0611,session_low|opening_range_low|neckline_level,153.38000000,false,false,true,false,1.50,153.05100000,153.39400000,153.62600000,153.62300000,153.05100000,0.22900000,-1.0131,153.62300000,153.62300000,true,false,none,0.0000,,-1,0.2402,1.0131,full_sl,true,false,false,false,-1.0131,0.0000,-24.16,0.00,0.00,-24.16,0.160,1.498,3,0.14321429,17.00,4.700,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,16,time_30min_and_0_5r_break_even
2025.02.20 19:15:00,2025.02.21 01:15:01,session_reversal_pullback_clean_target_path_first120,GBPUSD,LONG,2025.02.20 19:00:00,19,16,1,new_york,2025.02.20 16:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.26451000,PERIOD_M5,htf_soft_alignment,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,1.27000000,1.26491000,0.00000000,none,0.0000,session_high|opening_range_high|neckline_level,1.26491000,true,false,false,false,1.50,1.26778000,1.26505000,1.26716000,1.26323000,1.26778000,0.00182000,1.1593,1.26323000,1.26323000,true,true,time_30min_0_5r_close,0.5165,2025.02.20 20:00:00,4,1.1593,0.7857,time,false,false,false,true,0.5165,0.6429,27.43,0.00,-0.15,27.28,0.130,1.500,24,0.00106929,20.00,5.350,other,false,not_invalidated,DEAL_REASON_EXPERT,18,time_30min_and_0_5r_break_even
2025.02.25 03:15:00,2025.02.25 03:59:55,session_reversal_pullback_clean_target_path_first120,USDJPY,LONG,2025.02.25 03:00:00,3,0,9,tokyo,2025.02.25 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,150.17900000,PERIOD_M5,htf_soft_alignment,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,150.22800000,150.17900000,150.22800000,current_day_high,0.0223,session_high|opening_range_high|neckline_level,150.22800000,false,false,true,false,1.50,150.49200000,150.22400000,150.04400000,150.04500000,150.49200000,0.17900000,-1.0056,150.04500000,150.04500000,true,false,none,0.0000,,-1,0.4022,1.0056,full_sl,true,false,false,false,-1.0056,0.0000,-25.19,0.00,0.00,-25.19,0.210,1.497,2,0.10450000,19.00,4.700,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,20,time_30min_and_0_5r_break_even
