"entry_time","exit_time","strategy","symbol","direction","server_time","server_hour","utc_hour","jst_hour","session_label","session_start_utc","minutes_from_session_start","trade_window_label","is_within_first_60min","is_within_first_120min","broker_utc_offset_used","selected_symbol_for_session","selected_reason","session_candidate_symbol_map","entry_pattern","entry_trigger","neckline_level","ltf_wave3_timeframe","top_context_tf","structure_tf","primary_entry_tf","secondary_entry_tf","use_secondary_entry_tf","htf_alignment_mode","htf_permission_mode","allowed_direction","top_context_direction_state","structure_direction_state","h4_direction_state","h1_direction_state","rejected_by_htf_permission","candidate_long_detected","candidate_short_detected","selected_candidate_direction","selected_candidate_timeframe","selected_candidate_pattern","primary_best_pattern","primary_best_score","secondary_best_pattern","secondary_best_score","m15_best_pattern","m15_best_score","m5_best_pattern","m5_best_score","htf_wave3_direction","htf_wave3_confirmed","htf_fractal_alignment","wave3_alignment_passed","htf_nearest_resistance","htf_nearest_support","nearest_obstacle_price","nearest_obstacle_type","nearest_obstacle_distance_r","retest_reference_type","retest_reference_price","retest_reference_distance_atr","clean_path_to_target","hard_obstacle_present_before_target","soft_obstacle_present_before_target","obstacle_blocked","target_reward_multiple","target_price","base_pattern_score","target_room_score","retest_score","fib_source_tf","fib_impulse_high","fib_impulse_low","fib_retrace_ratio","fib_zone","fib_score","fib_required_pass","time_bucket","time_score_removed_flag","candidate_orderable_before_session_selection","rejected_before_selection_reason","session_consumed_reason","final_score","entry","exit","stop_loss","take_profit","risk_price","result_r","initial_stop_loss_price","current_stop_loss_price","break_even_enabled","break_even_triggered","break_even_trigger_type","break_even_trigger_r","break_even_trigger_time","bars_to_break_even","max_favorable_r_before_exit","max_adverse_r_before_exit","exit_type","full_sl_exit","break_even_exit","tp_exit","time_exit","result_r_before_be","result_r_after_be","profit","commission","swap","net_profit","volume","reward_r","holding_bars","atr","spread_points","score","failure_type","session_invalidated","invalidation_reason","exit_reason","position_id","break_even_mode","cycle"
"2025.03.12 16:05:00","2025.03.12 17:57:36","session_reversal_pullback_all_symbols_first120","EURUSD","SHORT","2025.03.12 16:00:00","16","13","22","london_newyork_overlap","2025.03.12 13:00","0","first_120min","true","true","3","EURUSD","all_symbols_symbol_session_one_shot","london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD","head_and_shoulders","right_shoulder_entry","1.08859000","PERIOD_M5","ENUM_TIMEFRAMES::60","PERIOD_M30","PERIOD_M5","PERIOD_M5","false","strict_h4_h1_alignment","structure_confirmed_top_not_opposite_pre_filter","short_only","data_unavailable","ordered_dow_wave3_break_below_swing_low","data_unavailable","ordered_dow_wave3_break_below_swing_low","false","false","true","SHORT","PERIOD_M5","head_and_shoulders","head_and_shoulders","4.500","none","0.000","head_and_shoulders","4.500","none","0.000","SHORT","false","ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_ordered_dow_wave3_break_below_swing_low","true","1.08842600","1.08763000","1.08763000","session_low","0.2518","neckline_level","1.08859000","0.2033","false","true","true","false","1.50","1.08411000","4.500","-0.300","0.200","PERIOD_M30","1.09253000","1.08867000","-0.0855","outside","0.000","true","0-30","true","false","none","order_sent","4.400","1.08834000","1.09116000","1.09116000","1.08411000","0.00282000","-1.0000","1.09116000","1.09116000","false","false","none","0.0000","","-1","0.0000","1.0000","full_sl","true","false","false","false","-1.0000","0.0000","-22.56","0.00","0.00","-22.56","0.080","1.500","22","0.00123000","18.00","4.400","no_followthrough_after_retest","false","not_invalidated","DEAL_REASON_SL","86","no_break_even","c1_full_hard_wave3"
"2025.03.13 16:20:00","2025.03.13 16:33:08","session_reversal_pullback_all_symbols_first120","EURUSD","SHORT","2025.03.13 16:15:00","16","13","22","london_newyork_overlap","2025.03.13 13:00","15","first_120min","true","true","3","EURUSD","all_symbols_symbol_session_one_shot","london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD","double_top","neckline_break_retest","1.08292000","PERIOD_M5","ENUM_TIMEFRAMES::60","PERIOD_M30","PERIOD_M5","PERIOD_M5","false","strict_h4_h1_alignment","structure_confirmed_top_not_opposite_pre_filter","short_only","data_unavailable","ordered_dow_wave3_break_below_swing_low","data_unavailable","ordered_dow_wave3_break_below_swing_low","false","false","true","SHORT","PERIOD_M5","double_top","double_top","4.200","none","0.000","double_top","4.200","none","0.000","SHORT","false","ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_ordered_dow_wave3_break_below_swing_low","true","1.08292000","1.08254000","1.08254000","pre_session_low","0.1310","neckline_level","1.08292000","0.1863","false","true","true","false","1.50","1.08055000","4.200","-0.300","0.200","PERIOD_M30","1.08846000","1.08583000","-1.1787","outside","0.000","true","0-30","true","false","none","order_sent","4.100","1.08273000","1.08421000","1.08418000","1.08055000","0.00145000","-1.0207","1.08418000","1.08418000","false","false","none","0.0000","","-1","0.0000","1.0207","full_sl","true","false","false","false","-1.0207","0.0000","-25.16","0.00","0.00","-25.16","0.170","1.503","2","0.00102000","18.00","4.100","neckline_retest_failed","false","not_invalidated","DEAL_REASON_SL","88","no_break_even","c1_full_hard_wave3"
"2025.03.14 10:05:00","2025.03.14 12:05:00","session_reversal_pullback_all_symbols_first120","USDJPY","LONG","2025.03.14 10:00:00","10","7","16","london","2025.03.14 07:00","0","first_120min","true","true","3","USDJPY","all_symbols_symbol_session_one_shot","london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD","inverse_head_and_shoulders","right_shoulder_entry","148.66900000","PERIOD_M5","ENUM_TIMEFRAMES::60","PERIOD_M30","PERIOD_M5","PERIOD_M5","false","strict_h4_h1_alignment","structure_confirmed_top_not_opposite_pre_filter","long_only","data_unavailable","ordered_dow_wave3_break_above_swing_high","data_unavailable","ordered_dow_wave3_break_above_swing_high","false","true","false","LONG","PERIOD_M5","inverse_head_and_shoulders","inverse_head_and_shoulders","4.500","none","0.000","inverse_head_and_shoulders","4.500","none","0.000","LONG","false","ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_LONG_ordered_dow_wave3_break_above_swing_high","true","148.71800000","148.69100000","148.71800000","recent_equal_highs","0.0421","neckline_level","148.66900000","0.5283","false","true","true","false","1.50","149.02900000","4.500","-0.300","0.200","PERIOD_M30","148.42200000","147.84100000","-0.4940","outside","0.000","true","0-30","true","false","none","order_sent","4.400","148.70900000","148.93800000","148.49500000","149.02900000","0.21400000","1.0701","148.49500000","148.49500000","false","false","none","0.0000","","-1","1.0701","0.0000","time","false","false","false","true","1.0701","0.0000","26.14","0.00","0.00","26.14","0.170","1.495","24","0.07571429","15.00","4.400","other","false","not_invalidated","DEAL_REASON_EXPERT","90","no_break_even","c1_full_hard_wave3"
"2025.03.28 19:15:00","2025.03.28 20:10:05","session_reversal_pullback_all_symbols_first120","USDJPY","SHORT","2025.03.28 19:10:00","19","16","1","new_york","2025.03.28 16:00","10","first_120min","true","true","3","USDJPY","all_symbols_symbol_session_one_shot","new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD","double_top","neckline_break_retest","150.24100000","PERIOD_M5","ENUM_TIMEFRAMES::60","PERIOD_M30","PERIOD_M5","PERIOD_M5","false","strict_h4_h1_alignment","structure_confirmed_top_not_opposite_pre_filter","short_only","data_unavailable","ordered_dow_wave3_break_below_swing_low","data_unavailable","ordered_dow_wave3_break_below_swing_low","false","false","true","SHORT","PERIOD_M5","double_top","double_top","4.200","none","0.000","double_top","4.200","none","0.000","SHORT","false","ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_ordered_dow_wave3_break_below_swing_low","true","150.20844444","150.17900000","150.16300000","wick_cluster_zone","0.2500","session_low|opening_range_low|neckline_level","150.17900000","0.1601","false","true","true","false","1.50","150.00300000","4.200","-0.300","0.200","PERIOD_M30","150.91600000","150.35300000","-0.2806","outside","0.000","true","0-30","true","false","none","order_sent","4.100","150.19500000","150.00000000","150.32300000","150.00300000","0.12800000","1.5234","150.32300000","150.32300000","false","false","none","0.0000","","-1","1.5234","0.0000","tp","false","false","true","false","1.5234","0.0000","37.70","0.00","0.00","37.70","0.290","1.500","11","0.09992857","19.00","4.100","other","false","not_invalidated","DEAL_REASON_TP","92","no_break_even","c1_full_hard_wave3"
"2025.03.31 03:05:00","2025.03.31 03:16:44","session_reversal_pullback_all_symbols_first120","USDJPY","SHORT","2025.03.31 03:00:00","3","0","9","tokyo","2025.03.31 00:00","0","first_120min","true","true","3","USDJPY","all_symbols_symbol_session_one_shot","tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY","sweep_high_reclaim","sweep_reclaim_retest","149.52700000","PERIOD_M5","ENUM_TIMEFRAMES::60","PERIOD_M30","PERIOD_M5","PERIOD_M5","false","strict_h4_h1_alignment","structure_confirmed_top_not_opposite_pre_filter","short_only","data_unavailable","ordered_dow_wave3_break_below_swing_low","data_unavailable","ordered_dow_wave3_break_below_swing_low","false","false","true","SHORT","PERIOD_M5","sweep_high_reclaim","sweep_high_reclaim","3.400","none","0.000","sweep_high_reclaim","3.400","none","0.000","SHORT","false","ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_ordered_dow_wave3_break_below_swing_low","true","149.44700000","149.43000000","149.39200000","wick_cluster_zone","0.2656","session_low|opening_range_low|neckline_level","149.43000000","0.1368","false","true","true","false","1.50","149.15500000","3.400","-0.300","0.200","PERIOD_M30","150.91600000","149.85200000","-0.3844","outside","0.000","true","0-30","true","false","none","order_sent","3.300","149.44300000","149.15500000","149.63500000","149.15500000","0.19200000","1.5000","149.63500000","149.63500000","false","false","none","0.0000","","-1","1.5000","0.0000","tp","false","false","true","false","1.5000","0.0000","36.69","0.00","0.00","36.69","0.190","1.500","2","0.09500000","16.00","3.300","other","false","not_invalidated","DEAL_REASON_TP","94","no_break_even","c1_full_hard_wave3"
"2025.03.31 19:05:00","2025.03.31 19:40:31","session_reversal_pullback_all_symbols_first120","EURUSD","SHORT","2025.03.31 19:00:00","19","16","1","new_york","2025.03.31 16:00","0","first_120min","true","true","3","EURUSD","all_symbols_symbol_session_one_shot","new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD","double_top","neckline_break_retest","1.07969000","PERIOD_M5","ENUM_TIMEFRAMES::60","PERIOD_M30","PERIOD_M5","PERIOD_M5","false","strict_h4_h1_alignment","structure_confirmed_top_not_opposite_pre_filter","short_only","data_unavailable","ordered_dow_wave3_break_below_swing_low","data_unavailable","ordered_dow_wave3_break_below_swing_low","false","false","true","SHORT","PERIOD_M5","double_top","double_top","4.200","none","0.000","double_top","4.200","none","0.000","SHORT","false","ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_ordered_dow_wave3_break_below_swing_low","true","1.07979000","1.07969000","1.07920000","session_low","0.3750","neckline_level","1.07969000","0.0546","false","true","true","false","1.50","1.07757000","4.200","-0.300","0.200","PERIOD_M30","1.08285000","1.08048000","-0.3122","outside","0.000","true","0-30","true","false","none","order_sent","4.100","1.07974000","1.08118000","1.08118000","1.07757000","0.00144000","-1.0000","1.08118000","1.08118000","false","false","none","0.0000","","-1","0.0000","1.0000","full_sl","true","false","false","false","-1.0000","0.0000","-24.48","0.00","0.00","-24.48","0.170","1.507","7","0.00091643","18.00","4.100","neckline_retest_failed","false","not_invalidated","DEAL_REASON_SL","97","no_break_even","c1_full_hard_wave3"
"2025.03.31 19:05:00","2025.03.31 21:05:00","session_reversal_pullback_all_symbols_first120","USDJPY","LONG","2025.03.31 19:00:00","19","16","1","new_york","2025.03.31 16:00","0","first_120min","true","true","3","USDJPY","all_symbols_symbol_session_one_shot","new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD","inverse_head_and_shoulders","right_shoulder_entry","149.89400000","PERIOD_M5","ENUM_TIMEFRAMES::60","PERIOD_M30","PERIOD_M5","PERIOD_M5","false","strict_h4_h1_alignment","structure_confirmed_top_not_opposite_pre_filter","long_only","data_unavailable","ordered_dow_wave3_break_above_swing_high","data_unavailable","ordered_dow_wave3_break_above_swing_high","false","true","false","LONG","PERIOD_M5","inverse_head_and_shoulders","inverse_head_and_shoulders","4.500","none","0.000","inverse_head_and_shoulders","4.500","none","0.000","LONG","false","ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_LONG_ordered_dow_wave3_break_above_swing_high","true","149.94800000","149.93200000","149.95100000","recent_rejection_zone","0.0625","session_high|opening_range_high|neckline_level","149.94800000","0.1362","false","true","true","false","1.50","150.34100000","4.500","-0.300","0.200","PERIOD_M30","149.28400000","149.14700000","-4.7445","outside","0.000","true","0-30","true","false","none","order_sent","4.400","149.93400000","150.08900000","149.66200000","150.34100000","0.27200000","0.5699","149.66200000","149.66200000","false","false","none","0.0000","","-1","0.5699","0.0000","time","false","false","false","true","0.5699","0.0000","13.43","0.00","0.00","13.43","0.130","1.496","24","0.10278571","20.00","4.400","target_not_reached_before_session_end","false","not_invalidated","DEAL_REASON_EXPERT","96","no_break_even","c1_full_hard_wave3"
"2025.04.01 04:40:00","2025.04.01 06:40:00","session_reversal_pullback_all_symbols_first120","USDJPY","SHORT","2025.04.01 04:35:00","4","1","10","tokyo","2025.04.01 00:00","95","first_120min","false","true","3","USDJPY","all_symbols_symbol_session_one_shot","tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY","head_and_shoulders","right_shoulder_entry","149.76300000","PERIOD_M5","ENUM_TIMEFRAMES::60","PERIOD_M30","PERIOD_M5","PERIOD_M5","false","strict_h4_h1_alignment","structure_confirmed_top_not_opposite_pre_filter","short_only","data_unavailable","ordered_dow_wave3_break_below_swing_low","data_unavailable","ordered_dow_wave3_break_below_swing_low","false","false","true","SHORT","PERIOD_M5","head_and_shoulders","head_and_shoulders","4.500","none","0.000","head_and_shoulders","4.500","none","0.000","SHORT","false","ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_ordered_dow_wave3_break_below_swing_low","true","149.73400000","149.65457143","149.65457143","recent_equal_lows","0.2347","opening_range_low|neckline_level","149.76300000","0.6019","false","true","true","false","1.50","149.33900000","4.500","-0.300","0.200","PERIOD_M30","150.13200000","149.86500000","-0.5693","outside","0.000","true","90-120","true","false","none","order_sent","4.400","149.71300000","149.79600000","149.96200000","149.33900000","0.24900000","-0.3333","149.96200000","149.96200000","false","false","none","0.0000","","-1","0.0000","0.3333","time","false","false","false","true","-0.3333","0.0000","-8.31","0.00","0.00","-8.31","0.150","1.502","24","0.08307143","16.00","4.400","no_followthrough_after_retest","false","not_invalidated","DEAL_REASON_EXPERT","100","no_break_even","c1_full_hard_wave3"
"2025.04.03 11:00:00","2025.04.03 13:00:00","session_reversal_pullback_all_symbols_first120","EURJPY","LONG","2025.04.03 10:55:00","10","7","16","london","2025.04.03 07:00","55","first_120min","true","true","3","EURJPY","all_symbols_symbol_session_one_shot","london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD","double_bottom","neckline_break_retest","161.45000000","PERIOD_M5","ENUM_TIMEFRAMES::60","PERIOD_M30","PERIOD_M5","PERIOD_M5","false","strict_h4_h1_alignment","structure_confirmed_top_not_opposite_pre_filter","long_only","data_unavailable","ordered_dow_wave3_break_above_swing_high","data_unavailable","ordered_dow_wave3_break_above_swing_high","false","true","false","LONG","PERIOD_M5","double_bottom","double_bottom","4.200","none","0.000","double_bottom","4.200","none","0.000","LONG","false","ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_LONG_ordered_dow_wave3_break_above_swing_high","true","161.74700000","161.45000000","161.74700000","pre_session_high","0.4588","neckline_level","161.45000000","0.7079","false","true","true","false","1.50","162.12600000","4.200","-0.300","0.200","PERIOD_M30","161.43500000","160.61700000","-0.1773","outside","0.000","true","30-60","true","false","none","order_sent","4.100","161.58000000","161.65100000","161.21600000","162.12600000","0.36400000","0.1951","161.21600000","161.21600000","false","false","none","0.0000","","-1","0.1951","0.0000","time","false","false","false","true","0.1951","0.0000","4.74","0.00","0.00","4.74","0.100","1.500","24","0.18364286","30.00","4.100","target_not_reached_before_session_end","false","not_invalidated","DEAL_REASON_EXPERT","102","no_break_even","c1_full_hard_wave3"
"2025.04.03 19:05:00","2025.04.03 19:11:22","session_reversal_pullback_all_symbols_first120","GBPJPY","SHORT","2025.04.03 19:00:00","19","16","1","new_york","2025.04.03 16:00","0","first_120min","true","true","3","GBPJPY","all_symbols_symbol_session_one_shot","new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD","double_top","neckline_break_retest","191.51500000","PERIOD_M5","ENUM_TIMEFRAMES::60","PERIOD_M30","PERIOD_M5","PERIOD_M5","false","strict_h4_h1_alignment","structure_confirmed_top_not_opposite_pre_filter","short_only","data_unavailable","ordered_dow_wave3_break_below_swing_low","data_unavailable","ordered_dow_wave3_break_below_swing_low","false","false","true","SHORT","PERIOD_M5","double_top","double_top","4.200","none","0.000","double_top","4.200","none","0.000","SHORT","false","ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_ordered_dow_wave3_break_below_swing_low","true","191.51500000","191.43100000","191.43100000","session_low","0.4094","neckline_level","191.51500000","0.0703","false","true","true","false","1.50","191.24500000","4.200","-0.300","0.200","PERIOD_M30","193.30500000","192.30600000","-0.8058","outside","0.000","true","0-30","true","false","none","order_sent","4.100","191.50100000","191.67200000","191.67200000","191.24500000","0.17100000","-1.0000","191.67200000","191.67200000","false","false","none","0.0000","","-1","0.0000","1.0000","full_sl","true","false","false","false","-1.0000","0.0000","-25.11","0.00","0.00","-25.11","0.220","1.497","1","0.19914286","38.00","4.100","neckline_retest_failed","false","not_invalidated","DEAL_REASON_SL","104","no_break_even","c1_full_hard_wave3"
"2025.04.04 19:05:00","2025.04.04 20:31:29","session_reversal_pullback_all_symbols_first120","GBPUSD","SHORT","2025.04.04 19:00:00","19","16","1","new_york","2025.04.04 16:00","0","first_120min","true","true","3","GBPUSD","all_symbols_symbol_session_one_shot","new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD","head_and_shoulders","right_shoulder_entry","1.29245000","PERIOD_M5","ENUM_TIMEFRAMES::60","PERIOD_M30","PERIOD_M5","PERIOD_M5","false","strict_h4_h1_alignment","structure_confirmed_top_not_opposite_pre_filter","short_only","data_unavailable","ordered_dow_wave3_break_below_swing_low","data_unavailable","ordered_dow_wave3_break_below_swing_low","false","false","true","SHORT","PERIOD_M5","head_and_shoulders","head_and_shoulders","4.500","none","0.000","head_and_shoulders","4.500","none","0.000","SHORT","false","ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_ordered_dow_wave3_break_below_swing_low","true","1.29216000","1.29069000","1.29069000","current_day_low","0.2865","session_low|opening_range_low|neckline_level","1.29175000","0.0000","false","true","true","false","1.50","1.28620000","4.500","-0.300","0.200","PERIOD_M30","1.30483000","1.29616000","-0.5087","outside","0.000","true","0-30","true","false","none","order_sent","4.400","1.29175000","1.28620000","1.29545000","1.28620000","0.00370000","1.5000","1.29545000","1.29545000","false","false","none","0.0000","","-1","1.5000","0.0000","tp","false","false","true","false","1.5000","0.0000","33.30","0.00","0.00","33.30","0.060","1.500","17","0.00149571","20.00","4.400","other","false","not_invalidated","DEAL_REASON_TP","106","no_break_even","c1_full_hard_wave3"
"2025.04.07 10:05:00","2025.04.07 11:19:02","session_reversal_pullback_all_symbols_first120","EURUSD","LONG","2025.04.07 10:00:00","10","7","16","london","2025.04.07 07:00","0","first_120min","true","true","3","EURUSD","all_symbols_symbol_session_one_shot","london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD","inverse_head_and_shoulders","right_shoulder_entry","1.10151000","PERIOD_M5","ENUM_TIMEFRAMES::60","PERIOD_M30","PERIOD_M5","PERIOD_M5","false","strict_h4_h1_alignment","structure_confirmed_top_not_opposite_pre_filter","long_only","data_unavailable","ordered_dow_wave3_break_above_swing_high","data_unavailable","ordered_dow_wave3_break_above_swing_high","false","true","false","LONG","PERIOD_M5","inverse_head_and_shoulders","inverse_head_and_shoulders","4.500","none","0.000","inverse_head_and_shoulders","4.500","none","0.000","LONG","false","ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_LONG_ordered_dow_wave3_break_above_swing_high","true","1.10190000","1.10175222","1.10208000","failed_breakout_level","0.1045","session_high|opening_range_high|neckline_level","1.10190000","0.0399","false","true","true","false","1.50","1.10514000","4.500","-0.300","0.200","PERIOD_M30","1.10002000","1.09188000","-0.2248","outside","0.000","true","0-30","true","false","none","order_sent","4.400","1.10185000","1.09959000","1.09965000","1.10514000","0.00220000","-1.0273","1.09965000","1.09965000","false","false","none","0.0000","","-1","0.0000","1.0273","full_sl","true","false","false","false","-1.0273","0.0000","-24.86","0.00","0.00","-24.86","0.110","1.495","14","0.00125214","18.00","4.400","no_followthrough_after_retest","false","not_invalidated","DEAL_REASON_SL","108","no_break_even","c1_full_hard_wave3"
"2025.04.07 16:25:00","2025.04.07 17:11:47","session_reversal_pullback_all_symbols_first120","GBPUSD","SHORT","2025.04.07 16:20:00","16","13","22","london_newyork_overlap","2025.04.07 13:00","20","first_120min","true","true","3","GBPUSD","all_symbols_symbol_session_one_shot","london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD","head_and_shoulders","right_shoulder_entry","1.28120000","PERIOD_M5","ENUM_TIMEFRAMES::60","PERIOD_M30","PERIOD_M5","PERIOD_M5","false","strict_h4_h1_alignment","structure_confirmed_top_not_opposite_pre_filter","short_only","data_unavailable","ordered_dow_wave3_break_below_swing_low","data_unavailable","ordered_dow_wave3_break_below_swing_low","false","false","true","SHORT","PERIOD_M5","head_and_shoulders","head_and_shoulders","4.500","none","0.000","head_and_shoulders","4.500","none","0.000","SHORT","false","ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_ordered_dow_wave3_break_below_swing_low","true","1.28106571","1.28063000","1.28061000","pre_session_low","0.0172","session_low|opening_range_low|neckline_level","1.28063000","0.0345","false","true","true","false","1.50","1.27545000","4.500","-0.300","0.200","PERIOD_M30","1.29328000","1.28493000","-0.5102","outside","0.000","true","0-30","true","false","none","order_sent","4.400","1.28067000","1.28435000","1.28415000","1.27545000","0.00348000","-1.0575","1.28415000","1.28415000","false","false","none","0.0000","","-1","0.0000","1.0575","full_sl","true","false","false","false","-1.0575","0.0000","-25.76","0.00","0.00","-25.76","0.070","1.500","9","0.00116071","20.00","4.400","no_followthrough_after_retest","false","not_invalidated","DEAL_REASON_SL","110","no_break_even","c1_full_hard_wave3"
"2025.04.07 19:05:00","2025.04.07 20:00:06","session_reversal_pullback_all_symbols_first120","GBPUSD","SHORT","2025.04.07 19:00:00","19","16","1","new_york","2025.04.07 16:00","0","first_120min","true","true","3","GBPUSD","all_symbols_symbol_session_one_shot","new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD","double_top","neckline_break_retest","1.27271000","PERIOD_M5","ENUM_TIMEFRAMES::60","PERIOD_M30","PERIOD_M5","PERIOD_M5","false","strict_h4_h1_alignment","structure_confirmed_top_not_opposite_pre_filter","short_only","data_unavailable","ordered_dow_wave3_break_below_swing_low","data_unavailable","ordered_dow_wave3_break_below_swing_low","false","false","true","SHORT","PERIOD_M5","double_top","double_top","4.200","none","0.000","double_top","4.200","none","0.000","SHORT","false","ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_SHORT_ordered_dow_wave3_break_below_swing_low","true","1.27242000","1.27169000","1.27169000","current_day_low","0.0082","session_low|opening_range_low|neckline_level","1.27169000","0.0134","false","false","true","false","1.50","1.26807000","4.200","-0.300","0.200","PERIOD_M30","1.28523000","1.28026000","-1.7203","outside","0.000","true","0-30","true","false","none","order_sent","4.100","1.27171000","1.27421000","1.27414000","1.26807000","0.00243000","-1.0288","1.27414000","1.27414000","false","false","none","0.0000","","-1","0.0000","1.0288","full_sl","true","false","false","false","-1.0288","0.0000","-25.00","0.00","0.00","-25.00","0.100","1.498","11","0.00149286","20.00","4.100","neckline_retest_failed","false","not_invalidated","DEAL_REASON_SL","114","no_break_even","c1_full_hard_wave3"
"2025.04.07 19:05:00","2025.04.07 21:05:00","session_reversal_pullback_all_symbols_first120","EURJPY","LONG","2025.04.07 19:00:00","19","16","1","new_york","2025.04.07 16:00","0","first_120min","true","true","3","EURJPY","all_symbols_symbol_session_one_shot","new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD","inverse_head_and_shoulders","right_shoulder_entry","161.40700000","PERIOD_M5","ENUM_TIMEFRAMES::60","PERIOD_M30","PERIOD_M5","PERIOD_M5","false","strict_h4_h1_alignment","structure_confirmed_top_not_opposite_pre_filter","long_only","data_unavailable","ordered_dow_wave3_break_above_swing_high","data_unavailable","ordered_dow_wave3_break_above_swing_high","false","true","false","LONG","PERIOD_M5","inverse_head_and_shoulders","inverse_head_and_shoulders","4.500","none","0.000","inverse_head_and_shoulders","4.500","none","0.000","LONG","false","ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_LONG_ordered_dow_wave3_break_above_swing_high","true","161.51100000","161.40700000","161.52400000","pre_session_high","0.0539","session_high|opening_range_high|neckline_level","161.51100000","0.0647","false","true","true","false","1.50","162.33000000","4.500","-0.300","0.200","PERIOD_M30","160.91000000","159.95300000","-0.6102","outside","0.000","true","0-30","true","false","none","order_sent","4.400","161.49400000","161.81600000","160.93700000","162.33000000","0.55700000","0.5781","160.93700000","160.93700000","false","false","none","0.0000","","-1","0.5781","0.0000","time","false","false","false","true","0.5781","0.0000","13.06","0.00","0.00","13.06","0.060","1.501","24","0.26264286","30.00","4.400","target_not_reached_before_session_end","false","not_invalidated","DEAL_REASON_EXPERT","113","no_break_even","c1_full_hard_wave3"
"2025.04.07 19:05:00","2025.04.07 21:05:00","session_reversal_pullback_all_symbols_first120","USDJPY","LONG","2025.04.07 19:00:00","19","16","1","new_york","2025.04.07 16:00","0","first_120min","true","true","3","USDJPY","all_symbols_symbol_session_one_shot","new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD","inverse_head_and_shoulders","right_shoulder_entry","147.91300000","PERIOD_M5","ENUM_TIMEFRAMES::60","PERIOD_M30","PERIOD_M5","PERIOD_M5","false","strict_h4_h1_alignment","structure_confirmed_top_not_opposite_pre_filter","long_only","data_unavailable","ordered_dow_wave3_break_above_swing_high","data_unavailable","ordered_dow_wave3_break_above_swing_high","false","true","false","LONG","PERIOD_M5","inverse_head_and_shoulders","inverse_head_and_shoulders","4.500","none","0.000","inverse_head_and_shoulders","4.500","none","0.000","LONG","false","ENUM_TIMEFRAMES::60_NONE_data_unavailable|PERIOD_M30_LONG_ordered_dow_wave3_break_above_swing_high","true","148.50000000","147.99000000","148.50000000","round_number","0.7076","session_high|opening_range_high|neckline_level","147.99000000","0.0382","false","false","true","false","1.50","149.06000000","4.500","-0.300","0.200","PERIOD_M30","146.83700000","145.06500000","-0.6558","outside","0.000","true","0-30","true","false","none","order_sent","4.400","147.99900000","147.88800000","147.29100000","149.06000000","0.70800000","-0.1568","147.29100000","147.29100000","false","false","none","0.0000","","-1","0.0000","0.1568","time","false","false","false","true","-0.1568","0.0000","-3.75","0.00","0.00","-3.75","0.050","1.499","24","0.23585714","19.00","4.400","no_followthrough_after_retest","false","not_invalidated","DEAL_REASON_EXPERT","112","no_break_even","c1_full_hard_wave3"
