entry_time,exit_time,strategy,symbol,direction,base_currency,quote_currency,wave_stage,setup_type,wave_tf,fib_zone,divergence_type,m15_confirmation_type,failure_type,wave_size_atr,retracement_ratio,extension_ratio,wave_rule_validity,wave3_break_confirmed,pivot_confirmation_delay_bars,entry_delay_from_pivot,pivot_time,pivot_confirmed_time,room_to_1r,room_to_2r,entry,exit,stop_loss,take_profit,risk_price,result_r,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,exit_reason,position_id
2025.01.02 10:30:00,2025.01.02 14:43:57,combined_roadmap_triggers,GBPUSD,SHORT,GBP,USD,possible_abc_completion,abc_completion_reentry,H1,abc_50_786,none,micro_bos,other,4.3609,0.5495,0.5909,valid_abc,false,3,3,2025.01.02 06:00:00,2025.01.02 09:00:00,0.0000,0.0000,1.24939000,1.24268000,1.25418000,1.24269000,0.00479000,1.4008,33.55,0.00,0.00,33.55,0.050,1.400,16,0.00146071,20.00,1.1500,DEAL_REASON_TP,24
2025.01.02 08:30:02,2025.01.02 16:30:00,combined_roadmap_triggers,EURJPY,SHORT,EUR,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_other,none,micro_bos,other,3.2128,0.9054,0.3735,valid_wave2,false,3,6,2025.01.02 01:00:00,2025.01.02 04:00:00,0.1546,0.1546,162.51700000,161.73000000,163.34500000,161.35800000,0.82800000,0.9505,20.08,0.00,0.00,20.08,0.040,1.400,32,0.31250000,31.00,1.0077,DEAL_REASON_EXPERT,19
2025.01.02 10:00:00,2025.01.02 18:00:00,combined_roadmap_triggers,EURUSD,SHORT,EUR,USD,possible_wave3_start,wave3_start_pullback,H4,wave2_50_618,none,ma_reclaim,other,3.7374,0.6085,0.7009,valid_wave2,true,3,5,2024.12.31 08:00:00,2024.12.31 20:00:00,0.2899,0.2899,1.03620000,1.02751000,1.04272000,1.02708000,0.00652000,1.3328,26.07,0.00,0.00,26.07,0.030,1.400,32,0.00231714,18.00,1.5645,DEAL_REASON_EXPERT,21
2025.01.02 12:00:00,2025.01.02 19:24:37,combined_roadmap_triggers,USDJPY,SHORT,USD,JPY,possible_abc_completion,abc_completion_reentry,H1,abc_382_886,none,candle_reversal,target_blocked,7.6818,0.8577,0.1487,valid_abc,false,3,10,2025.01.02 01:00:00,2025.01.02 04:00:00,0.7537,0.7537,156.78600000,157.82100000,157.80900000,155.35400000,1.02300000,-1.0117,-19.67,0.00,0.00,-19.67,0.030,1.400,29,0.26621429,17.00,0.8377,DEAL_REASON_SL,25
2025.01.02 16:00:00,2025.01.03 00:01:00,combined_roadmap_triggers,AUDJPY,LONG,AUD,JPY,possible_abc_completion,abc_completion_reentry,H1,abc_382_886,none,candle_reversal,other,2.5486,0.7928,0.1238,valid_abc,false,3,5,2025.01.02 10:00:00,2025.01.02 13:00:00,1.6221,1.6221,97.48900000,97.64700000,97.01000000,98.16000000,0.47900000,0.3299,8.03,0.00,0.14,8.17,0.080,1.400,32,0.22914286,28.00,0.8811,DEAL_REASON_EXPERT,27
2025.01.02 19:45:00,2025.01.03 03:45:02,combined_roadmap_triggers,GBPJPY,SHORT,GBP,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_50_618,none,candle_reversal,target_blocked,4.2237,0.5551,0.9321,valid_wave2,true,3,3,2025.01.02 00:00:00,2025.01.02 12:00:00,0.2343,0.2343,194.83300000,194.89700000,197.62000000,190.93100000,2.78700000,-0.0230,-0.41,0.00,-0.14,-0.55,0.010,1.400,32,0.76000000,38.00,1.5617,DEAL_REASON_EXPERT,31
2025.01.02 20:30:00,2025.01.03 04:30:00,combined_roadmap_triggers,USDJPY,SHORT,USD,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_other,none,ma_reclaim,other,4.2706,0.8577,0.1012,valid_wave2,false,3,4,2025.01.02 00:00:00,2025.01.02 12:00:00,5.3183,5.3183,157.55200000,157.31700000,157.84100000,157.14800000,0.28900000,0.8131,19.42,0.00,-1.45,17.97,0.130,1.400,32,0.47885714,16.00,1.1500,DEAL_REASON_EXPERT,32
2025.01.03 06:45:00,2025.01.03 08:12:58,combined_roadmap_triggers,GBPUSD,SHORT,GBP,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,ma_reclaim,fib_not_aligned,7.7824,0.1767,9.4250,valid_wave4,true,3,7,2025.01.02 22:00:00,2025.01.03 01:00:00,4.7176,4.7176,1.23912000,1.24000000,1.23997000,1.23793000,0.00085000,-1.0353,-25.52,0.00,0.00,-25.52,0.290,1.400,5,0.00242214,20.00,1.2000,DEAL_REASON_SL,39
2025.01.03 09:00:00,2025.01.03 09:10:30,combined_roadmap_triggers,EURJPY,LONG,EUR,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_other,none,ma_reclaim,wave3_unconfirmed_too_early,2.8177,0.3406,0.1449,valid_wave2,false,3,3,2025.01.03 05:00:00,2025.01.03 08:00:00,10.0939,10.0939,161.56600000,161.37700000,161.38500000,161.82000000,0.18100000,-1.0442,-25.27,0.00,0.00,-25.27,0.210,1.400,0,0.29385714,30.00,1.1500,DEAL_REASON_SL,41
2025.01.03 01:30:00,2025.01.03 09:30:00,combined_roadmap_triggers,AUDJPY,LONG,AUD,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_other,none,ma_reclaim,wave3_unconfirmed_too_early,2.1600,0.8784,0.6171,valid_wave2,false,3,3,2025.01.02 08:00:00,2025.01.02 20:00:00,0.3865,0.3865,97.73300000,97.60100000,96.97500000,98.79400000,0.75800000,-0.1741,-4.20,0.00,0.00,-4.20,0.050,1.400,32,0.46064286,28.00,1.0193,DEAL_REASON_EXPERT,34
2025.01.03 09:30:00,2025.01.03 09:59:02,combined_roadmap_triggers,GBPUSD,SHORT,GBP,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,ma_reclaim,fib_not_aligned,7.7824,0.1767,9.4250,valid_wave4,true,3,10,2025.01.02 22:00:00,2025.01.03 01:00:00,4.7882,4.7882,1.23918000,1.24003000,1.24003000,1.23799000,0.00085000,-1.0000,-24.65,0.00,0.00,-24.65,0.290,1.400,1,0.00242214,20.00,1.2000,DEAL_REASON_SL,46
2025.01.03 10:45:00,2025.01.03 10:53:27,combined_roadmap_triggers,EURUSD,SHORT,EUR,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,ma_reclaim,no_follow_through,9.4758,0.3342,7.2500,valid_wave4,true,3,5,2025.01.03 04:00:00,2025.01.03 07:00:00,9.5179,9.5179,1.02768000,1.02829000,1.02824000,1.02690000,0.00056000,-1.0893,-26.84,0.00,0.00,-26.84,0.440,1.400,0,0.00159143,18.00,1.5000,DEAL_REASON_SL,49
2025.01.03 10:15:00,2025.01.03 11:05:34,combined_roadmap_triggers,GBPUSD,SHORT,GBP,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,ma_reclaim,fib_not_aligned,7.7824,0.1767,9.4250,valid_wave4,true,3,11,2025.01.02 22:00:00,2025.01.03 01:00:00,5.2588,5.2588,1.23958000,1.24043000,1.24043000,1.23839000,0.00085000,-1.0000,-24.65,0.00,0.00,-24.65,0.290,1.400,3,0.00242214,20.00,1.2000,DEAL_REASON_SL,48
2025.01.03 04:00:00,2025.01.03 12:00:00,combined_roadmap_triggers,GBPJPY,SHORT,GBP,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_50_618,none,ma_reclaim,target_blocked,4.2237,0.5551,0.8498,valid_wave2,true,3,6,2025.01.02 00:00:00,2025.01.02 12:00:00,0.2108,0.2108,194.77900000,195.10900000,197.62000000,190.80200000,2.84100000,-0.1162,-2.10,0.00,0.00,-2.10,0.010,1.400,32,0.76000000,38.00,1.5605,DEAL_REASON_EXPERT,36
2025.01.03 05:00:00,2025.01.03 13:00:00,combined_roadmap_triggers,USDJPY,LONG,USD,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_382_786,none,ma_reclaim,other,3.2842,0.7657,0.4812,valid_wave2,false,3,4,2025.01.02 08:00:00,2025.01.02 20:00:00,0.5271,0.5271,157.32500000,157.36500000,156.34600000,158.69600000,0.97900000,0.0409,1.02,0.00,0.00,1.02,0.040,1.400,32,0.53407143,22.00,1.0264,DEAL_REASON_EXPERT,38
2025.01.03 12:15:00,2025.01.03 13:12:47,combined_roadmap_triggers,GBPJPY,SHORT,GBP,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,ma_reclaim,wave3_unconfirmed_too_early,1.7934,0.7417,0.1039,valid_wave2,false,3,6,2025.01.03 05:00:00,2025.01.03 08:00:00,3.1909,3.1909,194.94900000,195.19300000,195.19000000,194.61100000,0.24100000,-1.0124,-24.81,0.00,0.00,-24.81,0.160,1.400,3,0.35407143,38.00,1.1500,DEAL_REASON_SL,54
2025.01.03 12:15:00,2025.01.03 13:16:44,combined_roadmap_triggers,GBPUSD,SHORT,GBP,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,ma_reclaim,fib_not_aligned,7.7824,0.1767,9.4250,valid_wave4,true,3,13,2025.01.02 22:00:00,2025.01.03 01:00:00,5.4353,5.4353,1.23973000,1.24059000,1.24058000,1.23854000,0.00085000,-1.0118,-24.08,0.00,0.00,-24.08,0.280,1.400,4,0.00242214,20.00,1.2000,DEAL_REASON_SL,53
2025.01.03 09:30:00,2025.01.03 13:19:04,combined_roadmap_triggers,EURJPY,LONG,EUR,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_other,none,ma_reclaim,other,2.8177,0.3406,0.1449,valid_wave2,false,3,3,2025.01.03 05:00:00,2025.01.03 08:00:00,7.7686,7.7686,161.61400000,161.93600000,161.38500000,161.93500000,0.22900000,1.4061,34.79,0.00,0.00,34.79,0.170,1.400,15,0.29385714,30.00,1.1500,DEAL_REASON_TP,45
2025.01.03 15:30:00,2025.01.03 16:09:34,combined_roadmap_triggers,GBPUSD,SHORT,GBP,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,ma_reclaim,other,7.7824,0.1767,9.4250,valid_wave4,true,3,16,2025.01.02 22:00:00,2025.01.03 01:00:00,6.5647,6.5647,1.24069000,1.23947000,1.24154000,1.23950000,0.00085000,1.4353,34.16,0.00,0.00,34.16,0.280,1.400,2,0.00242214,20.00,1.2000,DEAL_REASON_TP,62
2025.01.03 16:15:00,2025.01.03 16:22:01,combined_roadmap_triggers,GBPUSD,SHORT,GBP,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,micro_bos,fib_not_aligned,7.7824,0.1767,9.4250,valid_wave4,true,3,17,2025.01.02 22:00:00,2025.01.03 01:00:00,5.0588,5.0588,1.23941000,1.24026000,1.24026000,1.23822000,0.00085000,-1.0000,-23.80,0.00,0.00,-23.80,0.280,1.400,0,0.00242214,20.00,1.2000,DEAL_REASON_SL,64
2025.01.03 09:30:00,2025.01.03 17:30:00,combined_roadmap_triggers,AUDJPY,SHORT,AUD,JPY,possible_abc_completion,abc_completion_reentry,H4,abc_50_786,none,candle_reversal,target_blocked,3.7857,0.6131,0.1085,valid_abc,false,3,3,2025.01.02 16:00:00,2025.01.03 04:00:00,1.3669,1.3669,97.60100000,97.60300000,98.09700000,96.90600000,0.49600000,-0.0040,-0.09,0.00,0.00,-0.09,0.070,1.400,32,0.47521429,28.00,1.2183,DEAL_REASON_EXPERT,44
2025.01.03 17:15:00,2025.01.03 18:32:26,combined_roadmap_triggers,GBPUSD,SHORT,GBP,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,ma_reclaim,no_follow_through,14.5721,0.3432,9.4250,valid_wave4,true,3,3,2025.01.03 13:00:00,2025.01.03 16:00:00,2.0550,2.0550,1.23959000,1.24177000,1.24177000,1.23653000,0.00218000,-1.0000,-23.98,0.00,0.00,-23.98,0.110,1.400,5,0.00129357,20.00,1.4528,DEAL_REASON_SL,66
2025.01.03 13:00:00,2025.01.03 19:04:58,combined_roadmap_triggers,USDJPY,LONG,USD,JPY,possible_abc_completion,abc_completion_reentry,H1,abc_50_786,none,candle_reversal,target_blocked,7.2110,0.6661,0.1970,valid_abc,false,3,3,2025.01.03 09:00:00,2025.01.03 12:00:00,1.2332,1.2332,157.38100000,156.99900000,157.00800000,157.90400000,0.37300000,-1.0241,-24.33,0.00,0.00,-24.33,0.100,1.400,24,0.16821429,16.00,1.2117,DEAL_REASON_SL,56
2025.01.03 17:15:00,2025.01.03 19:08:55,combined_roadmap_triggers,EURUSD,SHORT,EUR,USD,possible_abc_completion,abc_completion_reentry,H1,abc_50_786,none,ma_reclaim,no_follow_through,14.2745,0.5219,0.5615,valid_abc,false,3,3,2025.01.03 13:00:00,2025.01.03 16:00:00,4.1806,4.1806,1.02883000,1.03038000,1.03038000,1.02666000,0.00155000,-1.0000,-23.25,0.00,0.00,-23.25,0.150,1.400,7,0.00105643,18.00,1.3000,DEAL_REASON_SL,67
2025.01.03 13:15:00,2025.01.03 21:15:00,combined_roadmap_triggers,GBPJPY,LONG,GBP,JPY,possible_abc_completion,abc_completion_reentry,H1,abc_50_786,none,ma_reclaim,no_follow_through,4.9649,0.6030,0.0646,valid_abc,false,3,3,2025.01.03 09:00:00,2025.01.03 12:00:00,3.4846,3.4846,195.24100000,195.21200000,194.59100000,196.15100000,0.65000000,-0.0446,-0.92,0.00,0.00,-0.92,0.050,1.400,32,0.22578571,38.00,1.3000,DEAL_REASON_EXPERT,58
2025.01.03 13:30:00,2025.01.03 21:30:00,combined_roadmap_triggers,EURJPY,LONG,EUR,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,micro_bos,fib_not_aligned,4.2965,0.4034,0.4952,valid_wave2,true,3,3,2025.01.03 09:00:00,2025.01.03 12:00:00,2.2931,2.2931,161.96900000,161.87800000,161.34800000,162.83800000,0.62100000,-0.1465,-3.48,0.00,0.00,-3.48,0.060,1.400,32,0.19271429,30.00,1.3147,DEAL_REASON_EXPERT,61
2025.01.03 17:30:00,2025.01.03 23:41:01,combined_roadmap_triggers,AUDJPY,SHORT,AUD,JPY,possible_abc_completion,abc_completion_reentry,H1,abc_50_786,none,micro_bos,target_blocked,3.3240,0.7108,0.1150,valid_abc,false,3,3,2025.01.03 13:00:00,2025.01.03 16:00:00,1.6042,1.6042,97.57500000,97.90900000,97.90600000,97.11100000,0.33100000,-1.0091,-23.34,0.00,0.00,-23.34,0.110,1.400,24,0.14771429,28.00,1.2302,DEAL_REASON_SL,69
2025.01.03 19:15:00,2025.01.06 03:15:00,combined_roadmap_triggers,USDJPY,SHORT,USD,JPY,possible_abc_completion,abc_completion_reentry,H4,abc_other,none,micro_bos,target_blocked,3.2757,0.8929,0.0410,valid_abc,false,3,5,2025.01.02 16:00:00,2025.01.03 04:00:00,0.5135,0.5135,156.93800000,157.55500000,157.93500000,155.54300000,0.99700000,-0.6189,-11.75,0.00,-0.34,-12.09,0.030,1.400,32,0.62428571,17.00,0.8257,DEAL_REASON_EXPERT,73
2025.01.03 21:15:00,2025.01.06 05:15:00,combined_roadmap_triggers,GBPUSD,LONG,GBP,USD,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,ma_reclaim,other,4.2052,0.4451,0.4961,valid_wave2,true,3,3,2025.01.03 17:00:00,2025.01.03 20:00:00,2.8532,2.8532,1.24249000,1.24364000,1.23847000,1.24812000,0.00402000,0.2861,6.90,0.00,-0.07,6.83,0.060,1.400,32,0.00153857,20.00,1.3427,DEAL_REASON_EXPERT,75
2025.01.03 21:30:00,2025.01.06 05:30:00,combined_roadmap_triggers,EURUSD,LONG,EUR,USD,possible_wave3_start,wave3_start_pullback,H1,wave2_other,none,ma_reclaim,other,3.1306,0.7932,0.5864,valid_wave2,false,3,3,2025.01.03 17:00:00,2025.01.03 20:00:00,2.0116,2.0116,1.03049000,1.03147000,1.02704000,1.03532000,0.00345000,0.2841,6.86,0.00,-0.42,6.44,0.070,1.400,32,0.00131286,18.00,1.1006,DEAL_REASON_EXPERT,77
2025.01.06 06:45:00,2025.01.06 06:54:52,combined_roadmap_triggers,GBPJPY,SHORT,GBP,JPY,possible_abc_completion,abc_completion_reentry,H1,abc_other,bullish_rsi_macd,ma_reclaim,fib_not_aligned,2.6325,0.9008,0.2144,valid_abc,false,3,16,2025.01.03 13:00:00,2025.01.03 16:00:00,23.0000,23.0000,196.11200000,196.19700000,196.19600000,195.99400000,0.08400000,-1.0119,-24.25,0.00,0.00,-24.25,0.450,1.400,0,0.24121429,38.00,1.1000,DEAL_REASON_SL,87
2025.01.03 23:00:00,2025.01.06 07:00:00,combined_roadmap_triggers,EURJPY,LONG,EUR,JPY,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,micro_bos,other,2.9910,0.6545,0.7595,valid_wave2,true,3,3,2025.01.03 19:00:00,2025.01.03 22:00:00,1.9267,1.9267,162.16700000,162.67700000,161.58000000,162.98900000,0.58700000,0.8688,19.40,0.00,0.06,19.46,0.060,1.400,32,0.22935714,32.00,1.2963,DEAL_REASON_EXPERT,78
2025.01.06 08:30:00,2025.01.06 08:30:32,combined_roadmap_triggers,GBPJPY,SHORT,GBP,JPY,possible_abc_completion,abc_completion_reentry,H1,abc_other,bullish_rsi_macd,ma_reclaim,fib_not_aligned,2.6325,0.9008,0.2144,valid_abc,false,3,18,2025.01.03 13:00:00,2025.01.03 16:00:00,23.6667,23.6667,196.16800000,196.25800000,196.25200000,196.05000000,0.08400000,-1.0714,-25.68,0.00,0.00,-25.68,0.450,1.400,0,0.24121429,38.00,1.1000,DEAL_REASON_SL,90
2025.01.06 01:15:00,2025.01.06 09:15:02,combined_roadmap_triggers,AUDJPY,LONG,AUD,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_50_618,none,ma_reclaim,other,2.3968,0.5540,0.2637,valid_wave2,false,3,3,2025.01.03 08:00:00,2025.01.03 20:00:00,0.1933,0.1933,97.92800000,98.18700000,97.42100000,98.63800000,0.50700000,0.5108,11.50,0.00,0.00,11.50,0.070,1.400,32,0.40971429,28.00,1.3597,DEAL_REASON_EXPERT,80
2025.01.06 09:00:00,2025.01.06 09:24:51,combined_roadmap_triggers,GBPJPY,SHORT,GBP,JPY,possible_abc_completion,abc_completion_reentry,H1,abc_other,bullish_rsi_macd,ma_reclaim,fib_not_aligned,2.6325,0.9008,0.2144,valid_abc,false,3,19,2025.01.03 13:00:00,2025.01.03 16:00:00,23.2619,23.2619,196.13400000,196.21800000,196.21800000,196.01600000,0.08400000,-1.0000,-23.98,0.00,0.00,-23.98,0.450,1.400,1,0.24121429,38.00,1.1000,DEAL_REASON_SL,92
2025.01.06 06:30:00,2025.01.06 10:29:33,combined_roadmap_triggers,GBPUSD,LONG,GBP,USD,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,candle_reversal,other,2.8257,0.4078,0.4447,valid_wave2,true,3,5,2025.01.06 00:00:00,2025.01.06 03:00:00,3.9496,3.9496,1.24377000,1.24739000,1.24119000,1.24739000,0.00258000,1.4031,32.58,0.00,0.00,32.58,0.090,1.400,15,0.00163143,20.00,1.3500,DEAL_REASON_TP,86
2025.01.06 06:00:00,2025.01.06 11:03:59,combined_roadmap_triggers,EURUSD,LONG,EUR,USD,possible_wave3_start,wave3_start_pullback,H1,wave2_382_786,none,candle_reversal,other,2.8946,0.3951,0.5722,valid_wave2,true,3,3,2025.01.06 02:00:00,2025.01.06 05:00:00,2.2903,2.2903,1.03175000,1.03524000,1.02927000,1.03522000,0.00248000,1.4073,31.41,0.00,0.00,31.41,0.090,1.400,20,0.00126786,18.00,1.3145,DEAL_REASON_TP,85
2025.01.06 03:15:00,2025.01.06 11:15:00,combined_roadmap_triggers,USDJPY,SHORT,USD,JPY,possible_abc_completion,abc_completion_reentry,H4,abc_other,none,ma_reclaim,fib_not_aligned,3.2757,0.8929,0.0410,valid_abc,false,3,7,2025.01.02 16:00:00,2025.01.03 04:00:00,2.8106,2.8106,157.53900000,157.71700000,157.93500000,156.98500000,0.39600000,-0.4495,-10.16,0.00,0.00,-10.16,0.090,1.400,32,0.62428571,16.00,0.9405,DEAL_REASON_EXPERT,82
2025.01.06 12:15:00,2025.01.06 12:16:54,combined_roadmap_triggers,GBPJPY,SHORT,GBP,JPY,possible_abc_completion,abc_completion_reentry,H1,abc_other,bullish_rsi_macd,ma_reclaim,fib_not_aligned,2.6325,0.9008,0.2144,valid_abc,false,3,22,2025.01.03 13:00:00,2025.01.03 16:00:00,28.9405,28.9405,196.61100000,196.70300000,196.69500000,196.49300000,0.08400000,-1.0952,-26.24,0.00,0.00,-26.24,0.450,1.400,0,0.24121429,38.00,1.1000,DEAL_REASON_SL,101
2025.01.06 11:15:00,2025.01.06 14:39:17,combined_roadmap_triggers,USDJPY,LONG,USD,JPY,possible_wave3_start,wave3_start_pullback,H4,wave2_382_786,none,candle_reversal,wave3_unconfirmed_too_early,2.6141,0.6905,0.6410,valid_wave2,false,3,3,2025.01.03 16:00:00,2025.01.06 04:00:00,0.1328,0.1328,157.71700000,156.77600000,156.78300000,159.02500000,0.93400000,-1.0075,-24.01,0.00,0.00,-24.01,0.040,1.400,13,0.54128571,17.00,1.0066,DEAL_REASON_SL,100
2025.01.06 16:15:00,2025.01.06 16:15:45,combined_roadmap_triggers,USDJPY,LONG,USD,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,ma_reclaim,other,5.6699,0.3103,2.0233,valid_wave4,true,3,6,2025.01.06 09:00:00,2025.01.06 12:00:00,19.3729,19.3729,156.81200000,156.91500000,156.75300000,156.89500000,0.05900000,1.7458,42.01,0.00,0.00,42.01,0.640,1.400,0,0.16878571,18.00,1.5000,DEAL_REASON_TP,104
2025.01.06 16:30:00,2025.01.06 16:30:22,combined_roadmap_triggers,USDJPY,LONG,USD,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,micro_bos,no_follow_through,5.6699,0.3103,2.0233,valid_wave4,true,3,6,2025.01.06 09:00:00,2025.01.06 12:00:00,13.0000,13.0000,157.18800000,157.11400000,157.12900000,157.27100000,0.05900000,-1.2542,-30.14,0.00,0.00,-30.14,0.640,1.400,0,0.16878571,19.00,1.5000,DEAL_REASON_SL,106
